message_id,user_id,created_at,sentiment,parent_message_id,in_reply_to_message_id,symbol
10000071,148519,2012-10-15T18:57:38Z,Bullish,,,FVI
10000072,75026,2012-10-15T18:57:39Z,Bullish,,,GS
10000084,155028,2012-10-15T18:58:20Z,Bullish,,,WYNN
10000088,75026,2012-10-15T18:58:23Z,Bullish,10000088.0,,JPM
10000093,74,2012-10-15T18:58:35Z,Bearish,,,GMCR
10000095,148281,2012-10-15T18:58:42Z,Bullish,,,EURUSD
10000107,75026,2012-10-15T18:59:08Z,Bullish,,,C
10000112,57722,2012-10-15T18:59:24Z,Bullish,,,AAPL
10000144,162070,2012-10-15T19:00:51Z,Bullish,,,XWEL
10000165,25357,2012-10-15T19:01:26Z,Bullish,9999920.0,10000054.0,ZNGA
10000187,116688,2012-10-15T19:02:16Z,Bullish,,,AAPL
10000202,75484,2012-10-15T19:02:55Z,Bearish,,,META
10000241,97569,2012-10-15T19:04:27Z,Bullish,9998006.0,10000135.0,AAPL
10000269,29980,2012-10-15T19:05:29Z,Bullish,,,SSYS
10000270,131826,2012-10-15T19:05:39Z,Bearish,,,MAKO
10000289,25357,2012-10-15T19:06:26Z,Bullish,,,ZNGA
10000316,119486,2012-10-15T19:07:44Z,Bearish,,,AAPL
10000388,57722,2012-10-15T19:11:18Z,Bullish,,,AAPL
10000396,29980,2012-10-15T19:11:39Z,Bullish,,,WFC
10000407,29980,2012-10-15T19:11:57Z,Bullish,,,EBAY
10000413,112130,2012-10-15T19:12:15Z,Bullish,,,AAPL
10000455,29980,2012-10-15T19:14:02Z,Bearish,10000455.0,,C
10000473,10239,2012-10-15T19:14:41Z,Bullish,,,S
10000498,57722,2012-10-15T19:15:57Z,Bullish,,,AAPL
10000509,29980,2012-10-15T19:16:34Z,Bullish,,,Z
10000511,143020,2012-10-15T19:16:36Z,Bullish,,,SPPI
10000534,158877,2012-10-15T19:17:36Z,Bullish,,,CLWR
10000547,152935,2012-10-15T19:17:57Z,Bearish,,,USB
10000559,142329,2012-10-15T19:18:20Z,Bullish,9998668.0,9999996.0,NVDA
10000568,112130,2012-10-15T19:18:39Z,Bullish,,,BKNG
10000569,116707,2012-10-15T19:18:40Z,Bullish,,,DCT
10000595,112397,2012-10-15T19:19:43Z,Bullish,10000595.0,,S
10000615,131826,2012-10-15T19:20:23Z,Bullish,10000615.0,,JRCC
10000620,182815,2012-10-15T19:20:30Z,Bearish,,,META
10000631,57722,2012-10-15T19:20:48Z,Bullish,9998870.0,10000402.0,AAPL
10000635,173355,2012-10-15T19:21:03Z,Bullish,,,CLWR
10000645,112130,2012-10-15T19:21:25Z,Bullish,,,AAPL
10000660,162678,2012-10-15T19:21:55Z,Bearish,10000660.0,,SINA
10000669,112397,2012-10-15T19:22:04Z,Bullish,10000669.0,,S
10000676,187992,2012-10-15T19:22:16Z,Bullish,10000676.0,,NIHD
10000741,129480,2012-10-15T19:24:41Z,Bullish,10000741.0,,AMRN
10000743,165211,2012-10-15T19:24:50Z,Bullish,,,AAPL
10000747,155028,2012-10-15T19:25:03Z,Bullish,10000712.0,10000712.0,WYNN
10000749,170834,2012-10-15T19:25:05Z,Bullish,,,PHM
10000756,155028,2012-10-15T19:25:20Z,Bullish,,,WYNN
10000767,112130,2012-10-15T19:25:48Z,Bullish,,,SPY
10000799,31117,2012-10-15T19:26:44Z,Bullish,10000799.0,,WYNN
10000816,184374,2012-10-15T19:27:08Z,Bullish,,,S
10000865,91560,2012-10-15T19:28:38Z,Bullish,,,AAPL
10000897,29980,2012-10-15T19:29:41Z,Bullish,,,SPLK
10000908,155028,2012-10-15T19:29:58Z,Bullish,,,WYNN
10000911,156516,2012-10-15T19:29:59Z,Bullish,,,QCOM
10000934,25414,2012-10-15T19:30:43Z,Bullish,9981020.0,9981020.0,AAPL
10000935,23091,2012-10-15T19:30:46Z,Bullish,10000935.0,,AAPL
10000939,88069,2012-10-15T19:30:59Z,Bearish,,,GBPUSD
10000971,57722,2012-10-15T19:32:06Z,Bullish,,,AAPL
10000997,29980,2012-10-15T19:32:58Z,Bullish,,,GLD
10000420,60569,2012-10-15T19:12:31Z,Bullish,,,SNTS
100000000,543250,2017-11-02T22:09:04Z,Bullish,100000000.0,,AAPL
100000012,1250378,2017-11-02T22:09:14Z,Bullish,100000012.0,,BHC
100000015,1246255,2017-11-02T22:09:15Z,Bullish,100000015.0,,RPRX
100000049,946910,2017-11-02T22:09:40Z,Bullish,100000049.0,,HMNY
100000051,807627,2017-11-02T22:09:41Z,Bearish,,,USAU
100000053,1247847,2017-11-02T22:09:44Z,Bullish,,,TAOP
100000059,956450,2017-11-02T22:09:48Z,Bullish,,,AAPL
100000060,1246921,2017-11-02T22:09:48Z,Bullish,,,EURUSD
100000064,1250378,2017-11-02T22:09:51Z,Bullish,,,BHC
100000070,1216424,2017-11-02T22:09:54Z,Bearish,100000070.0,,CYTR
100000087,1242807,2017-11-02T22:10:04Z,Bullish,,,ASXC
100000088,682782,2017-11-02T22:10:04Z,Bullish,,,ASXC
100000090,442978,2017-11-02T22:10:05Z,Bullish,,,BHC
100000091,1005354,2017-11-02T22:10:06Z,Bullish,,,AAPL
100000098,44607,2017-11-02T22:10:14Z,Bullish,100000098.0,,STMP
100000115,685633,2017-11-02T22:10:28Z,Bullish,100000115.0,,OSTK
100000122,736731,2017-11-02T22:10:33Z,Bullish,,,NTDOY
100000125,820184,2017-11-02T22:10:34Z,Bearish,,,TSLA
100000132,1005354,2017-11-02T22:10:40Z,Bullish,,,AAPL
100000137,864430,2017-11-02T22:10:44Z,Bullish,100000137.0,,ARLZ
100000151,1197377,2017-11-02T22:10:51Z,Bullish,,,AAPL
100000154,1070449,2017-11-02T22:10:53Z,Bullish,,,CBS
100000160,846334,2017-11-02T22:10:58Z,Bullish,,,PTX
100000162,736731,2017-11-02T22:10:58Z,Bullish,,,NTDOY
100000166,1005354,2017-11-02T22:11:01Z,Bullish,,,AAPL
100000171,356866,2017-11-02T22:11:03Z,Bullish,100000171.0,,AAPL
100000173,1173381,2017-11-02T22:11:04Z,Bullish,,,AAPL
100000175,683953,2017-11-02T22:11:05Z,Bullish,100000175.0,,PBI
100000180,995939,2017-11-02T22:11:08Z,Bullish,,,RGLS
100000182,457792,2017-11-02T22:11:08Z,Bullish,,,AAPL
100000186,248795,2017-11-02T22:11:09Z,Bullish,,,PSHG
100000193,543250,2017-11-02T22:11:10Z,Bullish,,,AAPL
100000202,1233706,2017-11-02T22:11:14Z,Bullish,,,ASXC
100000205,1065745,2017-11-02T22:11:16Z,Bullish,,,AMD
100000208,918838,2017-11-02T22:11:16Z,Bullish,100000208.0,,AMD
100000209,1235456,2017-11-02T22:11:16Z,Bullish,,,CARA
100000214,442978,2017-11-02T22:11:18Z,Bullish,100000214.0,,BHC
100000255,1198086,2017-11-02T22:11:45Z,Bullish,100000255.0,,MNKD
100000258,1193346,2017-11-02T22:11:47Z,Bullish,100000258.0,,KEM
100000260,1176805,2017-11-02T22:11:48Z,Bullish,100000260.0,,KTOS
100000261,819718,2017-11-02T22:11:49Z,Bullish,100000261.0,,EGLT
100000271,507442,2017-11-02T22:11:57Z,Bearish,100000271.0,,SBUX
100000272,185862,2017-11-02T22:11:57Z,Bullish,,,BHC
100000274,1233706,2017-11-02T22:11:57Z,Bullish,,,ASXC
100000282,1097754,2017-11-02T22:12:02Z,Bullish,,,KTOS
100000286,1156657,2017-11-02T22:12:03Z,Bullish,100000286.0,,ATHX
100000287,736731,2017-11-02T22:12:04Z,Bullish,100000287.0,,NTDOY
100000288,1011481,2017-11-02T22:12:04Z,Bullish,,,ATVI
100000303,1018669,2017-11-02T22:12:10Z,Bullish,100000303.0,,ASXC
100000304,543250,2017-11-02T22:12:10Z,Bullish,100000304.0,,AAPL
100000311,645572,2017-11-02T22:12:13Z,Bullish,,,HEPA
100000340,465131,2017-11-02T22:12:25Z,Bearish,100000340.0,,AAPL
100000341,1109053,2017-11-02T22:12:25Z,Bullish,,,GLUU
100000350,457792,2017-11-02T22:12:31Z,Bullish,,,AAPL
100000351,248795,2017-11-02T22:12:31Z,Bullish,100000351.0,,PSHG
100000353,1222625,2017-11-02T22:12:33Z,Bullish,,,OCUP
100000360,1250378,2017-11-02T22:12:35Z,Bullish,,,BHC
100000361,1098539,2017-11-02T22:12:36Z,Bullish,100000361.0,,ADMP
100000366,1193431,2017-11-02T22:12:40Z,Bullish,,,SBUX
100000372,654745,2017-11-02T22:12:44Z,Bullish,,,AAPL
100000377,1133856,2017-11-02T22:12:47Z,Bullish,,,XAUUSD
100000387,287175,2017-11-02T22:12:51Z,Bullish,100000145.0,100000145.0,KTOS
100000389,743465,2017-11-02T22:12:54Z,Bullish,100000389.0,,BTC.X
100000392,889540,2017-11-02T22:12:57Z,Bullish,,,ARGS
100000398,1212358,2017-11-02T22:13:00Z,Bullish,,,META
100000410,980217,2017-11-02T22:13:04Z,Bullish,100000410.0,,CENN
100000422,1056647,2017-11-02T22:13:13Z,Bullish,,,ONCY
100000442,1053298,2017-11-02T22:13:26Z,Bullish,,,AAPL
100000443,693421,2017-11-02T22:13:26Z,Bullish,100000443.0,,BTC.X
100000445,722876,2017-11-02T22:13:26Z,Bullish,100000445.0,,USIO
100000460,1245105,2017-11-02T22:13:35Z,Bearish,100000460.0,,TSLA
100000473,1209968,2017-11-02T22:13:43Z,Bullish,,,IMGN
100000487,522301,2017-11-02T22:13:52Z,Bearish,100000487.0,,HEPA
100000489,543250,2017-11-02T22:13:54Z,Bullish,,,AAPL
100000491,1180704,2017-11-02T22:13:55Z,Bullish,100000491.0,,CYTR
100000498,890803,2017-11-02T22:13:59Z,Bullish,,,BHC
100000511,1056647,2017-11-02T22:14:05Z,Bullish,,,ONCY
100000512,925145,2017-11-02T22:14:05Z,Bullish,,,ASXC
100000523,667223,2017-11-02T22:14:08Z,Bearish,100000523.0,,USIO
100000532,507442,2017-11-02T22:14:12Z,Bearish,,,LC
100000534,1233706,2017-11-02T22:14:12Z,Bullish,100000534.0,,ASXC
100000581,866664,2017-11-02T22:14:32Z,Bullish,,,SBUX
100000584,994578,2017-11-02T22:14:33Z,Bullish,,,INPX
100000587,1244229,2017-11-02T22:14:36Z,Bullish,100000587.0,,XXII
100000593,1186547,2017-11-02T22:14:36Z,Bearish,100000593.0,,AAPL
100000596,1166805,2017-11-02T22:14:38Z,Bullish,100000596.0,,DRYS
100000612,1004983,2017-11-02T22:14:48Z,Bullish,100000612.0,,OCLR
100000627,1005354,2017-11-02T22:14:55Z,Bullish,100000627.0,,AAPL
100000662,1232531,2017-11-02T22:15:11Z,Bullish,,,WPRT
100000674,736731,2017-11-02T22:15:17Z,Bullish,,,META
100000677,180771,2017-11-02T22:15:18Z,Bearish,60712710.0,60712710.0,SINT
100000683,1173061,2017-11-02T22:15:21Z,Bullish,100000683.0,,ACLS
100000695,910377,2017-11-02T22:15:28Z,Bullish,,,BBY
100000706,1198389,2017-11-02T22:15:31Z,Bearish,100000706.0,,LODE
100000728,595415,2017-11-02T22:15:39Z,Bullish,,,RSYS
100000735,395068,2017-11-02T22:15:46Z,Bullish,,,S
100000740,656338,2017-11-02T22:15:49Z,Bullish,100000740.0,,CCLD
100000743,1233706,2017-11-02T22:15:51Z,Bullish,,,BLDP
100000753,210851,2017-11-02T22:15:55Z,Bullish,,,LTBR
100000757,235795,2017-11-02T22:15:57Z,Bullish,,,BOTZ
100000758,457792,2017-11-02T22:15:57Z,Bullish,,,AAPL
100000772,1242344,2017-11-02T22:16:05Z,Bullish,100000772.0,,AAPL
100000775,736731,2017-11-02T22:16:07Z,Bullish,100000775.0,,META
100000776,191702,2017-11-02T22:16:07Z,Bearish,100000776.0,,AKAO
100000777,1197377,2017-11-02T22:16:07Z,Bullish,,,AAPL
100000784,1238245,2017-11-02T22:16:15Z,Bullish,,,BNS
100000796,979516,2017-11-02T22:16:21Z,Bullish,99998824.0,99998824.0,AAPL
100000812,736731,2017-11-02T22:16:32Z,Bullish,,,META
100000826,1144898,2017-11-02T22:16:42Z,Bullish,,,MYMD
100000828,780203,2017-11-02T22:16:43Z,Bullish,,,RIOT
100000831,1019421,2017-11-02T22:16:45Z,Bullish,,,SWIR
100000833,303729,2017-11-02T22:16:45Z,Bullish,100000833.0,,AAPL
100000834,799744,2017-11-02T22:16:46Z,Bearish,100000834.0,,SNAP
100000849,522301,2017-11-02T22:16:56Z,Bearish,,,HEPA
100000855,1198389,2017-11-02T22:17:00Z,Bearish,100000855.0,,LODE
100000877,906518,2017-11-02T22:17:09Z,Bullish,,,NBEVQ
100000879,231101,2017-11-02T22:17:10Z,Bullish,,,HIMX
100000884,925145,2017-11-02T22:17:13Z,Bullish,100000884.0,,ASXC
100000885,33208,2017-11-02T22:17:13Z,Bearish,100000885.0,,PTCT
100000893,1238151,2017-11-02T22:17:17Z,Bullish,100000893.0,,X
100000894,704029,2017-11-02T22:17:18Z,Bullish,,,ANY
100000897,906557,2017-11-02T22:17:19Z,Bullish,,,KTOS
100000899,287709,2017-11-02T22:17:19Z,Bearish,,,KNDI
100000945,840320,2017-11-02T22:17:47Z,Bearish,,,REXX
100000947,1056885,2017-11-02T22:17:51Z,Bullish,100000947.0,,ATXS
100000955,380041,2017-11-02T22:17:54Z,Bearish,100000955.0,,AAPL
100000957,767217,2017-11-02T22:17:55Z,Bullish,,,SWIR
100000962,1106305,2017-11-02T22:17:59Z,Bullish,,,IDXG
100000967,543250,2017-11-02T22:18:05Z,Bullish,,,AAPL
100000973,504553,2017-11-02T22:18:09Z,Bullish,,,CARA
100000989,1019421,2017-11-02T22:18:19Z,Bullish,,,SWIR
100000995,1210210,2017-11-02T22:18:21Z,Bullish,100000995.0,,NAK
100000999,948280,2017-11-02T22:18:23Z,Bullish,,,MNDT
100001008,380041,2017-11-02T22:18:31Z,Bearish,100001008.0,,AAPL
100001012,974834,2017-11-02T22:18:33Z,Bullish,,,IDXG
100001047,41414,2017-11-02T22:19:00Z,Bullish,100001047.0,,AAPL
100001049,1242344,2017-11-02T22:19:00Z,Bullish,100001049.0,,AAPL
100001060,964634,2017-11-02T22:19:12Z,Bullish,,,KEM
100001070,736731,2017-11-02T22:19:18Z,Bullish,,,META
100001088,1108198,2017-11-02T22:19:29Z,Bullish,,,NTNX
100001095,799744,2017-11-02T22:19:36Z,Bullish,,,ATVI
100001100,543250,2017-11-02T22:19:38Z,Bullish,100001100.0,,AAPL
100001102,925145,2017-11-02T22:19:39Z,Bullish,,,ASXC
100001104,1176228,2017-11-02T22:19:39Z,Bullish,,,PARA
100001107,906689,2017-11-02T22:19:42Z,Bearish,,,SBUX
100001114,1018669,2017-11-02T22:19:44Z,Bullish,100001114.0,,ASXC
100001121,439762,2017-11-02T22:19:48Z,Bullish,100001121.0,,AXGT
100001128,1231245,2017-11-02T22:19:50Z,Bullish,100001128.0,,ASXC
100001158,1018669,2017-11-02T22:20:06Z,Bullish,,,ASXC
100001162,967495,2017-11-02T22:20:09Z,Bullish,100001162.0,,CCLD
100001170,1196049,2017-11-02T22:20:15Z,Bearish,100001170.0,,ADMS
100001173,517378,2017-11-02T22:20:18Z,Bearish,100001173.0,,ASXC
100001196,1173580,2017-11-02T22:20:32Z,Bullish,100001196.0,,CIE
100001198,955940,2017-11-02T22:20:33Z,Bullish,,,IZEA
100001202,347686,2017-11-02T22:20:34Z,Bullish,,,SWIR
100001203,1233706,2017-11-02T22:20:34Z,Bullish,100001203.0,,FCEL
100001208,994180,2017-11-02T22:20:38Z,Bullish,,,CYTR
100001209,504553,2017-11-02T22:20:39Z,Bullish,,,CALA
100001217,177986,2017-11-02T22:20:44Z,Bullish,100001217.0,,MNKD
100001257,1091267,2017-11-02T22:21:12Z,Bullish,100001257.0,,KTOS
100001260,410077,2017-11-02T22:21:16Z,Bullish,99999750.0,99999750.0,NVDA
100001265,543250,2017-11-02T22:21:17Z,Bullish,,,BB
100001271,1080136,2017-11-02T22:21:21Z,Bullish,,,NAK
100001277,277059,2017-11-02T22:21:23Z,Bullish,,,AAPL
100001279,767238,2017-11-02T22:21:28Z,Bullish,100001279.0,,TSLA
100001299,239240,2017-11-02T22:21:39Z,Bullish,100001299.0,,RIOT
100001311,1248567,2017-11-02T22:21:47Z,Bullish,100001311.0,,AAPL
100001319,795664,2017-11-02T22:21:51Z,Bullish,100001319.0,,ANIX
100001348,543250,2017-11-02T22:22:08Z,Bullish,,,BB
100001350,763628,2017-11-02T22:22:09Z,Bearish,,,META
100001363,820251,2017-11-02T22:22:16Z,Bullish,100000176.0,100000176.0,INTC
100001384,767238,2017-11-02T22:22:26Z,Bullish,,,TSLA
100001387,716599,2017-11-02T22:22:29Z,Bullish,,,TNDM
100001389,91181,2017-11-02T22:22:30Z,Bullish,100001389.0,,PCTY
100001391,1197377,2017-11-02T22:22:32Z,Bullish,,,AAPL
100001392,666719,2017-11-02T22:22:32Z,Bullish,100001392.0,,TSLA
100001394,311144,2017-11-02T22:22:33Z,Bullish,,,KEM
100001414,1015061,2017-11-02T22:22:44Z,Bullish,,,MBOT
100001416,44607,2017-11-02T22:22:45Z,Bullish,100001416.0,,STMP
100001428,166485,2017-11-02T22:22:48Z,Bearish,,,AMZN
100001439,1141065,2017-11-02T22:22:55Z,Bullish,,,VCEL
100001444,1231191,2017-11-02T22:22:59Z,Bullish,100001444.0,,TSLA
100001446,1242344,2017-11-02T22:23:02Z,Bullish,,,SHOP
100001456,555864,2017-11-02T22:23:08Z,Bearish,,,MARA
100001465,1197377,2017-11-02T22:23:11Z,Bullish,100001465.0,,AAPL
100001470,398876,2017-11-02T22:23:13Z,Bearish,,,AAPL
100001484,1212854,2017-11-02T22:23:19Z,Bullish,,,CVO
100001492,682977,2017-11-02T22:23:23Z,Bullish,,,USIO
100001493,1019421,2017-11-02T22:23:23Z,Bullish,100001493.0,,SWIR
100001514,543250,2017-11-02T22:23:34Z,Bullish,,,AAPL
100001515,866664,2017-11-02T22:23:34Z,Bullish,,,SBUX
100001524,901403,2017-11-02T22:23:39Z,Bullish,100001524.0,,RNVA
100001527,1090305,2017-11-02T22:23:39Z,Bearish,100001527.0,,BONT
100001532,266909,2017-11-02T22:23:40Z,Bearish,100001532.0,,TSLA
100001535,545763,2017-11-02T22:23:43Z,Bullish,,,BHC
100001541,1203404,2017-11-02T22:23:50Z,Bullish,,,STMP
100001562,182084,2017-11-02T22:24:01Z,Bullish,100001562.0,,UVXY
100001588,379556,2017-11-02T22:24:14Z,Bullish,100001588.0,,AAPL
100001595,266909,2017-11-02T22:24:22Z,Bearish,,,TSLA
100001597,1197377,2017-11-02T22:24:22Z,Bullish,100001597.0,,AAPL
100001622,1092897,2017-11-02T22:24:50Z,Bullish,,,GSAT
100001635,613731,2017-11-02T22:24:59Z,Bearish,100001635.0,,ASXC
100001637,146417,2017-11-02T22:25:00Z,Bullish,,,SVRA
100001638,305663,2017-11-02T22:25:01Z,Bullish,100001638.0,,ATVI
100001640,935508,2017-11-02T22:25:01Z,Bullish,100001640.0,,SDRL
100001641,760763,2017-11-02T22:25:01Z,Bullish,,,IWM
100001644,840852,2017-11-02T22:25:03Z,Bearish,,,HMNY
100001648,419981,2017-11-02T22:25:06Z,Bearish,100001648.0,,AAPL
100001658,1159018,2017-11-02T22:25:12Z,Bullish,100001658.0,,CELG
100001660,543250,2017-11-02T22:25:12Z,Bullish,,,AAPL
100001663,787813,2017-11-02T22:25:14Z,Bullish,100001663.0,,DFEN
100001665,780203,2017-11-02T22:25:17Z,Bullish,,,RIOT
100001674,1093964,2017-11-02T22:25:27Z,Bullish,99993734.0,99993734.0,KERX
100001675,654745,2017-11-02T22:25:27Z,Bullish,,,AAPL
100001680,371877,2017-11-02T22:25:30Z,Bullish,100001680.0,,AAPL
100001695,381682,2017-11-02T22:25:38Z,Bullish,100001695.0,,PSHG
100001699,948859,2017-11-02T22:25:39Z,Bullish,,,CYTR
100001702,963524,2017-11-02T22:25:41Z,Bullish,100001702.0,,IDXG
100001705,1019421,2017-11-02T22:25:43Z,Bullish,,,SWIR
100001716,767217,2017-11-02T22:25:51Z,Bullish,,,SWIR
100001741,905371,2017-11-02T22:26:05Z,Bullish,100001741.0,,KTOS
100001748,1198962,2017-11-02T22:26:10Z,Bullish,100001748.0,,BIOA
100001749,1231494,2017-11-02T22:26:10Z,Bullish,,,GPRO
100001750,146417,2017-11-02T22:26:13Z,Bullish,,,SVRA
100001751,363160,2017-11-02T22:26:13Z,Bearish,,,DWT
100001752,1146428,2017-11-02T22:26:13Z,Bullish,100001752.0,,ANET
100001761,1027908,2017-11-02T22:26:18Z,Bearish,100001761.0,,PTCT
100001767,767217,2017-11-02T22:26:21Z,Bullish,,,SWIR
100001771,922074,2017-11-02T22:26:24Z,Bullish,100001771.0,,RSLS
100001774,403914,2017-11-02T22:26:26Z,Bullish,,,AAPL
100001801,235627,2017-11-02T22:26:44Z,Bullish,,,AMD
100001803,893680,2017-11-02T22:26:45Z,Bullish,,,IMNN
100001807,1093964,2017-11-02T22:26:47Z,Bullish,100001170.0,100001170.0,ADMS
100001812,1209742,2017-11-02T22:26:51Z,Bearish,100001812.0,,AAPL
100001820,1146253,2017-11-02T22:26:58Z,Bullish,100001820.0,,BOTZ
100001853,1080136,2017-11-02T22:27:21Z,Bullish,,,NAK
100001867,291641,2017-11-02T22:27:27Z,Bullish,,,ALRM
100001871,1017669,2017-11-02T22:27:30Z,Bearish,,,PTCT
100001880,701727,2017-11-02T22:27:34Z,Bearish,,,JDST
100001885,1027908,2017-11-02T22:27:39Z,Bearish,,,PTCT
100001890,750920,2017-11-02T22:27:41Z,Bearish,,,USIO
100001893,543250,2017-11-02T22:27:43Z,Bullish,100001893.0,,AAPL
100001894,732197,2017-11-02T22:27:43Z,Bullish,,,BB
100001915,1152460,2017-11-02T22:27:54Z,Bullish,100000577.0,100000577.0,META
100001916,1093752,2017-11-02T22:27:55Z,Bullish,100001916.0,,BX
100001928,911975,2017-11-02T22:28:03Z,Bullish,100001928.0,,VCEL
100001952,1146124,2017-11-02T22:28:13Z,Bullish,,,CEI
100001969,275879,2017-11-02T22:28:26Z,Bullish,,,NTDOY
100001983,926431,2017-11-02T22:28:33Z,Bullish,100001983.0,,CCLD
100002011,873939,2017-11-02T22:28:52Z,Bullish,100002011.0,,BIOC
100002017,1093432,2017-11-02T22:28:58Z,Bullish,,,KEM
100002024,1194474,2017-11-02T22:29:01Z,Bullish,100002024.0,,ASXC
100002028,747002,2017-11-02T22:29:04Z,Bullish,,,VER
100002033,146417,2017-11-02T22:29:08Z,Bullish,100002033.0,,OCUP
100002045,1180204,2017-11-02T22:29:15Z,Bullish,100002045.0,,AVGR
100002056,1137657,2017-11-02T22:29:22Z,Bullish,,,ASXC
100002064,738494,2017-11-02T22:29:26Z,Bearish,,,META
100002070,1166805,2017-11-02T22:29:30Z,Bullish,100002070.0,,DRYS
100002098,918684,2017-11-02T22:29:48Z,Bullish,100002098.0,,CYTR
100002100,908418,2017-11-02T22:29:49Z,Bullish,,,ANY
100002107,278296,2017-11-02T22:29:57Z,Bullish,,,KEM
100002110,288619,2017-11-02T22:29:58Z,Bullish,100002110.0,,MNKD
100002117,984175,2017-11-02T22:30:02Z,Bearish,,,HLF
100002123,347686,2017-11-02T22:30:09Z,Bullish,,,SWIR
100002174,654745,2017-11-02T22:30:30Z,Bullish,,,AAPL
100002181,975341,2017-11-02T22:30:35Z,Bullish,,,ANET
100002190,1208329,2017-11-02T22:30:40Z,Bullish,,,AVEO
100002211,506526,2017-11-02T22:30:48Z,Bullish,100001812.0,100001940.0,AAPL
100002215,343064,2017-11-02T22:30:51Z,Bullish,,,EA
100002225,732197,2017-11-02T22:31:00Z,Bullish,,,BB
100002227,979556,2017-11-02T22:31:01Z,Bullish,,,CYTR
100002230,1019421,2017-11-02T22:31:02Z,Bullish,,,SWIR
100002234,1214048,2017-11-02T22:31:04Z,Bullish,99917012.0,99927408.0,CCLD
100002256,1118989,2017-11-02T22:31:19Z,Bullish,,,LODE
100002258,1082354,2017-11-02T22:31:19Z,Bullish,100002258.0,,SPI
100002266,181678,2017-11-02T22:31:26Z,Bullish,,,KEM
100002276,1234079,2017-11-02T22:31:31Z,Bullish,,,ASXC
100002278,143770,2017-11-02T22:31:32Z,Bullish,,,ASXC
100002296,1089755,2017-11-02T22:31:43Z,Bullish,100002296.0,,TEUM
100002308,1107166,2017-11-02T22:31:51Z,Bullish,99997696.0,99997696.0,MVIS
100002313,709306,2017-11-02T22:31:52Z,Bullish,,,AMPE
100002316,905209,2017-11-02T22:31:55Z,Bullish,,,BAC
100002328,1019421,2017-11-02T22:32:01Z,Bullish,,,SWIR
100002334,248982,2017-11-02T22:32:07Z,Bullish,100002334.0,,VCEL
100002335,1209742,2017-11-02T22:32:08Z,Bearish,100002335.0,,SPY
100002342,1149547,2017-11-02T22:32:11Z,Bullish,,,SENS
100002345,999937,2017-11-02T22:32:14Z,Bullish,,,BOOT
100002358,1217560,2017-11-02T22:32:26Z,Bullish,,,CCLD
100002377,886876,2017-11-02T22:32:37Z,Bullish,100002377.0,,RTN
100002380,499703,2017-11-02T22:32:38Z,Bearish,,,CLLS
100002386,679414,2017-11-02T22:32:44Z,Bullish,,,FNSR
100002398,1225052,2017-11-02T22:32:51Z,Bullish,,,GNW
100002402,1022782,2017-11-02T22:32:55Z,Bullish,,,AAPL
100002407,1203404,2017-11-02T22:32:58Z,Bullish,,,STMP
100002409,900802,2017-11-02T22:32:58Z,Bullish,,,BHC
100002420,551091,2017-11-02T22:33:04Z,Bullish,,,TDG
100002421,943813,2017-11-02T22:33:07Z,Bullish,100002421.0,,PTN
100002433,832198,2017-11-02T22:33:16Z,Bullish,,,CYTR
100002439,881780,2017-11-02T22:33:20Z,Bearish,100000588.0,100000588.0,CLNE
100002448,1219576,2017-11-02T22:33:21Z,Bearish,,,JCP
100002469,1050210,2017-11-02T22:33:39Z,Bearish,100002469.0,,AAPL
100002484,938136,2017-11-02T22:33:49Z,Bullish,100002484.0,,CYTR
100002495,930726,2017-11-02T22:33:57Z,Bullish,,,CYTR
100002505,881780,2017-11-02T22:34:02Z,Bearish,100000588.0,100000588.0,CLNE
100002511,143770,2017-11-02T22:34:04Z,Bullish,100002511.0,,ASXC
100002515,1168634,2017-11-02T22:34:08Z,Bullish,100002515.0,,AEMD
100002522,975824,2017-11-02T22:34:10Z,Bullish,,,NOK
100002523,953478,2017-11-02T22:34:10Z,Bearish,,,SLS
100002527,1167566,2017-11-02T22:34:13Z,Bullish,100002527.0,,USIO
100002529,1069133,2017-11-02T22:34:15Z,Bullish,100002529.0,,RAD
100002531,1231191,2017-11-02T22:34:19Z,Bullish,,,OHGI
100002538,867743,2017-11-02T22:34:24Z,Bullish,99884572.0,100002223.0,KOPN
100002545,839884,2017-11-02T22:34:27Z,Bullish,100002545.0,,RAD
100002550,137736,2017-11-02T22:34:29Z,Bearish,,,ACIA
100002557,801232,2017-11-02T22:34:31Z,Bullish,,,IMNN
100002584,1190453,2017-11-02T22:34:45Z,Bullish,100002584.0,,VCEL
100002589,409334,2017-11-02T22:34:50Z,Bullish,,,SPY
100002590,610725,2017-11-02T22:34:50Z,Bullish,,,AAPL
100002594,917405,2017-11-02T22:34:51Z,Bullish,100002594.0,,BTC.X
100002597,1232140,2017-11-02T22:34:53Z,Bullish,,,BNTC
100002600,1152641,2017-11-02T22:34:54Z,Bullish,,,JAGX
100002605,1093754,2017-11-02T22:34:56Z,Bullish,,,BHC
100002618,1026641,2017-11-02T22:35:02Z,Bullish,,,NBIX
100002626,1170907,2017-11-02T22:35:12Z,Bullish,,,RPRX
100002649,1119991,2017-11-02T22:35:24Z,Bullish,100002649.0,,BTC.X
100002663,533705,2017-11-02T22:35:38Z,Bearish,100002663.0,,KTOS
