model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,basis,interaction_term,n_features,representation,transform,penalty_grid,pca_grid,history_policy,refit_policy,target,subgroup,stock_days
li1_enet_text_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,6.493073547001553,3.3313163232523224,1.9491014712954209,0.05128330801408361,-0.0361864676833914,13.022333561686498,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,size_tercile_3,1011177
li1_ols_text_s_joint_raw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.011520505291526418,0.002610303885037959,4.41347283646206,1.017254867401508e-05,0.006404403688147036,0.0166366068949058,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,size_tercile_3,1011177
li1_ols_text_s_joint_raw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,4.487625233859569,2.747522985628733,1.6333349192464126,0.10239857647052472,-0.8974208646687085,9.872671332387846,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,size_tercile_3,1011177
li1_ols_text_s_joint_raw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,4.605953619013533,2.5190742093683136,1.8284310965846966,0.0674848779364373,-0.331341105732073,9.543248343759139,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,size_tercile_3,1011177
li1_ridge_text_s_joint_raw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.009697781718181541,0.002867150320320454,3.3823764486466286,0.0007186159482468946,0.004078270352090972,0.01531729308427211,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,size_tercile_3,1011177
li1_ridge_text_s_joint_raw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,4.30686360638659,3.1340487524442167,1.3742171697321892,0.1693742719295923,-1.8357590741967629,10.449486286969943,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,size_tercile_3,1011177
li1_ridge_text_s_joint_raw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,4.865019463987742,2.937128441373829,1.656386351872358,0.09764360320829225,-0.8916464990732269,10.62168542704871,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,size_tercile_3,1011177
li1_enet_text_s_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.01319696811646514,0.0034428996273057335,3.8330969662314915,0.00012654004475764067,0.006449008844559527,0.019944927388370753,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,size_tercile_3,1011177
li1_enet_text_s_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,6.719539783184885,3.483564801778794,1.928926305534412,0.05374001161524227,-0.10812176611296298,13.547201332482732,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,size_tercile_3,1011177
li1_enet_text_s_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,6.0950000893412675,3.331954573885253,1.8292566582725474,0.06736116823068226,-0.4355108735973312,12.625511052279865,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,size_tercile_3,1011177
li1_ridge_single_social192_net_sentiment__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.011318594350148462,0.002740262194685422,4.130478598763363,3.620087961152215e-05,0.005947779140368348,0.016689409559928575,2266,2266,0,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw,size_tercile_3,1011177
li1_ridge_single_social192_net_sentiment__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,5.566408734045768,2.9510127302720224,1.8862706612359006,0.059258490734160674,-0.2174699352066085,11.350287403298145,2266,2266,0,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw,size_tercile_3,1011177
li1_ridge_single_social192_net_sentiment__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,2.3417878917468267,2.5645603315127006,0.9131342565708048,0.3611719355116848,-2.684657994198168,7.368233777691821,2266,2266,0,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw,size_tercile_3,1011177
li1_enet_agreement_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.04243772650657382,0.0028679320738208493,14.797326231661918,1.5242216352591577e-49,0.036816682931777686,0.04805877008136995,2266,2266,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_1,1152254
li1_enet_agreement_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,9.948006674653538,4.3026135796031575,2.31208461801282,0.020773020653621046,1.5150390192383885,18.38097433006869,2266,2266,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_1,1152254
li1_enet_agreement_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,16.1841502219048,4.586790164140295,3.5284261199548914,0.0004180386208054883,7.19420669554726,25.174093748262344,2266,2266,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_1,1152254
li1_ols_text_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.03767342393896897,0.002220470276698273,16.966416679527658,1.4554672349961365e-64,0.033321382167898664,0.042025465710039275,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_1,1152254
li1_ols_text_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,16.607402646340127,3.736727700411113,4.444370577099581,8.814955264021316e-06,9.283550933501168,23.931254359179086,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_1,1152254
li1_ols_text_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,7.681291802143279,3.686807333341684,2.083453543307628,0.03720990207598059,0.45528221085542064,14.907301393431137,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_1,1152254
li1_ridge_text_c_joint_raw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.04103014708977941,0.0026487739242814843,15.490241244695653,4.037725379997165e-54,0.03583864559499887,0.046221648584559946,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_1,1152254
li1_ridge_text_c_joint_raw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,10.356648846128019,4.19383823191987,2.4694917336825637,0.013530514464322322,2.136876954577934,18.576420737678106,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_1,1152254
li1_ridge_text_c_joint_raw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,10.478457343179423,4.4083238888460645,2.3769708413875854,0.017455467914214054,1.8383012888535841,19.118613397505264,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_1,1152254
li1_enet_text_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.04268395786909931,0.0028854885574863625,14.792627667282318,1.6344621159143125e-49,0.0370285042186236,0.048339411519575014,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_1,1152254
li1_enet_text_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,9.943522616433475,4.247915625821924,2.3408004047889994,0.019242451151725265,1.6177609804575788,18.26928425240937,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_1,1152254
li1_enet_text_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,15.863897309068216,4.542260301705784,3.492511713410776,0.0004785006090630136,6.961230709318841,24.76656390881759,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_1,1152254
li1_ols_text_s_joint_raw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.03777841811803247,0.0022054345917916895,17.129693285231994,8.912331725224678e-66,0.03345584574786196,0.042100990488202976,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_1,1152254
li1_ols_text_s_joint_raw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,14.780529243787784,3.7411404888317814,3.9508083932991225,7.788766341996411e-05,7.44802862457292,22.113029863002648,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_1,1152254
li1_ols_text_s_joint_raw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,7.159510965558661,3.754364893802153,1.906983249651053,0.056522756607329146,-0.19890901111510395,14.517930942232425,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_1,1152254
li1_ridge_text_s_joint_raw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.04116622491962313,0.0026574213361652502,15.49104177022504,3.987759716568796e-54,0.03595777480899093,0.04637467503025533,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_1,1152254
li1_ridge_text_s_joint_raw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,10.803219234745349,4.299357353881748,2.512752103518792,0.01197934791203374,2.3766336644696953,19.229804805021004,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_1,1152254
li1_ridge_text_s_joint_raw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,12.927216767003406,4.514416311924743,2.863541125539622,0.004189344266270505,4.079123384410773,21.775310149596038,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_1,1152254
li1_enet_text_s_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.04263438753786151,0.0028845184950932394,14.780417463221497,1.959478970117871e-49,0.03698083517473908,0.048287939900983935,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_1,1152254
li1_enet_text_s_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,9.943302409294068,4.2608119037394765,2.333663779095103,0.019613334112650684,1.5922645330651513,18.294340285522985,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_1,1152254
li1_enet_text_s_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,16.465483273565518,4.545185259965714,3.6226209344192326,0.0002916330407819805,7.557083860970396,25.37388268616064,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_1,1152254
li1_ridge_single_social192_net_sentiment__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.04224169901205143,0.002596621600812371,16.267945625514255,1.666559741097707e-59,0.03715241419298044,0.04733098383112242,2266,2266,0,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw,activity_tercile_1,1152254
li1_ridge_single_social192_net_sentiment__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,9.395537088696088,4.323087983756561,2.1733393176355866,0.029754788359559265,0.9224403385353508,17.868633838856823,2266,2266,0,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw,activity_tercile_1,1152254
li1_ridge_single_social192_net_sentiment__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,11.293259725612645,4.54008497432686,2.487455584966678,0.012866051786705027,2.3948566891805427,20.191662762044746,2266,2266,0,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw,activity_tercile_1,1152254
li1_enet_agreement_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.05131900662066154,0.0033029848131321373,15.53716093898628,1.944069810741128e-54,0.04484527534543979,0.057792737895883295,2264,2266,2,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_2,873714
li1_enet_agreement_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,4.869380172644152,6.13924055881073,0.793156763609118,0.4276864944558807,-7.163310215052435,16.90207056034074,2198,2266,68,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_2,873714
li1_enet_agreement_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,5.309282975136291,6.672223135079689,0.7957292296209876,0.42618943370741635,-7.768034066434826,18.38660001670741,2198,2266,68,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_2,873714
li1_ols_text_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.049825438277575525,0.0027271243820332293,18.270321150672185,1.4260900288805067e-74,0.04448037270742934,0.05517050384772171,2264,2266,2,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_2,873714
li1_ols_text_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,14.335189577587174,5.357398355610856,2.6757744386459126,0.007455680422039108,3.8348817497557874,24.83549740541856,2198,2266,68,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_2,873714
li1_ols_text_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,12.657871461285527,5.144416221985667,2.460506870962276,0.013874091537307707,2.575000944710009,22.740741977861045,2198,2266,68,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_2,873714
li1_ridge_text_c_joint_raw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.050131012304925164,0.0030771555831037322,16.29134795139646,1.13695427128475e-59,0.0440998981872155,0.05616212642263483,2264,2266,2,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_2,873714
li1_ridge_text_c_joint_raw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,4.394650665335209,6.080926895880849,0.7226942110276141,0.46986777292909365,-7.523747043212203,16.31304837388262,2198,2266,68,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_2,873714
li1_ridge_text_c_joint_raw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,8.24261801044981,6.641371920254369,1.2411017045005532,0.21456817997580058,-4.774231761184373,21.259467782083995,2198,2266,68,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_2,873714
li1_enet_text_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.05129802153382555,0.0033369402806269406,15.372771826826861,2.4927243261287697e-53,0.04475773876523577,0.057838304302415336,2264,2266,2,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_2,873714
li1_enet_text_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,4.036717799638951,6.138449935180238,0.6576119121708572,0.5107875381254796,-7.994422994216545,16.067858593494446,2198,2266,68,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_2,873714
li1_enet_text_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,6.32711102291449,6.599818792269063,0.9586795065231156,0.33772022558151416,-6.60829611442351,19.26251816025249,2198,2266,68,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_2,873714
li1_ols_text_s_joint_raw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.04969783426251065,0.0027327680417010736,18.185895584308394,6.6755992803214724e-74,0.04434170732267449,0.055053961202346804,2264,2266,2,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_2,873714
li1_ols_text_s_joint_raw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,13.65008700463645,5.356220745050784,2.548454900267003,0.010820127627972876,3.1520872510906184,24.14808675818228,2198,2266,68,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_2,873714
li1_ols_text_s_joint_raw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,10.33749900577778,5.338592759124132,1.9363715256441074,0.05282221431676992,-0.1259505302318349,20.800948541787392,2198,2266,68,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_2,873714
li1_ridge_text_s_joint_raw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.050024536732279926,0.00309959932354011,16.139033310649317,1.3564922032781873e-58,0.0439494336916366,0.05609963977292325,2264,2266,2,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_2,873714
li1_ridge_text_s_joint_raw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,3.9248613200486115,6.192104240386708,0.633849361651492,0.5261791355113652,-8.211439979627086,16.061162619724307,2198,2266,68,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_2,873714
li1_ridge_text_s_joint_raw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,6.15513692632587,6.564470524388047,0.937644080121704,0.34842735028448046,-6.710988879049465,19.021262731701206,2198,2266,68,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_2,873714
li1_enet_text_s_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.05113191977839232,0.0033286042147652344,15.361369655057846,2.972282070647092e-53,0.044607975398664235,0.05765586415812041,2264,2266,2,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_2,873714
li1_enet_text_s_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,3.9149232686911297,6.141347156979018,0.6374697877553163,0.5238188832550832,-8.121895975545199,15.951742512927458,2198,2266,68,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_2,873714
li1_enet_text_s_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,5.6585981049016265,6.518976535757865,0.8680194005704892,0.38538371209475675,-7.118361121245476,18.435557331048727,2198,2266,68,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_2,873714
li1_ridge_single_social192_net_sentiment__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.051442883995656254,0.003068648175884997,16.76402149973421,4.473176914070747e-63,0.04542844408969712,0.057457323901615384,2264,2266,2,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw,activity_tercile_2,873714
li1_ridge_single_social192_net_sentiment__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,7.931589217422691,5.8819407374370085,1.348464660131682,0.17750897925705766,-3.5968027871528117,19.459981221998195,2198,2266,68,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw,activity_tercile_2,873714
li1_ridge_single_social192_net_sentiment__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,9.113389351173163,6.640739090877532,1.3723456420223379,0.169955863365027,-3.9022200976740606,22.128998800020387,2198,2266,68,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw,activity_tercile_2,873714
li1_enet_agreement_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.10128014397674615,0.0032527783876761104,31.13650298479262,7.725408497687146e-213,0.0949048154872107,0.10765547246628158,2266,2266,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_3,1007112
li1_enet_agreement_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,67.99245622542648,7.898777700404024,8.607971866577364,7.436450130763664e-18,52.51113641074649,83.47377604010647,2266,2266,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_3,1007112
li1_enet_agreement_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,71.48973677811315,10.14583432617401,7.046215666432226,1.8384923347455987e-12,51.60426690570189,91.37520665052442,2266,2266,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_3,1007112
li1_ols_text_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.10161372964718558,0.002920398187325382,34.79447771478297,2.948025371903911e-265,0.09588985437951178,0.10733760491485939,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_3,1007112
li1_ols_text_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,81.02915973789038,7.557259030204212,10.722030224720353,8.022278984872069e-27,66.21720421685004,95.84111525893073,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_3,1007112
li1_ols_text_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,68.52326886323229,10.283408444633228,6.663478284672594,2.6742157568312764e-11,48.36815867343611,88.67837905302846,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_3,1007112
li1_ridge_text_c_joint_raw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.10197908318158885,0.0032310924674857078,31.561796577410995,1.2352934362733643e-218,0.0956462583145982,0.1083119080485795,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_3,1007112
li1_ridge_text_c_joint_raw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,66.82860470994072,7.746685409369767,8.626735329810892,6.312803320428989e-18,51.645380308014055,82.01182911186739,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_3,1007112
li1_ridge_text_c_joint_raw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,61.65560040716163,9.225487720944189,6.683180583199719,2.338111596751635e-11,43.57397673429452,79.73722408002874,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_3,1007112
li1_enet_text_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.10118802804076636,0.00329165200765491,30.740803646754966,1.622831028321857e-207,0.09473650865612378,0.10763954742540895,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_3,1007112
li1_enet_text_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,66.12171679366055,7.735952415547176,8.547327238049416,1.25971649373216e-17,50.959528673072455,81.28390491424865,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_3,1007112
li1_enet_text_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,67.64750392008295,9.627088396901124,7.026787449241465,2.113429345195667e-12,48.77875738617331,86.5162504539926,2266,2266,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_3,1007112
li1_ols_text_s_joint_raw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.10155378625993199,0.002900540245958962,35.01202453626248,1.476355921432848e-268,0.09586883184214347,0.1072387406777205,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_3,1007112
li1_ols_text_s_joint_raw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,81.1669774162855,7.5861112897587715,10.699418228395976,1.0241921613213447e-26,66.29847250564562,96.03548232692539,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_3,1007112
li1_ols_text_s_joint_raw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,63.72885337531914,10.218152346733975,6.236827482386165,4.4653396408137027e-10,43.701642787177114,83.75606396346117,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_3,1007112
li1_ridge_text_s_joint_raw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.10165566230166274,0.003241607386536217,31.35964667525198,7.187423246501251e-216,0.09530222857203274,0.10800909603129275,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_3,1007112
li1_ridge_text_s_joint_raw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,65.50552801430817,7.753210980879753,8.448825676981034,2.942474353725955e-17,50.309513727243385,80.70154230137295,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_3,1007112
li1_ridge_text_s_joint_raw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,59.314643806193686,9.20682482874347,6.4424646834829415,1.1754872321174882e-10,41.269598729887335,77.35968888250004,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_3,1007112
li1_enet_text_s_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.10104011186697667,0.003280158300190437,30.80342551184513,2.3577772046031144e-208,0.0946111197350133,0.10746910399894005,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_3,1007112
li1_enet_text_s_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,65.92223366997462,7.736681859455408,8.52073729636531,1.5854077805319804e-17,50.75861586559764,81.08585147435159,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_3,1007112
li1_enet_text_s_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,66.07530837606815,9.577467920850042,6.899037294838956,5.235612639278604e-12,47.303816188114354,84.84680056402195,2266,2266,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,activity_tercile_3,1007112
li1_ridge_single_social192_net_sentiment__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.10236885244118277,0.0031061454353291497,32.956876801982396,3.37190544105018e-238,0.09628091925719415,0.10845678562517139,2266,2266,0,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw,activity_tercile_3,1007112
li1_ridge_single_social192_net_sentiment__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,72.78243627778907,7.865169779833152,9.253765438656945,2.167203197668939e-20,57.36698677702327,88.19788577855488,2266,2266,0,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw,activity_tercile_3,1007112
li1_ridge_single_social192_net_sentiment__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,67.40278494180066,9.670817307145546,6.969709260457054,3.1759664129701966e-12,48.44833131872876,86.35723856487256,2266,2266,0,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw,activity_tercile_3,1007112
li1_ridge_single_social192_net_sentiment__x__char_ret5_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.1028083801000349,0.0023688257898815063,43.40056602692493,0.0,0.09816556686621751,0.1074511933338523,2266,2266,0,5,single_social192,net_sentiment__x__char_ret5,192,explicit,standard,original,none,fixed504,union,raw,size_tercile_1,1010848
li1_ridge_single_social192_net_sentiment__x__char_ret5_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,81.56388463873758,7.947248333980565,10.263160431263936,1.0327041177375889e-24,65.98756412793972,97.14020514953543,2266,2266,0,5,single_social192,net_sentiment__x__char_ret5,192,explicit,standard,original,none,fixed504,union,raw,size_tercile_1,1010848
