family,comparison,model_id,benchmark_id,metric,family_size,p_bonferroni,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,target,period
feature,text_given_all,enet_textall_raw_fit252_val126,enet_all_raw_fit252_val126,rank_ic,48,0.017850561580669597,0.004894089162170406,0.0013750260069960495,3.5592702518131114,0.0003718866995972833,0.002199087710652229,0.007589090613688584,1258,1258,0,5,raw,2014-2018
feature,text_given_all,enet_textall_raw_fit252_val126,enet_all_raw_fit252_val126,rank_ic,48,0.005622905144060566,0.004894089162170406,0.0012705228987623498,3.8520275131899386,0.00011714385716792845,0.0024039100390627717,0.007384268285278041,1258,1258,0,21,raw,2014-2018
feature,text_given_all,enet_textall_raw_fit252_val126,enet_all_raw_fit252_val126,rank_ic,48,0.0013812924833522297,0.004894089162170406,0.0011700131063881187,4.18293533247561,2.8776926736504783e-05,0.0026009056122098632,0.0071872727121309495,1258,1258,0,63,raw,2014-2018
estimator,versus_ols,enet_textall_raw_fit252_val126,ols_textall_raw_fit252_val126,rank_ic,36,0.4261282574399462,0.0017800302903981647,0.0007072116083302414,2.5169698424505453,0.011836896039998506,0.0003939210086222446,0.0031661395721740847,1258,1258,0,5,raw,2014-2018
estimator,versus_ols,enet_textall_raw_fit252_val126,ols_textall_raw_fit252_val126,rank_ic,36,0.18320475884257642,0.0017800302903981647,0.0006354200612400843,2.801344179981132,0.005089021078960456,0.0005346298553133638,0.0030254307254829653,1258,1258,0,21,raw,2014-2018
estimator,versus_ols,enet_textall_raw_fit252_val126,ols_textall_raw_fit252_val126,rank_ic,36,0.04575529291411284,0.0017800302903981647,0.0005523836392909453,3.2224529544051306,0.0012709803587253566,0.0006973782517387475,0.0028626823290575816,1258,1258,0,63,raw,2014-2018
history,versus_fit504,enet_textall_raw_fit252_val126,enet_textall_raw_fit504_val126,rank_ic,32,1.0,-0.0015197530510630988,0.0007920841950842582,-1.9186761464182915,0.05502533213894589,-0.0030722095461516432,3.270344402544535e-05,1258,1258,0,5,raw,2014-2018
history,versus_fit504,enet_textall_raw_fit252_val126,enet_textall_raw_fit504_val126,rank_ic,32,1.0,-0.0015197530510630988,0.0008220100505753049,-1.8488253884480617,0.06448303009658074,-0.003130863145120645,9.1357042994447e-05,1258,1258,0,21,raw,2014-2018
history,versus_fit504,enet_textall_raw_fit252_val126,enet_textall_raw_fit504_val126,rank_ic,32,1.0,-0.0015197530510630988,0.0007594028129935834,-2.0012475922655555,0.04536571443949065,-0.003008155214288928,-3.13508878372695e-05,1258,1258,0,63,raw,2014-2018
history,versus_fit504,ols_core_raw_fit756_val126,ols_core_raw_fit504_val126,rank_ic,32,1.0,-0.0016626918424786788,0.0008024825732099312,-2.0719351397599945,0.038271490350664704,-0.0032355287841911713,-8.985490076618636e-05,1258,1258,0,5,raw,2014-2018
history,versus_fit504,ols_core_raw_fit756_val126,ols_core_raw_fit504_val126,rank_ic,32,1.0,-0.0016626918424786788,0.0010828857068539153,-1.535426898660674,0.12467900064259767,-0.0037851088272855514,0.00045972514232819374,1258,1258,0,21,raw,2014-2018
history,versus_fit504,ols_core_raw_fit756_val126,ols_core_raw_fit504_val126,rank_ic,32,1.0,-0.0016626918424786788,0.0012022079114899556,-1.3830318587889034,0.1666550974659431,-0.0040189760509281094,0.0006935923659707514,1258,1258,0,63,raw,2014-2018
estimator,versus_ols,ridge_core_raw_fit756_val126,ols_core_raw_fit756_val126,rank_ic,36,1.0,0.00013756923056500829,9.839989437055551e-05,1.398062787008169,0.16209421345384245,-5.529101848382613e-05,0.0003304294796138427,1258,1258,0,5,raw,2014-2018
estimator,versus_ols,ridge_core_raw_fit756_val126,ols_core_raw_fit756_val126,rank_ic,36,1.0,0.00013756923056500829,0.0001041062034908843,1.3214316337743894,0.18635748408936248,-6.647517884432298e-05,0.0003416136399743395,1258,1258,0,21,raw,2014-2018
estimator,versus_ols,ridge_core_raw_fit756_val126,ols_core_raw_fit756_val126,rank_ic,36,1.0,0.00013756923056500829,0.000113271858352632,1.2145049314608665,0.22455496783073425,-8.443953226807292e-05,0.0003595779933980895,1258,1258,0,63,raw,2014-2018
history,versus_fit504,ridge_core_raw_fit756_val126,ridge_core_raw_fit504_val126,rank_ic,32,1.0,-0.0015015553974748123,0.0007925615450207407,-1.8945599958871557,0.05815071887333203,-0.003054947481246885,5.183668629726011e-05,1258,1258,0,5,raw,2014-2018
history,versus_fit504,ridge_core_raw_fit756_val126,ridge_core_raw_fit504_val126,rank_ic,32,1.0,-0.0015015553974748123,0.0010507702571727689,-1.4290044728853843,0.15300294784488155,-0.0035610272575593294,0.000557916462609705,1258,1258,0,21,raw,2014-2018
history,versus_fit504,ridge_core_raw_fit756_val126,ridge_core_raw_fit504_val126,rank_ic,32,1.0,-0.0015015553974748123,0.001109487998005697,-1.3533768730926843,0.1759352619014043,-0.0036761119148454252,0.0006730011198958009,1258,1258,0,63,raw,2014-2018
estimator,versus_ols,lasso_core_raw_fit756_val126,ols_core_raw_fit756_val126,rank_ic,36,1.0,0.0007798450510859589,0.0004083436285613913,1.9097764640858483,0.05616200090444331,-2.0493754210769368e-05,0.0015801838563826872,1258,1258,0,5,raw,2014-2018
estimator,versus_ols,lasso_core_raw_fit756_val126,ols_core_raw_fit756_val126,rank_ic,36,1.0,0.0007798450510859589,0.000541345193025848,1.4405689034145042,0.14970651087335585,-0.0002811720304485868,0.0018408621326205044,1258,1258,0,21,raw,2014-2018
estimator,versus_ols,lasso_core_raw_fit756_val126,ols_core_raw_fit756_val126,rank_ic,36,1.0,0.0007798450510859589,0.0006616217712342122,1.1786871064282074,0.23852279166975932,-0.0005169097919206957,0.0020765998940926135,1258,1258,0,63,raw,2014-2018
history,versus_fit504,lasso_core_raw_fit756_val126,lasso_core_raw_fit504_val126,rank_ic,32,1.0,-0.0011995745184745286,0.0006828206222234476,-1.7567930426125553,0.07895309141095747,-0.002537878345933716,0.00013872930898465858,1258,1258,0,5,raw,2014-2018
history,versus_fit504,lasso_core_raw_fit756_val126,lasso_core_raw_fit504_val126,rank_ic,32,1.0,-0.0011995745184745286,0.0008997559610911468,-1.333222085041579,0.18245893383949552,-0.0029630637970883985,0.0005639147601393412,1258,1258,0,21,raw,2014-2018
history,versus_fit504,lasso_core_raw_fit756_val126,lasso_core_raw_fit504_val126,rank_ic,32,1.0,-0.0011995745184745286,0.0009604073960845136,-1.2490267394494001,0.21165529392884186,-0.0030819384252860696,0.0006827893883370126,1258,1258,0,63,raw,2014-2018
estimator,versus_ols,enet_core_raw_fit756_val126,ols_core_raw_fit756_val126,rank_ic,36,1.0,0.0007786518839541737,0.00040840362714821633,1.906574359760983,0.056575727992379636,-2.1804516411854952e-05,0.0015791082843202024,1258,1258,0,5,raw,2014-2018
estimator,versus_ols,enet_core_raw_fit756_val126,ols_core_raw_fit756_val126,rank_ic,36,1.0,0.0007786518839541737,0.000541400105953806,1.4382189352962758,0.1503719442394766,-0.0002824728249414552,0.0018397765928498027,1258,1258,0,21,raw,2014-2018
estimator,versus_ols,enet_core_raw_fit756_val126,ols_core_raw_fit756_val126,rank_ic,36,1.0,0.0007786518839541737,0.0006616779588389745,1.176783771550211,0.23928182155354183,-0.0005182130847341925,0.0020755168526425402,1258,1258,0,63,raw,2014-2018
history,versus_fit504,enet_core_raw_fit756_val126,enet_core_raw_fit504_val126,rank_ic,32,1.0,-0.0012056066269282263,0.0006830855152315218,-1.764942456025588,0.07757343733827639,-0.0025444296351429955,0.00013321638128654294,1258,1258,0,5,raw,2014-2018
history,versus_fit504,enet_core_raw_fit756_val126,enet_core_raw_fit504_val126,rank_ic,32,1.0,-0.0012056066269282263,0.0009000768736253833,-1.3394485096280855,0.18042470628113738,-0.002969724882551387,0.0005585116286949347,1258,1258,0,21,raw,2014-2018
history,versus_fit504,enet_core_raw_fit756_val126,enet_core_raw_fit504_val126,rank_ic,32,1.0,-0.0012056066269282263,0.0009612707915920284,-1.2541800265579026,0.20977657796676774,-0.0030896627578389105,0.0006784495039824578,1258,1258,0,63,raw,2014-2018
feature,versus_core,ols_all_raw_fit756_val126,ols_core_raw_fit756_val126,rank_ic,48,1.0,-0.001138128270235313,0.0013752805377485178,-0.8275608059563989,0.4079192726313753,-0.0038336285928612865,0.0015573720523906602,1258,1258,0,5,raw,2014-2018
feature,versus_core,ols_all_raw_fit756_val126,ols_core_raw_fit756_val126,rank_ic,48,1.0,-0.001138128270235313,0.0013771208171633879,-0.8264549167005152,0.4085460821376109,-0.003837235474235922,0.001560978933765296,1258,1258,0,21,raw,2014-2018
feature,versus_core,ols_all_raw_fit756_val126,ols_core_raw_fit756_val126,rank_ic,48,1.0,-0.001138128270235313,0.0011892262274810295,-0.9570326014807544,0.3385508000578541,-0.0034689688455685685,0.0011927123050979422,1258,1258,0,63,raw,2014-2018
history,versus_fit504,ols_all_raw_fit756_val126,ols_all_raw_fit504_val126,rank_ic,32,0.6690122106573169,-0.0013040932207196555,0.0005646240655992087,-2.3096663783462423,0.020906631583041152,-0.0024107360540986857,-0.00019745038734062556,1258,1258,0,5,raw,2014-2018
history,versus_fit504,ols_all_raw_fit756_val126,ols_all_raw_fit504_val126,rank_ic,32,0.43681752488873454,-0.0013040932207196555,0.0005287585915067945,-2.466330082700695,0.013650547652772954,-0.0023404410165890994,-0.00026774542485021166,1258,1258,0,21,raw,2014-2018
history,versus_fit504,ols_all_raw_fit756_val126,ols_all_raw_fit504_val126,rank_ic,32,0.26458118254310664,-0.0013040932207196555,0.0004938029126943501,-2.6409184457906427,0.008268161954472083,-0.0022719291450615585,-0.0003362572963777527,1258,1258,0,63,raw,2014-2018
feature,versus_core,ridge_all_raw_fit756_val126,ridge_core_raw_fit756_val126,rank_ic,48,1.0,-8.852362678618791e-05,0.0009950219656736526,-0.08896650510248323,0.9291085295871008,-0.0020387308433327967,0.001861683589760421,1258,1258,0,5,raw,2014-2018
feature,versus_core,ridge_all_raw_fit756_val126,ridge_core_raw_fit756_val126,rank_ic,48,1.0,-8.852362678618791e-05,0.0010685867160984204,-0.08284178106705435,0.9339773467973448,-0.00218291510469702,0.0020058678511246436,1258,1258,0,21,raw,2014-2018
feature,versus_core,ridge_all_raw_fit756_val126,ridge_core_raw_fit756_val126,rank_ic,48,1.0,-8.852362678618791e-05,0.0011506925172042163,-0.07693073993499985,0.938678643072282,-0.0023438395177861884,0.002166792264213813,1258,1258,0,63,raw,2014-2018
estimator,versus_ols,ridge_all_raw_fit756_val126,ols_all_raw_fit756_val126,rank_ic,36,1.0,0.001187173874014134,0.0009391998757790134,1.264026864387562,0.20622038479111782,-0.0006536240567972249,0.0030279718048254927,1258,1258,0,5,raw,2014-2018
estimator,versus_ols,ridge_all_raw_fit756_val126,ols_all_raw_fit756_val126,rank_ic,36,1.0,0.001187173874014134,0.0010001460537764067,1.1870005081073283,0.23522742008710262,-0.0007730763706674832,0.0031474241186957514,1258,1258,0,21,raw,2014-2018
estimator,versus_ols,ridge_all_raw_fit756_val126,ols_all_raw_fit756_val126,rank_ic,36,1.0,0.001187173874014134,0.0011219445162965198,1.0581395575005197,0.2899918222989737,-0.0010117969705792566,0.003386144718607525,1258,1258,0,63,raw,2014-2018
history,versus_fit504,ridge_all_raw_fit756_val126,ridge_all_raw_fit504_val126,rank_ic,32,0.15781239064636823,-0.00238725576661207,0.0008491143593570541,-2.8114655467841696,0.004931637207699007,-0.004051489329707697,-0.0007230222035164429,1258,1258,0,5,raw,2014-2018
history,versus_fit504,ridge_all_raw_fit756_val126,ridge_all_raw_fit504_val126,rank_ic,32,0.6650452212458774,-0.00238725576661207,0.0010325904271126923,-2.3119096438723186,0.02078266316393367,-0.004411095814533778,-0.0003634157186903613,1258,1258,0,21,raw,2014-2018
history,versus_fit504,ridge_all_raw_fit756_val126,ridge_all_raw_fit504_val126,rank_ic,32,1.0,-0.00238725576661207,0.0012993580952324149,-1.8372577777991708,0.06617184979060606,-0.004933950836288168,0.0001594393030640291,1258,1258,0,63,raw,2014-2018
feature,versus_core,lasso_all_raw_fit756_val126,lasso_core_raw_fit756_val126,rank_ic,48,1.0,-0.0016010781651121344,0.0012195977486544982,-1.3127919979177547,0.18925304719144576,-0.003991445828101084,0.0007892894978768154,1258,1258,0,5,raw,2014-2018
feature,versus_core,lasso_all_raw_fit756_val126,lasso_core_raw_fit756_val126,rank_ic,48,1.0,-0.0016010781651121344,0.0012804244830468023,-1.2504276404511796,0.2111433728092137,-0.004110664036807184,0.000908507706582915,1258,1258,0,21,raw,2014-2018
feature,versus_core,lasso_all_raw_fit756_val126,lasso_core_raw_fit756_val126,rank_ic,48,1.0,-0.0016010781651121344,0.0011007616497886025,-1.4545184831063256,0.14580261289831514,-0.0037585313542606875,0.0005563750240364185,1258,1258,0,63,raw,2014-2018
estimator,versus_ols,lasso_all_raw_fit756_val126,ols_all_raw_fit756_val126,rank_ic,36,1.0,0.0003168951562091374,0.0005497786352498027,0.5764050035613877,0.5643414631927623,-0.0007606511683500589,0.0013944414807683337,1258,1258,0,5,raw,2014-2018
estimator,versus_ols,lasso_all_raw_fit756_val126,ols_all_raw_fit756_val126,rank_ic,36,1.0,0.0003168951562091374,0.0005354450933277783,0.5918350175545389,0.5539610717137008,-0.0007325579424119961,0.001366348254830271,1258,1258,0,21,raw,2014-2018
