model_id,portfolio,decile,mean_bp,n_days,target,scope,horizon
ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,ew_raw,4,8.43800534103801,2266,raw,full,1
ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,ew_raw,5,5.612111758777016,2266,raw,full,1
ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,ew_raw,6,5.468130302429396,2266,raw,full,1
ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,ew_raw,7,5.445895630687039,2266,raw,full,1
ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,ew_raw,8,5.172406786881763,2266,raw,full,1
ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,ew_raw,9,5.636096201545358,2266,raw,full,1
ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,ew_raw,10,6.095527223014993,2266,raw,full,1
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,1,-20.38889853063378,2266,raw,full,1
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,2,0.767337565517803,2266,raw,full,1
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,3,3.456244679299655,2266,raw,full,1
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,4,4.175729205418401,2266,raw,full,1
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,5,1.7975150331962715,2266,raw,full,1
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,6,1.5609735274043726,2266,raw,full,1
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,7,1.7961864723621497,2266,raw,full,1
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,8,1.6160720780133344,2266,raw,full,1
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,9,2.491200711527582,2266,raw,full,1
ld3_ols_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,10,2.727639257894231,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,1,-17.64763252558532,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,2,-1.5941480540975048,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,3,2.721276310927857,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,4,4.239562690950205,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,5,2.2253171843377797,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,6,1.7836452706061383,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,7,1.3141219997785687,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,8,1.347495362425236,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,9,3.0389309475942503,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,10,2.571430813062788,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,1,-17.566578194767672,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,2,-1.7416245963964048,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,3,3.322594182843743,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,4,4.021693203003456,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,5,2.224474531125434,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,6,1.6487796119251348,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,7,1.3755548322970252,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,8,1.4413593851918005,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,9,2.7054490335835366,2266,raw,full,1
ld3_ridge_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,10,2.568298011193932,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,1,-17.740083590197326,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,2,-1.314426040323517,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,3,3.890918088896656,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,4,3.609651848327705,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,5,1.5328388445269383,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,6,1.7149554937845044,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,7,1.921736543090141,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,8,1.2375662642899774,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,9,2.6129891261348046,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_original_none_fixed504_union,ew_demeaned,10,2.533853421470118,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,1,-16.607380146705694,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,2,-1.7314978099961702,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,3,3.156443879074649,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,4,3.625260316567588,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,5,1.8228513627577358,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,6,1.9393369703534844,2266,raw,full,1
ld3_lasso_characteristics_full_raw_standard_expanded_none_fixed504_union,ew_demeaned,7,1.125463143876357,2266,raw,full,1
