date,core_rank|rank_corr,core_rank|long,core_rank|short_asset_return,core_rank|spread,all_ols|rank_corr,all_ols|long,all_ols|short_asset_return,all_ols|spread,textcore_ols|rank_corr,textcore_ols|long,textcore_ols|short_asset_return,textcore_ols|spread,textcore_ridge_rc|rank_corr,textcore_ridge_rc|long,textcore_ridge_rc|short_asset_return,textcore_ridge_rc|spread,textcore_enet_rc|rank_corr,textcore_enet_rc|long,textcore_enet_rc|short_asset_return,textcore_enet_rc|spread,textcore_lasso_rc|rank_corr,textcore_lasso_rc|long,textcore_lasso_rc|short_asset_return,textcore_lasso_rc|spread,textcore_lasso_sse|rank_corr,textcore_lasso_sse|long,textcore_lasso_sse|short_asset_return,textcore_lasso_sse|spread
2012-01-18,0.19166498095882137,0.010437780844155833,-0.0028228724386724427,0.013260653282828275,0.05364407726650686,-0.00320849350649353,-0.004160506493506492,0.0009520129870129622,0.16231243961941355,0.022295376623376613,-0.002217649350649361,0.024513025974025975,0.12632187761115682,0.005568623376623384,-0.00977587012987014,0.015344493506493525,0.16262791569253193,0.0023640389610389383,-0.011095051948051956,0.013459090909090895,0.15650242193948313,0.006657987012987031,-0.007340987012987024,0.013998974025974055,0.15650242193948313,0.006657987012987031,-0.007340987012987024,0.013998974025974055
2012-01-19,0.058378630027856204,0.00655725,-0.0002199319327731097,0.00677718193277311,-0.0032075443493264047,-0.006037553571428595,0.00863480357142855,-0.014672357142857145,-0.006743972494562547,0.010325928571428568,-0.006658428571428589,0.016984357142857155,-0.041894633438355935,-0.003026499999999978,-0.005519714285714286,0.002493214285714308,-0.018062229056051305,0.003253928571428599,-0.006173607142857149,0.009427535714285748,-0.010476861639747896,0.0021942321428571657,-0.005800428571428582,0.007994660714285748,-0.010476861639747896,0.0021942321428571657,-0.005800428571428582,0.007994660714285748
2012-01-20,0.010384814451090496,0.0011547532467532258,0.0017344165464165473,-0.0005796632996633215,-0.005704858988890953,-0.010831350649350627,-0.0037310129870129797,-0.007100337662337647,0.2739909695033249,0.0035235064935064684,-0.01843345454545454,0.02195696103896101,0.27123055386353895,0.020614935064935072,-0.006825987012987023,0.027440922077922095,0.278683676090961,0.018566441558441536,-0.0040891688311688445,0.02265561038961038,0.3691464400576604,0.013102805194805183,-0.0018442597402597654,0.014947064935064949,0.3691464400576604,0.013102805194805183,-0.0018442597402597654,0.014947064935064949
2012-01-23,0.03268377790683568,-0.002353950735294125,-0.002740712500000005,0.00038676176470588,-0.025638039487986312,-0.00278792500000002,0.025862262499999986,-0.028650187500000007,-0.12138040750687978,-0.012451862499999983,0.003867949999999986,-0.016319812499999968,-0.03540231366802356,-0.00773892500000001,-0.007989050000000004,0.0002501249999999943,-0.02788589576631342,-0.008036050000000015,-0.008785675,0.0007496249999999847,-0.08168299789502187,-0.018784300000000007,0.0020868875000000066,-0.020871187500000013,-0.08168299789502187,-0.018784300000000007,0.0020868875000000066,-0.020871187500000013
2012-01-24,0.10059792904417382,0.010661747368421045,0.0008932854673998421,0.009768461901021203,0.11920492721164613,0.018596536842105233,0.0035402210526315685,0.015056315789473664,-0.08155123723187263,0.0050663789473684075,0.01310737894736842,-0.008041000000000012,-0.09179763367089268,-0.008138936842105291,-0.0001422526315789637,-0.007996684210526328,-0.05538933156994851,-0.005611042105263172,0.0025911157894736754,-0.008202157894736849,-0.09841859749009552,-0.008138936842105291,0.005482484210526335,-0.013621421052631626,-0.09841859749009552,-0.008138936842105291,0.005482484210526335,-0.013621421052631626
2012-01-25,0.0732356742359994,0.004867052083333317,-0.000970346991193735,0.005837399074527052,0.1165009150686769,0.007605830357142819,-0.004027169642857158,0.011632999999999977,-0.11947858918833061,-0.004008544642857129,0.01136591964285714,-0.015374464285714269,-0.1427473156449698,-0.005516580357142868,0.013485562500000029,-0.019002142857142898,-0.14045802831369988,-0.007234919642857147,-0.0013517410714285682,-0.005883178571428579,-0.13353891361844372,-0.00038515178571429216,0.0076650089285714386,-0.00805016071428573,-0.13353891361844372,-0.00038515178571429216,0.0076650089285714386,-0.00805016071428573
2012-01-26,0.0021751412169035388,-0.003989754716981133,0.0003870868379177056,-0.004376841554898839,0.10645297810921227,-0.0007762452830188605,-0.012024169811320741,0.01124792452830188,-0.09595231857479695,-0.004369132075471732,0.002373018867924519,-0.006742150943396251,-0.032405634711110215,-0.010839584905660355,-0.006163339622641507,-0.004676245283018848,-0.03689466153443099,-0.012845716981132052,-0.004024905660377359,-0.008820811320754693,-0.0410360532838919,-0.011978584905660358,-0.005517000000000011,-0.006461584905660347,-0.0410360532838919,-0.011978584905660358,-0.005517000000000011,-0.006461584905660347
2012-01-27,-0.0916043357636366,0.0018503118527042673,-0.0010472147122044379,0.002897526564908705,0.07411239182560644,0.00290612658227849,0.0027104430379746767,0.00019568354430381327,-0.1701607057940427,-0.00213617721518988,0.0065618759493671274,-0.008698053164557008,0.021037254032489502,0.0029455696202531747,-0.043014189873417735,0.04595975949367091,0.047759923361953886,0.0029455696202531747,-0.04399245569620253,0.04693802531645571,-0.02719746846561432,-0.0004228860759493529,-0.04448764556962022,0.04406475949367086,-0.02719746846561432,-0.0004228860759493529,-0.04448764556962022,0.04406475949367086
2012-01-30,-0.06047843315056018,-0.009809781559814936,0.0007909998583703115,-0.010600781418185247,0.03937838497779399,-6.614044943820917e-05,0.0011389719101123634,-0.0012051123595505726,-0.022133916365228642,-0.006727713483146053,-0.0006075898876404822,-0.006120123595505571,-0.05949048584301696,-0.006808331460674164,-0.002189870786516861,-0.0046184606741573025,-0.06368448210872217,-0.005601061797752815,-0.0015170617977528186,-0.0040839999999999965,-0.05096205508048702,-0.005369106741573014,0.00112708426966291,-0.006496191011235924,-0.05096205508048702,-0.005369106741573014,0.00112708426966291,-0.006496191011235924
2012-01-31,0.033260656551620194,-0.00880773076923081,-0.0033687280701754337,-0.005439002699055377,0.07479861910241657,-0.02095116666666673,-0.01550242307692307,-0.005448743589743659,0.10382088684236689,-0.012880064102564091,-0.0118953205128205,-0.0009847435897435905,-0.05250478954561599,-0.012643525641025641,-0.008266551282051273,-0.004376974358974368,-0.07686033498512862,-0.010320064102564117,-0.009861679487179486,-0.0004583846153846313,-0.06644030931422602,-0.013460833333333337,-0.011706346153846138,-0.0017544871794871984,-0.06644030931422602,-0.013460833333333337,-0.011706346153846138,-0.0017544871794871984
2012-02-01,0.11560746294426769,0.0009064139784945456,-0.0016276413210445523,0.002534055299539098,0.018367377391221063,-0.002693440860215046,0.008398903225806484,-0.01109234408602153,0.06083167962957618,-0.008176860215053795,-0.0053510107526881755,-0.00282584946236562,0.15522000568714275,-0.005837311827957015,-0.0009238064516128933,-0.004913505376344122,0.20083257488695005,0.026369419354838688,-0.005059505376344075,0.031428924731182764,0.20277226543192062,0.025923709677419318,-0.005597408602150528,0.03152111827956985,0.0,0.0,0.0,0.0
2012-02-02,-0.027242878136020405,-0.003921177215189861,-0.003969456125295007,4.827891010514545e-05,-0.23704965920155793,-0.015133202531645584,0.014354139240506292,-0.029487341772151877,0.08520431021603697,0.0017617215189872986,-0.006370430379746835,0.008132151898734135,0.16444261414372613,0.011321202531645593,-0.013324354430379758,0.02464555696202535,0.13936103668659033,-0.006124999999999975,-0.012270688969258602,0.006145688969258627,0.14540009611316285,-0.0014482658227847976,-0.00250951898734181,0.0010612531645570124,0.0,0.0,0.0,0.0
2012-02-03,-0.10431518422536609,-0.0007520960047704027,0.0039527257637938795,-0.004704821768564282,-0.053072262636469934,-0.003795062015503849,0.014845620155038776,-0.018640682170542624,-0.03932272558960652,-0.0026275503875969183,-0.0107819457364341,0.008154395348837183,0.03319846544126789,0.009845023255813923,-0.014901209302325589,0.024746232558139514,0.08246927038639115,0.0033694728682170222,-0.02088165116279071,0.02425112403100773,0.08247241136706965,0.0014778217054263454,-0.023060344961240323,0.02453816666666667,0.0,0.0,0.0,0.0
2012-02-06,0.05774763990916091,0.00412706967213114,-0.001633452691364399,0.00576052236349554,0.022317768007807774,0.011283109289617487,0.010209426229508198,0.0010736830601092897,0.06679567469026881,0.0014418251366119998,0.002408502732240452,-0.0009666775956284524,0.045303257787114776,-0.008178360655737703,-9.284153005469822e-06,-0.008169076502732233,0.10586229364387907,-0.00254692349726775,-0.006091251366120219,0.003544327868852469,0.10434866041992334,0.0018003934426229734,-0.005163825136612025,0.006964218579234998,0.0,0.0,0.0,0.0
2012-02-07,-0.2038570702657131,0.0023175517676768138,0.0040290653945111434,-0.0017115136268343297,0.08554143669296109,0.006897147727272754,-0.007534284090909069,0.014431431818181822,-0.07926276216526074,-0.008988965909090912,-0.009083738636363602,9.47727272726899e-05,0.010620030126797516,-0.0038183977272727315,-0.008130534090909082,0.004312136363636351,0.027686048688765664,-0.00020857954545453787,-0.0086060340909091,0.008397454545454562,0.019302741324991837,2.060227272728305e-05,-0.00960867045454546,0.009629272727272743,0.0,0.0,0.0,0.0
2012-02-08,0.08804839278298549,0.0016809851485148797,-0.000444183302114001,0.0021251684506288808,0.11808969132207338,0.003748108910891124,-0.009312910891089083,0.013061019801980208,-0.0294165622068275,-0.0033463960396039856,-0.0020540297029702833,-0.0012923663366337023,-0.09144182049956003,-0.005039059405940587,-0.00333441584158413,-0.001704643564356457,-0.050107181802600036,-0.0007843069306930489,-0.0028001188118811546,0.0020158118811881057,0.029195209857548404,-0.0007843069306930489,-0.0028001188118811546,0.0020158118811881057,0.0,0.0,0.0,0.0
2012-02-09,0.1994851542201395,0.007594022891566252,-0.0026075601273016624,0.010201583018867914,0.026384282775702112,0.005161313253012078,0.013628072289156643,-0.008466759036144564,0.006097720965769749,-0.01138992771084334,0.016218421686746986,-0.027608349397590326,0.03336429423439248,0.007712674698795189,0.00780734939759035,-9.467469879516095e-05,0.018733962003268507,0.007069915662650596,-0.0022951084337349934,0.00936502409638559,-0.017831373357732883,0.01252096385542169,-0.005612746987951837,0.018133710843373528,0.0,0.0,0.0,0.0
2012-02-10,-0.15065068899543124,-0.008703269444444444,0.0017280573529411746,-0.010431326797385619,0.2845907711256321,0.0003034249999999848,-0.00710469999999999,0.007408124999999975,-0.0566254469705975,-0.0013438249999999895,0.011956424999999993,-0.013300249999999982,-0.05582840072882548,-0.0030750749999999805,-0.007955574999999993,0.0048805000000000116,-0.015671335665429283,-0.009314324999999997,-0.006679324999999958,-0.0026350000000000384,-0.016069858786315293,-0.009314324999999997,-0.006679324999999958,-0.0026350000000000384,0.0,0.0,0.0,0.0
2012-02-13,0.024895559958143736,0.0031312118288590813,-0.002031375712295805,0.005162587541154886,-0.09855049330069698,-0.0017179664429529957,-0.04469043624161073,0.042972469798657736,0.03534204731402656,0.008072557046979859,0.005116261744966452,0.0029562953020134067,-0.02130970908669596,0.004376691275167786,0.011855543624161096,-0.007478852348993309,-0.024037816208452065,0.0072143355704697995,0.01508342953020134,-0.007869093959731541,-0.05844751840241038,0.007546751677852341,0.010850536912751684,-0.003303785234899343,0.0,0.0,0.0,0.0
2012-02-14,-0.10696796784530747,0.005404845317725752,0.0009969021739130446,0.0044079431438127075,0.05990806493295759,-0.0012092717391304333,0.001595989130434812,-0.0028052608695652453,0.00678143735647242,-0.0012918152173912985,-0.0024744456521739386,0.00118263043478264,0.03456991816038099,0.0017663369565217592,0.011196597826086964,-0.009430260869565204,0.1282616401830988,0.0031729891304347877,0.0005803804347826099,0.002592608695652178,0.1321763790206988,-0.0008743152173912755,-0.011003793478260863,0.010129478260869587,0.0,0.0,0.0,0.0
2012-02-15,-0.13250766590846444,-0.004347490196078405,0.001014909700722393,-0.005362399896800798,-0.06915445531705525,-0.0019586666666666763,0.003288117647058779,-0.005246784313725455,-0.1583082873352725,0.0011661176470588368,0.011157980392156848,-0.009991862745098012,0.0669367814676771,-0.0032870980392156954,0.0017359607843137129,-0.005023058823529408,0.06336289907453932,-0.0005162941176470578,1.8078431372529415e-05,-0.0005343725490195873,0.07587148745052157,-0.002239352941176502,1.8078431372529415e-05,-0.0022574313725490314,0.0,0.0,0.0,0.0
2012-02-16,0.09733146274806453,0.009266292035398211,-0.0013346698683358521,0.010600961903734062,-0.13610381617197934,-0.004612761061946924,0.004337247787610598,-0.008950008849557522,-0.060042251646816154,0.0014262566371681519,0.005938699115044233,-0.004512442477876081,0.03550635438152904,0.0032526106194689973,0.006718637168141561,-0.0034660265486725636,-0.03732783285647748,0.003077752212389363,0.007663309734513256,-0.004585557522123893,-0.03719475680351321,3.813274336281315e-05,0.007392141592920325,-0.007354008849557512,0.0,0.0,0.0,0.0
2012-02-17,0.04523108308629625,2.170601851855705e-05,8.131646825396359e-05,-5.961044973540654e-05,0.09603327706775983,0.0002442986111111101,-0.00913729861111111,0.00938159722222222,0.07284389603320937,0.0012689097222222173,-0.005925770833333313,0.007194680555555531,0.04686525084928301,-0.0047128124999999774,-0.0024937430555555485,-0.002219069444444429,0.061184853694321625,0.003241437500000026,0.0036843124999999984,-0.00044287499999997237,0.044558360017665784,0.0069587569444444514,0.0008814374999999993,0.006077319444444452,0.0,0.0,0.0,0.0
2012-02-21,0.07417710064550062,0.0032643590733590785,-0.0009477359886201976,0.004212095061979276,0.02469005549509413,0.002141532818532825,-0.00422280694980696,0.006364339768339784,0.07224469392107319,0.003938961389961384,-0.005737555984555974,0.009676517374517357,0.0002213690171440149,0.004541563706563696,-0.004004277992278006,0.008545841698841702,-0.038001220810414925,0.00026127027027026534,-0.004450911196911208,0.004712181467181473,-0.04130552464198113,-0.00020281467181468589,0.0009103436293436186,-0.0011131583011583046,0.0,0.0,0.0,0.0
2012-02-22,-0.21046335089728932,-0.008603755813953493,0.002850300945999213,-0.011454056759952706,0.035218974660510376,-0.0033771511627906843,0.004787918604651159,-0.008165069767441843,-0.03282276743713885,0.010021430232558129,-0.001614895348837208,0.011636325581395336,-0.15956638852093397,-0.005032825581395363,-0.003184732558139521,-0.0018480930232558416,-0.2707618863692003,-0.017421802325581423,-0.00025217441860463693,-0.017169627906976785,-0.2446093392764297,-0.017886593023255837,0.0036817093023255964,-0.021568302325581434,0.0,0.0,0.0,0.0
2012-02-23,0.06521941980378512,0.00188883051834597,-0.0019094542269611585,0.0037982847453071284,-0.004746664958275683,0.007802821782178229,-0.0036544653465346564,0.011457287128712886,-0.09118130508628093,-0.017452980198019826,0.0029615086633663903,-0.020414488861386217,-0.07237647165805994,-0.006082861386138599,0.0067896150990099146,-0.012872476485148512,-0.1354087819719853,-0.009798881188118834,0.000807287128712864,-0.010606168316831697,-0.10444022729279609,-0.010739188118811912,-0.002388980198019801,-0.008350207920792111,0.0,0.0,0.0,0.0
2012-02-24,-0.00820468342412242,-0.004112505376344093,-0.0007602258064516106,-0.0033522795698924823,-0.16190206200948942,-0.006650774193548402,-0.01669062365591398,0.01003984946236558,-0.016845215004028528,-0.03370526881720429,-0.012330827956989228,-0.02137444086021506,0.061009817671809255,0.005345580645161321,0.002812903225806441,0.00253267741935488,0.07663155381814926,0.00870416129032259,0.007240870967741948,0.0014632903225806427,0.09296947271045329,0.005115709677419362,0.009781838709677415,-0.004666129032258053,0.0,0.0,0.0,0.0
2012-02-27,0.04639792130524214,0.0022079675675675675,0.0009270471229293812,0.0012809204446381864,0.02823984177968772,0.0018236432432432608,-0.00014478918918919012,0.001968432432432451,-0.025408449930089814,0.002100616216216227,-0.012052113513513502,0.014152729729729729,0.061477986750881945,0.005168291891891863,-0.004731248648648644,0.009899540540540507,0.1604384597051371,0.004898291891891881,-0.011374221621621609,0.01627251351351349,0.1754227357865402,0.004797508108108088,-0.0018633297297297154,0.006660837837837804,0.0,0.0,0.0,0.0
2012-02-28,0.028532640525550542,0.004346510000000003,-0.00045453864864864813,0.004801048648648651,0.2050411192362041,0.009387910000000011,-0.010073389999999991,0.0194613,0.02539364396977693,-0.0012275899999999757,0.005172610000000001,-0.006400199999999977,0.018899689165877465,0.007069709999999984,0.010256967142857154,-0.0031872571428571694,0.0870802128001639,4.180999999996438e-05,0.006493481428571456,-0.006451671428571492,0.08586784785525846,0.0030828099999999914,0.005178910000000027,-0.0020961000000000356,0.0,0.0,0.0,0.0
2012-02-29,-0.06105398334301628,-0.003514818181818161,0.0019324285714285713,-0.0054472467532467326,-0.03375583542038254,-0.0171321818181818,-0.0017410909090908833,-0.015391090909090917,-0.055892976121598444,0.004274363636363647,0.04017118181818185,-0.0358968181818182,-0.09171209537861506,-0.0016791818181817986,0.03724654545454543,-0.03892572727272723,-0.10498194280729078,0.0011526363636363537,0.03807052272727272,-0.03691788636363636,-0.10417268026809948,-0.008291363636363631,-0.001184727272727276,-0.007106636363636355,0.0,0.0,0.0,0.0
2012-03-01,0.08202917130958247,-0.006297214041095889,0.00033870905300774015,-0.006635923094103629,-0.019961742564482292,-0.012097671232876701,0.0008816849315068791,-0.01297935616438358,-0.034678514130568924,-0.0018746712328766987,0.002895589041095918,-0.004770260273972616,0.10693570282611378,0.00335806849315068,-5.193150684937309e-05,0.003410000000000053,0.11915339997531778,-0.00065235616438354,-0.004204438356164411,0.003552082191780871,0.0685548562260891,-0.0005967534246575154,-0.004331219178082192,0.0037344657534246766,0.0,0.0,0.0,0.0
2012-03-02,-0.1465490789088102,0.003001693814432997,0.002482931786941573,0.0005187620274914239,0.09094316052467208,0.0034104742268040973,-0.007393917525773186,0.010804391752577283,-0.09772807216571378,-0.003009773195876309,0.008412494845360842,-0.01142226804123715,-0.11633480280544534,-0.008072391752577337,0.0032794845360824823,-0.011351876288659819,-0.10183075764952737,-0.004141103092783524,0.008036381443298973,-0.012177484536082497,-0.14365316528180033,-0.006360443298969087,0.003214144329896912,-0.009574587628865998,0.0,0.0,0.0,0.0
2012-03-05,-0.04877083654745178,0.000918620739930742,0.0014159050956106096,-0.0004972843556798676,0.13548064922427652,0.001817293785310744,-0.007834802259886994,0.009652096045197739,0.016762004104229785,-0.0019281468926553996,-0.0008797457627118717,-0.001048401129943528,0.018240081543154187,-0.004515711864406792,-0.008773259887005657,0.0042575480225988645,0.04818251118438113,-0.003809056497175136,-0.002909381355932216,-0.0008996751412429201,0.055754682427128534,-0.005928271186440689,-0.004738350282485885,-0.001189920903954804,0.0,0.0,0.0,0.0
2012-03-06,-0.055417636947992746,0.005485370760233906,-0.0017214473684210479,0.007206818128654954,-0.08828104744620172,-0.005172526315789505,0.009077403508771934,-0.014249929824561438,-0.010500388903292714,0.02600417543859648,0.014918543859649079,0.0110856315789474,0.031371532278973296,0.011305192982456152,0.004639807017543829,0.006665385964912322,-0.011731915996888774,0.005703789473684225,-0.00013043859649123306,0.005834228070175459,-0.0740212600466684,0.013921157894736887,-0.00013043859649123306,0.01405159649122812,0.0,0.0,0.0,0.0
2012-03-07,0.0878102130393746,-0.004133003448275839,-0.0005359083484573582,-0.0035970950998184805,-0.012519609954166538,-0.001660810344827551,-0.004340362068965511,0.0026795517241379597,0.18016549263280937,-0.0021302241379310455,0.00912394827586204,-0.011254172413793085,0.2814912793380295,0.008184051724137924,-0.01875446551724136,0.026938517241379283,0.20286689839736688,0.00280039655172416,-0.017186396551724145,0.019986793103448305,0.15955581531268265,0.0011873275862068888,-0.009489293103448286,0.010676620689655174,0.0,0.0,0.0,0.0
2012-03-08,-0.12067134672434864,-0.02199545555555554,0.0030933592592592572,-0.025088814814814796,-0.07941753886365516,-0.023032899999999988,0.006130988888888858,-0.029163888888888847,-0.001959097662681377,-0.006402344444444428,-0.005665900000000025,-0.0007364444444444033,0.0368442064628649,0.0026373222222222043,0.0006615444444444296,0.0019757777777777747,0.05393280624322851,-0.0059497888888889105,-0.0029714555555555933,-0.0029783333333333172,0.10113224320883782,-0.0013117888888889038,-0.0029714555555555933,0.0016596666666666895,0.0,0.0,0.0,0.0
2012-03-09,-0.03423094881538103,0.000834306818181839,0.0006867226502311315,0.00014758416795070746,0.0877214610263816,-0.0012094318181818011,0.0026447045454545625,-0.0038541363636363634,-0.1010381364218506,-0.011154318181818206,0.015140250000000001,-0.026294568181818207,-0.045718215172572324,-0.0006777045454545688,0.015140250000000001,-0.01581795454545457,0.010200711593417872,0.0019062727272727252,0.01530888636363637,-0.013402613636363645,0.06648961235502426,0.0022152272727272966,0.01530888636363637,-0.013093659090909072,0.0,0.0,0.0,0.0
2012-03-12,-0.07452855806453228,-0.009387380813953506,0.0010786514155712843,-0.01046603222952479,-0.06482720724091225,-0.004813750000000006,0.010447947674418614,-0.01526169767441862,-0.1250636765490766,-0.0021832732558139767,0.0129369011627907,-0.015120174418604677,0.03569129140945022,0.00022401744186044962,-0.016183273255813965,0.016407290697674416,0.05070716337799532,0.005634819767441869,-0.005093226744186057,0.010728046511627926,0.051984231804407637,0.0025098546511627866,-0.008181517441860483,0.01069137209302327,0.0,0.0,0.0,0.0
2012-03-13,-0.018512138596621153,0.0032611545454545835,-0.00028618998849251815,0.003547344533947102,0.1798308492701092,0.0007945545454545364,-0.0028634454545455046,0.003658000000000041,0.21921970660102608,0.00020246363636363944,-0.003140536363636345,0.0033429999999999844,0.12574048527144363,0.006967190909090926,0.011794009090909125,-0.0048268181818181995,0.15122580179790274,0.009466190909090944,0.008105281818181825,0.0013609090909091192,0.1325570072222673,0.006429736363636398,0.008188009090909104,-0.0017582727272727064,0.0,0.0,0.0,0.0
