model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,target
ridge_all_raw_fit756_val126,ridge,all,756,ew_spread_bp,25.94617263246934,3.5230013195511156,7.364792198197439,1.7742302407060752e-13,19.041216928662067,32.851128336276616,2266,2266,0,5,raw
ridge_all_raw_fit756_val126,ridge,all,756,cap_spread_bp,-0.8255766653166271,1.7832192600771233,-0.46296980062952064,0.6433860137864048,-4.320622191605953,2.6694688609726986,2266,2266,0,5,raw
lasso_all_raw_fit756_val126,lasso,all,756,rank_ic,0.033064612156342064,0.001884774820651023,17.543003967402942,6.727525488544833e-69,0.02937052138889812,0.03675870292378601,2266,2266,0,5,raw
lasso_all_raw_fit756_val126,lasso,all,756,ew_spread_bp,27.76385700721354,3.457227807901691,8.030670395441593,9.6941472020653e-16,20.987815017375866,34.53989899705122,2266,2266,0,5,raw
lasso_all_raw_fit756_val126,lasso,all,756,cap_spread_bp,-0.9668516918404545,1.7607850759330153,-0.5491026162452753,0.5829350299021239,-4.417927025184789,2.48422364150388,2266,2266,0,5,raw
enet_all_raw_fit756_val126,enet,all,756,rank_ic,0.033070585286565785,0.0018882468967913696,17.51390951191894,1.1221566480412687e-68,0.02936968937493518,0.03677148119819639,2266,2266,0,5,raw
enet_all_raw_fit756_val126,enet,all,756,ew_spread_bp,27.66860661250778,3.4533584367104053,8.01208652955941,1.1277846966102484e-15,20.900148450847844,34.437064774167716,2266,2266,0,5,raw
enet_all_raw_fit756_val126,enet,all,756,cap_spread_bp,-0.9829235370012703,1.760048540983734,-0.5584638798949775,0.5765276626624003,-4.432555288371659,2.4667082143691177,2266,2266,0,5,raw
ols_textcore_raw_fit756_val126,ols,textcore,756,rank_ic,0.0404872336367229,0.001974589144143876,20.504130571566055,1.977722824564679e-93,0.03661711002993714,0.044357357243508665,2266,2266,0,5,raw
ols_textcore_raw_fit756_val126,ols,textcore,756,ew_spread_bp,24.21308551556701,3.641338685387191,6.649501078472842,2.940881936808589e-11,17.07619283669569,31.34997819443833,2266,2266,0,5,raw
ols_textcore_raw_fit756_val126,ols,textcore,756,cap_spread_bp,4.523407375583859,2.5776870159572716,1.7548318890468586,0.07928806724987408,-0.528766339108917,9.575581090276636,2266,2266,0,5,raw
ridge_textcore_raw_fit756_val126,ridge,textcore,756,rank_ic,0.04060823972893785,0.002111543513932287,19.2315429262994,2.0154189159879403e-82,0.036469690489841416,0.04474678896803429,2266,2266,0,5,raw
ridge_textcore_raw_fit756_val126,ridge,textcore,756,ew_spread_bp,19.691470722077078,3.6507643236483704,5.393794004867046,6.898530163616961e-08,12.536104131682542,26.846837312471614,2266,2266,0,5,raw
ridge_textcore_raw_fit756_val126,ridge,textcore,756,cap_spread_bp,4.1692945346827015,2.384356485995981,1.7486036837067698,0.08035954911707795,-0.5039583041739037,8.842547373539308,2266,2266,0,5,raw
lasso_textcore_raw_fit756_val126,lasso,textcore,756,rank_ic,0.04045682926830976,0.0020852908104707552,19.40104903602228,7.561262296646057e-84,0.036369734382494745,0.04454392415412478,2266,2266,0,5,raw
lasso_textcore_raw_fit756_val126,lasso,textcore,756,ew_spread_bp,23.124438178007942,3.753196781791074,6.161264522605889,7.216632377085109e-10,15.768307658805801,30.48056869721008,2266,2266,0,5,raw
lasso_textcore_raw_fit756_val126,lasso,textcore,756,cap_spread_bp,5.919638712316383,2.5000598270686707,2.3677988215414754,0.017894263111711897,1.0196114920663524,10.819665932566412,2266,2266,0,5,raw
enet_textcore_raw_fit756_val126,enet,textcore,756,rank_ic,0.04047118561712478,0.0020874265351616345,19.388076627085226,9.730815496155911e-84,0.036379904787834746,0.04456246644641482,2266,2266,0,5,raw
enet_textcore_raw_fit756_val126,enet,textcore,756,ew_spread_bp,23.167772114335833,3.755977104326268,6.168241038437206,6.905382570858499e-10,15.806192263099305,30.52935196557236,2266,2266,0,5,raw
enet_textcore_raw_fit756_val126,enet,textcore,756,cap_spread_bp,6.100071457359802,2.5112395038684436,2.4291077963543244,0.01513603132952796,1.1781324732234193,11.022010441496185,2266,2266,0,5,raw
ols_textall_raw_fit756_val126,ols,textall,756,rank_ic,0.04038718967263722,0.0018720852202958106,21.57337135873312,3.1953619499845616e-103,0.0367179700648677,0.044056409280406744,2266,2266,0,5,raw
ols_textall_raw_fit756_val126,ols,textall,756,ew_spread_bp,27.61246871716502,3.6359404181775394,7.594312761320042,3.0943021192568947e-14,20.486156447603538,34.738780986726496,2266,2266,0,5,raw
ols_textall_raw_fit756_val126,ols,textall,756,cap_spread_bp,3.318118691081296,2.1663896385919674,1.5316352294030948,0.1256124739172364,-0.9279269770397041,7.564164359202296,2266,2266,0,5,raw
ridge_textall_raw_fit756_val126,ridge,textall,756,rank_ic,0.04134073606064609,0.002072387734246773,19.948359748264835,1.5488678130227023e-88,0.03727893073951985,0.04540254138177233,2266,2266,0,5,raw
ridge_textall_raw_fit756_val126,ridge,textall,756,ew_spread_bp,26.355457877709824,3.8017363963415223,6.932479038544636,4.13528839385547e-12,18.904191462165347,33.8067242932543,2266,2266,0,5,raw
ridge_textall_raw_fit756_val126,ridge,textall,756,cap_spread_bp,3.2256685802555727,2.284718707727611,1.411844954630688,0.1579956184997534,-1.252297801695439,7.703634962206584,2266,2266,0,5,raw
