model_id,portfolio,decile,mean_bp,n_days,target,scope,horizon
ld2_ridge_characteristics_full_raw_select_retain,ew_raw,7,4.393971576274974,2266,raw,full,1
ld2_ridge_characteristics_full_raw_select_retain,ew_raw,8,4.9941450184491,2266,raw,full,1
ld2_ridge_characteristics_full_raw_select_retain,ew_raw,9,5.88899504131144,2266,raw,full,1
ld2_ridge_characteristics_full_raw_select_retain,ew_raw,10,5.699867712043829,2266,raw,full,1
ld2_ridge_characteristics_full_raw_select_recent,ew_raw,1,-14.571031390706725,2266,raw,full,1
ld2_ridge_characteristics_full_raw_select_recent,ew_raw,2,1.6536679512599861,2266,raw,full,1
ld2_ridge_characteristics_full_raw_select_recent,ew_raw,3,6.667381196537426,2266,raw,full,1
ld2_ridge_characteristics_full_raw_select_recent,ew_raw,4,6.6540964088102745,2266,raw,full,1
ld2_ridge_characteristics_full_raw_select_recent,ew_raw,5,5.418667380953811,2266,raw,full,1
ld2_ridge_characteristics_full_raw_select_recent,ew_raw,6,5.101585825558081,2266,raw,full,1
ld2_ridge_characteristics_full_raw_select_recent,ew_raw,7,4.6863001335914705,2266,raw,full,1
ld2_ridge_characteristics_full_raw_select_recent,ew_raw,8,5.205959617616722,2266,raw,full,1
ld2_ridge_characteristics_full_raw_select_recent,ew_raw,9,5.986450266484521,2266,raw,full,1
ld2_ridge_characteristics_full_raw_select_recent,ew_raw,10,6.034008731188352,2266,raw,full,1
ld2_ridge_characteristics_full_raw_select_union,ew_raw,1,-14.31040560298111,2266,raw,full,1
ld2_ridge_characteristics_full_raw_select_union,ew_raw,2,1.063670135836623,2266,raw,full,1
ld2_ridge_characteristics_full_raw_select_union,ew_raw,3,6.691003845817141,2266,raw,full,1
ld2_ridge_characteristics_full_raw_select_union,ew_raw,4,7.057678851989159,2266,raw,full,1
ld2_ridge_characteristics_full_raw_select_union,ew_raw,5,6.16748520796431,2266,raw,full,1
ld2_ridge_characteristics_full_raw_select_union,ew_raw,6,4.791534520375175,2266,raw,full,1
ld2_ridge_characteristics_full_raw_select_union,ew_raw,7,4.557633640763589,2266,raw,full,1
ld2_ridge_characteristics_full_raw_select_union,ew_raw,8,5.004701534810584,2266,raw,full,1
ld2_ridge_characteristics_full_raw_select_union,ew_raw,9,6.086040062586453,2266,raw,full,1
ld2_ridge_characteristics_full_raw_select_union,ew_raw,10,5.727743924131902,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_retain,ew_raw,1,-14.456765738495719,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_retain,ew_raw,2,3.5348291136603094,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_retain,ew_raw,3,5.404765579648934,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_retain,ew_raw,4,7.280174186502902,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_retain,ew_raw,5,5.695177532698114,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_retain,ew_raw,6,3.9909783902481832,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_retain,ew_raw,7,5.139713986169444,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_retain,ew_raw,8,4.834323713549493,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_retain,ew_raw,9,5.3159731871864935,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_retain,ew_raw,10,6.097916170125705,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_recent,ew_raw,1,-14.57970015155451,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_recent,ew_raw,2,3.2522429105589046,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_recent,ew_raw,3,7.031165554060022,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_recent,ew_raw,4,6.660433632254474,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_recent,ew_raw,5,4.541697392477655,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_recent,ew_raw,6,4.4561538671129455,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_recent,ew_raw,7,5.064630307173762,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_recent,ew_raw,8,4.864597731473641,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_recent,ew_raw,9,5.601168343232287,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_recent,ew_raw,10,5.944696534504681,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_union,ew_raw,1,-14.456374978067913,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_union,ew_raw,2,1.969282571805869,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_union,ew_raw,3,7.174626701026048,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_union,ew_raw,4,6.893360460457114,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_union,ew_raw,5,4.816547456656334,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_union,ew_raw,6,4.998664105913895,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_union,ew_raw,7,5.205445155219523,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_union,ew_raw,8,4.521274876419351,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_union,ew_raw,9,5.896697738264179,2266,raw,full,1
ld2_lasso_characteristics_full_raw_fixed504_union,ew_raw,10,5.817562033599513,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_retain,ew_raw,1,-15.02632685407766,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_retain,ew_raw,2,3.20853537436421,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_retain,ew_raw,3,5.595186381134576,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_retain,ew_raw,4,7.390196843809542,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_retain,ew_raw,5,6.136970396944714,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_retain,ew_raw,6,3.6873711516328433,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_retain,ew_raw,7,5.321367059382083,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_retain,ew_raw,8,5.031205683586502,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_retain,ew_raw,9,5.600400358009635,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_retain,ew_raw,10,5.892179726507351,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_recent,ew_raw,1,-14.75786360897245,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_recent,ew_raw,2,2.6744936858081236,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_recent,ew_raw,3,6.794886109068864,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_recent,ew_raw,4,6.266452681859198,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_recent,ew_raw,5,5.015667163666524,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_recent,ew_raw,6,4.573888138316296,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_recent,ew_raw,7,5.262377641507616,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_recent,ew_raw,8,5.0644168807149255,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_recent,ew_raw,9,5.85651591909535,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_recent,ew_raw,10,6.0862515102294115,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_union,ew_raw,1,-15.019472376504478,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_union,ew_raw,2,2.267176519384566,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_union,ew_raw,3,7.5635540003772075,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_union,ew_raw,4,6.561338691430611,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_union,ew_raw,5,5.406104781143266,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_union,ew_raw,6,4.320534176316299,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_union,ew_raw,7,4.910215073531757,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_union,ew_raw,8,5.206814668954484,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_union,ew_raw,9,5.847946279753953,2266,raw,full,1
ld2_lasso_characteristics_full_raw_select_union,ew_raw,10,5.7728743069061945,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_retain,ew_raw,1,-14.42818823431068,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_retain,ew_raw,2,3.406103055701757,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_retain,ew_raw,3,5.6776606021849405,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_retain,ew_raw,4,7.244264321882271,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_retain,ew_raw,5,5.638059468627593,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_retain,ew_raw,6,4.4545857934245925,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_retain,ew_raw,7,4.764859032820301,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_retain,ew_raw,8,4.820055454818366,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_retain,ew_raw,9,5.231662407121204,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_retain,ew_raw,10,6.0280242190234885,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_recent,ew_raw,1,-14.776490360706799,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_recent,ew_raw,2,3.3395386504644384,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_recent,ew_raw,3,7.290691132010174,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_recent,ew_raw,4,6.382880520007214,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_recent,ew_raw,5,4.847559574099228,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_recent,ew_raw,6,4.494902331113809,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_recent,ew_raw,7,5.047987097703605,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_recent,ew_raw,8,4.856017998394521,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_recent,ew_raw,9,5.522396024640011,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_recent,ew_raw,10,5.831603153567638,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_union,ew_raw,1,-14.681241447953342,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_union,ew_raw,2,2.438190141072972,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_union,ew_raw,3,6.807560864698802,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_union,ew_raw,4,7.405152448842431,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_union,ew_raw,5,4.39549339230587,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_union,ew_raw,6,5.412500972228969,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_union,ew_raw,7,5.017605296316304,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_union,ew_raw,8,4.424928314949265,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_union,ew_raw,9,5.948753564285771,2266,raw,full,1
ld2_enet_characteristics_full_raw_fixed504_union,ew_raw,10,5.668142574546836,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_retain,ew_raw,1,-14.746219794971129,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_retain,ew_raw,2,2.2740387980991863,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_retain,ew_raw,3,6.088622098341293,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_retain,ew_raw,4,7.653230898891489,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_retain,ew_raw,5,6.069966284518949,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_retain,ew_raw,6,3.701328916836752,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_retain,ew_raw,7,5.5787869388657425,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_retain,ew_raw,8,4.835556005335996,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_retain,ew_raw,9,5.592767478374973,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_retain,ew_raw,10,5.789008497000609,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_recent,ew_raw,1,-14.646825132967056,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_recent,ew_raw,2,2.409909324763175,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_recent,ew_raw,3,6.51666143768797,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_recent,ew_raw,4,6.494257319556486,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_recent,ew_raw,5,5.086568454814595,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_recent,ew_raw,6,4.849282321387214,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_recent,ew_raw,7,5.356737644575766,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_recent,ew_raw,8,4.905765592108776,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_recent,ew_raw,9,5.723154919714418,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_recent,ew_raw,10,6.141574239652597,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_union,ew_raw,1,-14.94591636471868,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_union,ew_raw,2,2.646478332920011,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_union,ew_raw,3,6.493507043507547,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_union,ew_raw,4,7.224401191996152,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_union,ew_raw,5,5.269009796099102,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_union,ew_raw,6,4.445608113587144,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_union,ew_raw,7,5.15422457881521,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_union,ew_raw,8,5.068151485060257,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_union,ew_raw,9,5.751138414319977,2266,raw,full,1
ld2_enet_characteristics_full_raw_select_union,ew_raw,10,5.73048352970715,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_retain,ew_raw,1,-19.465203644595963,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_retain,ew_raw,2,5.301503066777644,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_retain,ew_raw,3,5.477935509895097,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_retain,ew_raw,4,8.159190399680076,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_retain,ew_raw,5,5.907286517400455,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_retain,ew_raw,6,5.491108355103239,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_retain,ew_raw,7,5.273471972436545,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_retain,ew_raw,8,5.181073983556147,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_retain,ew_raw,9,5.3901884304475995,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_retain,ew_raw,10,6.120531530593017,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_recent,ew_raw,1,-18.88046904090533,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_recent,ew_raw,2,3.3947765764112003,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_recent,ew_raw,3,7.489902173018534,2266,raw,full,1
ld2_ols_characteristics_core_full_raw_fixed504_recent,ew_raw,4,7.173123609753229,2266,raw,full,1
