family,comparison,model_id,benchmark_id,metric,family_size,p_bonferroni,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,target,period
feature,versus_core,ols_textcore_raw_fit504_val126,ols_core_raw_fit504_val126,rank_ic,60,0.0005788601322706882,0.004442820190203865,0.0010040446332105573,4.4249229996851795,9.647668871178136e-06,0.002474928870240444,0.006410711510167286,2266,2266,0,21,raw,full
feature,versus_core,ols_textcore_raw_fit504_val126,ols_core_raw_fit504_val126,rank_ic,60,0.000982925794535371,0.004442820190203865,0.001030999985753276,4.309233997668605,1.638209657558952e-05,0.002422097350066135,0.006463543030341594,2266,2266,0,63,raw,full
feature,versus_core,ridge_textcore_raw_fit504_val126,ridge_core_raw_fit504_val126,rank_ic,60,8.353927181702779e-07,0.005790240275393957,0.0010204270447132322,5.674330473102241,1.3923211969504632e-08,0.0037902400189053784,0.007790240531882536,2266,2266,0,5,raw,full
feature,versus_core,ridge_textcore_raw_fit504_val126,ridge_core_raw_fit504_val126,rank_ic,60,3.6929671980860276e-07,0.005790240275393957,0.000996171660508388,5.812492469861024,6.154945330143379e-09,0.0038377796983780554,0.007742700852409859,2266,2266,0,21,raw,full
feature,versus_core,ridge_textcore_raw_fit504_val126,ridge_core_raw_fit504_val126,rank_ic,60,2.025451614604271e-06,0.005790240275393957,0.0010488159992385411,5.520739843402249,3.375752691007118e-08,0.0037345986904770275,0.007845881860310887,2266,2266,0,63,raw,full
estimator,versus_ols,ridge_textcore_raw_fit504_val126,ols_textcore_raw_fit504_val126,rank_ic,84,1.0,0.0012265879915286093,0.0005056769386146329,2.4256356140918847,0.015281605100706468,0.0002354794040314572,0.0022176965790257613,2266,2266,0,5,raw,full
estimator,versus_ols,ridge_textcore_raw_fit504_val126,ols_textcore_raw_fit504_val126,rank_ic,84,0.2440324621321689,0.0012265879915286093,0.0004119384681329608,2.9776000214010243,0.0029051483587162964,0.0004192034301414054,0.002033972552915813,2266,2266,0,21,raw,full
estimator,versus_ols,ridge_textcore_raw_fit504_val126,ols_textcore_raw_fit504_val126,rank_ic,84,0.3489230257704421,0.0012265879915286093,0.00042794383425707555,2.8662359247633655,0.004153845544886216,0.00038783348897876305,0.0020653424940784556,2266,2266,0,63,raw,full
feature,versus_core,lasso_textcore_raw_fit504_val126,lasso_core_raw_fit504_val126,rank_ic,60,2.503354261329816e-07,0.005349355617200882,0.0009101854279714661,5.877215183639022,4.17225710221636e-09,0.0035654249591236323,0.007133286275278131,2266,2266,0,5,raw,full
feature,versus_core,lasso_textcore_raw_fit504_val126,lasso_core_raw_fit504_val126,rank_ic,60,5.801481051854546e-08,0.005349355617200882,0.0008748241458917605,6.1147782012211875,9.669135086424244e-10,0.0036347317984470173,0.007063979435954746,2266,2266,0,21,raw,full
feature,versus_core,lasso_textcore_raw_fit504_val126,lasso_core_raw_fit504_val126,rank_ic,60,9.828239193935518e-08,0.005349355617200882,0.0008871010645278837,6.030153531658555,1.6380398656559197e-09,0.003610669480079087,0.007088041754322676,2266,2266,0,63,raw,full
estimator,versus_ols,lasso_textcore_raw_fit504_val126,ols_textcore_raw_fit504_val126,rank_ic,84,0.6206168031651237,0.0011315420747165252,0.0004224037859709926,2.678816128779278,0.007388295275775282,0.00030364586728001436,0.001959438282153036,2266,2266,0,5,raw,full
estimator,versus_ols,lasso_textcore_raw_fit504_val126,ols_textcore_raw_fit504_val126,rank_ic,84,0.4381851952835848,0.0011315420747165252,0.00040508396420380283,2.7933519336925223,0.005216490420042676,0.0003375920941623592,0.0019254920552706912,2266,2266,0,21,raw,full
estimator,versus_ols,lasso_textcore_raw_fit504_val126,ols_textcore_raw_fit504_val126,rank_ic,84,0.4006147913110742,0.0011315420747165252,0.0004009402193951727,2.822221418503441,0.004769223706084217,0.00034571368474839914,0.0019173704646846513,2266,2266,0,63,raw,full
feature,versus_core,enet_textcore_raw_fit504_val126,enet_core_raw_fit504_val126,rank_ic,60,2.7870963816079634e-07,0.005340228226676784,0.0009113935908056716,5.859409458822312,4.645160636013272e-09,0.0035539296129570323,0.0071265268403965356,2266,2266,0,5,raw,full
feature,versus_core,enet_textcore_raw_fit504_val126,enet_core_raw_fit504_val126,rank_ic,60,6.546846385945649e-08,0.005340228226676784,0.000876097382554777,6.095473326383203,1.0911410643242748e-09,0.003623108909919611,0.007057347543433957,2266,2266,0,21,raw,full
feature,versus_core,enet_textcore_raw_fit504_val126,enet_core_raw_fit504_val126,rank_ic,60,1.1233857062728841e-07,0.005340228226676784,0.0008887767993648844,6.008514432974494,1.872309510454807e-09,0.003598257709626829,0.007082198743726739,2266,2266,0,63,raw,full
estimator,versus_ols,enet_textcore_raw_fit504_val126,ols_textcore_raw_fit504_val126,rank_ic,84,0.6666356172734181,0.0011251465555712544,0.0004238199709391671,2.6547747456968045,0.007936138300874026,0.0002944746766016745,0.0019558184345408345,2266,2266,0,5,raw,full
estimator,versus_ols,enet_textcore_raw_fit504_val126,ols_textcore_raw_fit504_val126,rank_ic,84,0.4777725946815797,0.0011251465555712544,0.0004068865621581127,2.765258576256524,0.00568776898430452,0.0003276635479480354,0.0019226295631944734,2266,2266,0,21,raw,full
estimator,versus_ols,enet_textcore_raw_fit504_val126,ols_textcore_raw_fit504_val126,rank_ic,84,0.4383610200131566,0.0011251465555712544,0.0004028131260974366,2.7932221734479734,0.005218583571585197,0.00033564733592028736,0.0019146457752222215,2266,2266,0,63,raw,full
feature,versus_core,ols_textall_raw_fit504_val126,ols_core_raw_fit504_val126,rank_ic,60,0.0054648478518062316,0.004197830032220625,0.0010727357028309432,3.913200633802507,9.108079753010386e-05,0.002095306689741714,0.006300353374699536,2266,2266,0,5,raw,full
feature,versus_core,ols_textall_raw_fit504_val126,ols_core_raw_fit504_val126,rank_ic,60,0.002034858777764632,0.004197830032220625,0.001012634908788916,4.145452616522095,3.391431296274386e-05,0.002213102081506347,0.006182557982934904,2266,2266,0,21,raw,full
feature,versus_core,ols_textall_raw_fit504_val126,ols_core_raw_fit504_val126,rank_ic,60,0.0020097357689994465,0.004197830032220625,0.001011940284724165,4.148298170938881,3.349559614999077e-05,0.0022144635196560537,0.006181196544785196,2266,2266,0,63,raw,full
feature,text_given_all,ols_textall_raw_fit504_val126,ols_all_raw_fit504_val126,rank_ic,60,1.886893624212324e-09,0.006144127023755249,0.0009253726002279667,6.6396249707865085,3.14482270702054e-11,0.0043304300550282525,0.007957823992482245,2266,2266,0,5,raw,full
feature,text_given_all,ols_textall_raw_fit504_val126,ols_all_raw_fit504_val126,rank_ic,60,2.8191291058525464e-08,0.006144127023755249,0.0009863974222193428,6.228855515387787,4.698548509754244e-10,0.004210823601762188,0.00807743044574831,2266,2266,0,21,raw,full
feature,text_given_all,ols_textall_raw_fit504_val126,ols_all_raw_fit504_val126,rank_ic,60,9.446840587593282e-08,0.006144127023755249,0.001017821525697447,6.036546554215462,1.574473431265547e-09,0.004149233490698644,0.008139020556811854,2266,2266,0,63,raw,full
feature,versus_core,ridge_textall_raw_fit504_val126,ridge_core_raw_fit504_val126,rank_ic,60,1.5076588109315223e-11,0.0067737330305147345,0.0009255980905102234,7.318222779371559,2.5127646848858704e-13,0.004959594108955651,0.008587871952073818,2266,2266,0,5,raw,full
feature,versus_core,ridge_textall_raw_fit504_val126,ridge_core_raw_fit504_val126,rank_ic,60,4.6486533506219886e-11,0.0067737330305147345,0.000945319970492695,7.165545256580485,7.747755584369981e-13,0.004920939934482586,0.008626526126546883,2266,2266,0,21,raw,full
feature,versus_core,ridge_textall_raw_fit504_val126,ridge_core_raw_fit504_val126,rank_ic,60,8.925851809710995e-10,0.0067737330305147345,0.0010036497028335012,6.749100818135202,1.487641968285166e-11,0.004806615759866744,0.008740850301162725,2266,2266,0,63,raw,full
feature,text_given_all,ridge_textall_raw_fit504_val126,ridge_all_raw_fit504_val126,rank_ic,60,1.4135004670707714e-13,0.006911423696065801,0.0008725429114586748,7.9210129442363115,2.355834111784619e-15,0.005201271014641077,0.008621576377490526,2266,2266,0,5,raw,full
feature,text_given_all,ridge_textall_raw_fit504_val126,ridge_all_raw_fit504_val126,rank_ic,60,1.3053373477942148e-13,0.006911423696065801,0.0008714547084769964,7.930904072048215,2.1755622463236914e-15,0.005203403853293036,0.008619443538838567,2266,2266,0,21,raw,full
feature,text_given_all,ridge_textall_raw_fit504_val126,ridge_all_raw_fit504_val126,rank_ic,60,2.845111178094236e-12,0.006911423696065801,0.0009167759827980546,7.5388359051158025,4.741851963490393e-14,0.005114575787890302,0.008708271604241301,2266,2266,0,63,raw,full
estimator,versus_ols,ridge_textall_raw_fit504_val126,ols_textall_raw_fit504_val126,rank_ic,84,0.038974188821215575,0.0024550709046326272,0.0007013017263110055,3.5007341526832056,0.00046397843834780443,0.0010805447787672906,0.003829597030497964,2266,2266,0,5,raw,full
estimator,versus_ols,ridge_textall_raw_fit504_val126,ols_textall_raw_fit504_val126,rank_ic,84,0.009558749884999483,0.0024550709046326272,0.0006361732662734709,3.859123032650777,0.00011379464148808909,0.0012081942148094145,0.00370194759445584,2266,2266,0,21,raw,full
estimator,versus_ols,ridge_textall_raw_fit504_val126,ols_textall_raw_fit504_val126,rank_ic,84,0.055733433015244235,0.0024550709046326272,0.0007211811039986012,3.4042363159828284,0.000663493250181479,0.0010415819144645338,0.0038685598948007206,2266,2266,0,63,raw,full
feature,versus_core,lasso_textall_raw_fit504_val126,lasso_core_raw_fit504_val126,rank_ic,60,1.684971070178499e-05,0.005060983446183503,0.0009854172148216697,5.135878864364457,2.808285116964165e-07,0.003129601195387261,0.006992365696979745,2266,2266,0,5,raw,full
feature,versus_core,lasso_textall_raw_fit504_val126,lasso_core_raw_fit504_val126,rank_ic,60,7.904410936750439e-06,0.005060983446183503,0.0009591720131787779,5.276408586412954,1.3174018227917397e-07,0.0031810408453743205,0.006940926046992686,2266,2266,0,21,raw,full
feature,versus_core,lasso_textall_raw_fit504_val126,lasso_core_raw_fit504_val126,rank_ic,60,4.990789649984745e-05,0.005060983446183503,0.0010270363375917107,4.92775499847548,8.317982749974575e-07,0.0030480292136898296,0.007073937678677177,2266,2266,0,63,raw,full
feature,text_given_all,lasso_textall_raw_fit504_val126,lasso_all_raw_fit504_val126,rank_ic,60,1.817452655838121e-10,0.00666350840645324,0.0009551543803508276,6.976367950074979,3.0290877597302018e-12,0.004791440221289946,0.008535576591616535,2266,2266,0,5,raw,full
feature,text_given_all,lasso_textall_raw_fit504_val126,lasso_all_raw_fit504_val126,rank_ic,60,2.371283460124375e-10,0.00666350840645324,0.0009603143576707799,6.938882412021231,3.9521391002072916e-12,0.004781326851581795,0.008545689961324685,2266,2266,0,21,raw,full
feature,text_given_all,lasso_textall_raw_fit504_val126,lasso_all_raw_fit504_val126,rank_ic,60,1.0145187398866987e-09,0.00666350840645324,0.0009900472495442919,6.730495347086093,1.690864566477831e-11,0.004723051454353489,0.008603965358552991,2266,2266,0,63,raw,full
estimator,versus_ols,lasso_textall_raw_fit504_val126,ols_textall_raw_fit504_val126,rank_ic,84,0.8430350131121657,0.0010881600616823865,0.000422655051157594,2.574581940289288,0.010036131108478162,0.00025977138352956824,0.001916548739835205,2266,2266,0,5,raw,full
estimator,versus_ols,lasso_textall_raw_fit504_val126,ols_textall_raw_fit504_val126,rank_ic,84,0.9616847301809655,0.0010881600616823865,0.0004303241354872627,2.5286986528195685,0.011448627740249588,0.0002447402544490171,0.0019315798689157559,2266,2266,0,21,raw,full
estimator,versus_ols,lasso_textall_raw_fit504_val126,ols_textall_raw_fit504_val126,rank_ic,84,1.0,0.0010881600616823865,0.000532839689571663,2.0421903303733475,0.04113265528461289,4.3813460588424356e-05,0.0021325066627763487,2266,2266,0,63,raw,full
feature,versus_core,enet_textall_raw_fit504_val126,enet_core_raw_fit504_val126,rank_ic,60,1.594446607931539e-05,0.005048100234224987,0.0009809273518213558,5.146252905326607,2.6574110132192315e-07,0.003125517953204879,0.0069706825152450955,2266,2266,0,5,raw,full
feature,versus_core,enet_textall_raw_fit504_val126,enet_core_raw_fit504_val126,rank_ic,60,7.752547937801836e-06,0.005048100234224987,0.0009560860729992568,5.27996419651739,1.2920913229669725e-07,0.003174205965026111,0.006921994503423864,2266,2266,0,21,raw,full
feature,versus_core,enet_textall_raw_fit504_val126,enet_core_raw_fit504_val126,rank_ic,60,4.725060145956933e-05,0.005048100234224987,0.0010222059542191755,4.938437516812392,7.875100243261555e-07,0.003044613379173004,0.007051587089276971,2266,2266,0,63,raw,full
feature,text_given_all,enet_textall_raw_fit504_val126,enet_all_raw_fit504_val126,rank_ic,60,2.3733763443126053e-10,0.006593140732917256,0.000950190359518083,6.938757762456317,3.955627240521009e-12,0.004730801849804648,0.008455479616029864,2266,2266,0,5,raw,full
feature,text_given_all,enet_textall_raw_fit504_val126,enet_all_raw_fit504_val126,rank_ic,60,3.2246603929233097e-10,0.006593140732917256,0.0009561764194584611,6.89531826841258,5.3744339882055164e-12,0.004719069387912209,0.008467212077922304,2266,2266,0,21,raw,full
feature,text_given_all,enet_textall_raw_fit504_val126,enet_all_raw_fit504_val126,rank_ic,60,1.6865306838262688e-09,0.006593140732917256,0.0009905332925551026,6.656152582120792,2.8108844730437813e-11,0.004651731154021378,0.008534550311813134,2266,2266,0,63,raw,full
estimator,versus_ols,enet_textall_raw_fit504_val126,ols_textall_raw_fit504_val126,rank_ic,84,0.7858447421023971,0.0010780087211026978,0.00041481176226880256,2.5987901481061098,0.00935529454883806,0.00026499260669225386,0.0018910248355131418,2266,2266,0,5,raw,full
estimator,versus_ols,enet_textall_raw_fit504_val126,ols_textall_raw_fit504_val126,rank_ic,84,0.9750512636374112,0.0010780087211026978,0.0004271287244196062,2.5238497424108495,0.01160775313854061,0.00024085180447773577,0.0019151656377276599,2266,2266,0,21,raw,full
estimator,versus_ols,enet_textall_raw_fit504_val126,ols_textall_raw_fit504_val126,rank_ic,84,1.0,0.0010780087211026978,0.0005269694433190244,2.045675958577502,0.04078826262015548,4.516759124428859e-05,0.002110849850961107,2266,2266,0,63,raw,full
history,versus_fit504,ols_core_raw_fit252_val126,ols_core_raw_fit504_val126,rank_ic,40,1.0,0.0003870010528223188,0.00039429460270602203,0.9815022832327706,0.3263451090204328,-0.0003858021677800137,0.0011598042734246514,2266,2266,0,5,raw,full
history,versus_fit504,ols_core_raw_fit252_val126,ols_core_raw_fit504_val126,rank_ic,40,1.0,0.0003870010528223188,0.00043702327969962623,0.8855387591441614,0.3758661247537015,-0.0004695488357945232,0.0012435509414391607,2266,2266,0,21,raw,full
history,versus_fit504,ols_core_raw_fit252_val126,ols_core_raw_fit504_val126,rank_ic,40,1.0,0.0003870010528223188,0.0004487926392392562,0.8623159539299047,0.38851367582749907,-0.0004926163566133008,0.0012666184622579383,2266,2266,0,63,raw,full
estimator,versus_ols,ridge_core_raw_fit252_val126,ols_core_raw_fit252_val126,rank_ic,84,1.0,-8.273144102551933e-05,0.00011757735313105821,-0.7036341508156108,0.48166063798051506,-0.0003131788185599412,0.00014771593650890252,2266,2266,0,5,raw,full
estimator,versus_ols,ridge_core_raw_fit252_val126,ols_core_raw_fit252_val126,rank_ic,84,1.0,-8.273144102551933e-05,0.00011360366138896846,-0.7282462555696555,0.46646285527624043,-0.00030539052585978107,0.00013992764380874238,2266,2266,0,21,raw,full
estimator,versus_ols,ridge_core_raw_fit252_val126,ols_core_raw_fit252_val126,rank_ic,84,1.0,-8.273144102551933e-05,0.0001048461509547606,-0.7890746610356406,0.43006837077094207,-0.00028822612081449994,0.00012276323876346125,2266,2266,0,63,raw,full
history,versus_fit504,ridge_core_raw_fit252_val126,ridge_core_raw_fit504_val126,rank_ic,40,1.0,0.00042510170545828136,0.0003969120154358629,1.0710225161399116,0.2841593056482903,-0.0003528315498272159,0.0012030349607437785,2266,2266,0,5,raw,full
history,versus_fit504,ridge_core_raw_fit252_val126,ridge_core_raw_fit504_val126,rank_ic,40,1.0,0.00042510170545828136,0.0004424054590529158,0.9608871155620963,0.3366089298320941,-0.00044199706084934316,0.001292200471765906,2266,2266,0,21,raw,full
history,versus_fit504,ridge_core_raw_fit252_val126,ridge_core_raw_fit504_val126,rank_ic,40,1.0,0.00042510170545828136,0.0004549137775716213,0.9344665438086313,0.35006328604945947,-0.0004665129146531614,0.001316716325569724,2266,2266,0,63,raw,full
estimator,versus_ols,lasso_core_raw_fit252_val126,ols_core_raw_fit252_val126,rank_ic,84,0.031205831969553146,0.0004990034800960189,0.00014018743755771806,3.559544912079364,0.00037149799963753744,0.0002242411513979337,0.000773765808794104,2266,2266,0,5,raw,full
estimator,versus_ols,lasso_core_raw_fit252_val126,ols_core_raw_fit252_val126,rank_ic,84,0.19551575730961707,0.0004990034800960189,0.00016388167221079188,3.0449010762727537,0.0023275685394002032,0.00017780130483666817,0.0008202056553553695,2266,2266,0,21,raw,full
estimator,versus_ols,lasso_core_raw_fit252_val126,ols_core_raw_fit252_val126,rank_ic,84,0.7281261176001809,0.0004990034800960189,0.00019010587189971983,2.6248714735084113,0.00866816806666882,0.00012640281792298288,0.0008716041422690548,2266,2266,0,63,raw,full
history,versus_fit504,lasso_core_raw_fit252_val126,lasso_core_raw_fit504_val126,rank_ic,40,1.0,0.0006609978851988287,0.0003157421524457625,2.0934736780587873,0.036306891372229366,4.2154638003978834e-05,0.0012798411323936786,2266,2266,0,5,raw,full
history,versus_fit504,lasso_core_raw_fit252_val126,lasso_core_raw_fit504_val126,rank_ic,40,1.0,0.0006609978851988287,0.00041125301668348764,1.6072779004258393,0.10799341994458272,-0.00014504321603425708,0.0014670389864319144,2266,2266,0,21,raw,full
history,versus_fit504,lasso_core_raw_fit252_val126,lasso_core_raw_fit504_val126,rank_ic,40,1.0,0.0006609978851988287,0.0004944365068644518,1.3368711169623226,0.181264710232224,-0.000308079860897288,0.0016300756312949455,2266,2266,0,63,raw,full
estimator,versus_ols,enet_core_raw_fit252_val126,ols_core_raw_fit252_val126,rank_ic,84,0.021691390596413927,0.0005169590462549243,0.00014147928671563433,3.6539557009075385,0.00025823084043349913,0.00023966473973386488,0.0007942533527759836,2266,2266,0,5,raw,full
estimator,versus_ols,enet_core_raw_fit252_val126,ols_core_raw_fit252_val126,rank_ic,84,0.16108569996092376,0.0005169590462549243,0.00016661626061356495,3.1026926444707184,0.0019176869042967113,0.0001903971762135974,0.0008435209162962511,2266,2266,0,21,raw,full
estimator,versus_ols,enet_core_raw_fit252_val126,ols_core_raw_fit252_val126,rank_ic,84,0.6332330575778865,0.0005169590462549243,0.00019346761784674911,2.6720701480100995,0.007538488780689126,0.00013776948310053737,0.0008961486094093111,2266,2266,0,63,raw,full
history,versus_fit504,enet_core_raw_fit252_val126,enet_core_raw_fit504_val126,rank_ic,40,1.0,0.000676221579978907,0.00031402602719358925,2.1533934178074774,0.03128777246117862,6.074187647127642e-05,0.0012917012834865375,2266,2266,0,5,raw,full
history,versus_fit504,enet_core_raw_fit252_val126,enet_core_raw_fit504_val126,rank_ic,40,1.0,0.000676221579978907,0.00040920857803027104,1.6525107641533452,0.09843047263245297,-0.0001258124951252727,0.0014782556550830867,2266,2266,0,21,raw,full
history,versus_fit504,enet_core_raw_fit252_val126,enet_core_raw_fit504_val126,rank_ic,40,1.0,0.000676221579978907,0.000489925884962573,1.3802528111584993,0.1675088187181597,-0.00028401550964164983,0.001636458669599464,2266,2266,0,63,raw,full
feature,versus_core,ols_all_raw_fit252_val126,ols_core_raw_fit252_val126,rank_ic,60,0.7133513982367156,-0.002553881534548752,0.0010152917915573006,-2.5154163126163884,0.011889189970611926,-0.004543816879800209,-0.0005639461892972954,2266,2266,0,5,raw,full
feature,versus_core,ols_all_raw_fit252_val126,ols_core_raw_fit252_val126,rank_ic,60,0.9992683576209939,-0.002553881534548752,0.0010666736604233776,-2.3942482403991123,0.016654472627016564,-0.004644523492236079,-0.00046323957686142435,2266,2266,0,21,raw,full
