family,comparison,model_id,benchmark_id,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,metric,family_size,observed_family_size,p_bonferroni,target,period
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_ret63_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,2.1802728999108467e-05,7.147762200366519e-05,0.3050287402956757,0.7603442631510069,-0.00011829083582864299,0.00016189629382685992,2266,2266,0,63,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_ret126_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-1.502193282095786e-05,7.233206595680444e-05,-0.2076801294453378,0.8354787338067631,-0.0001567901770236703,0.00012674631138175456,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_ret126_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-1.502193282095786e-05,7.056876985501634e-05,-0.21286941591614034,0.8314288182079166,-0.00015333418017008575,0.00012329031452817002,2266,2266,0,21,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_ret126_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-1.502193282095786e-05,6.786436795372752e-05,-0.22135228359012168,0.8248181430430341,-0.000148033649843838,0.00011798978420192227,2266,2266,0,63,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_ret252_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-8.861645525675784e-05,7.637399718470904e-05,-1.1602961547559263,0.2459282495439803,-0.00023830673909415104,6.107382858063538e-05,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_ret252_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-8.861645525675784e-05,8.374095498984054e-05,-1.0582212164586466,0.2899546007707776,-0.000252745711067835,7.551280055431935e-05,2266,2266,0,21,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_ret252_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-8.861645525675784e-05,9.816427894883174e-05,-0.9027362723557444,0.3666658806160581,-0.00028101490656481145,0.00010378199605129577,2266,2266,0,63,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_momentum252_skip21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-8.798364612152058e-06,8.218430140752932e-05,-0.10705651154133915,0.9147441475834823,-0.000169876635465494,0.00015227990624118988,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_momentum252_skip21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-8.798364612152058e-06,9.90266362439046e-05,-0.08884846487647534,0.9292023405609421,-0.00020288700516035387,0.00018529027593604974,2266,2266,0,21,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_momentum252_skip21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-8.798364612152058e-06,0.00011228294950197132,-0.0783588661606862,0.937542592930162,-0.00022886890171394545,0.0002112721724896413,2266,2266,0,63,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_log_market_cap_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,0.00012953083592039488,0.0001288941186477201,1.004939847367396,0.3149258155378024,-0.00012309699444816908,0.00038215866628895886,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_log_market_cap_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,0.00012953083592039488,0.00011985925348277067,1.0806911619803679,0.27983451577886265,-0.00010538898411969268,0.00036445065596048243,2266,2266,0,21,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_log_market_cap_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,0.00012953083592039488,0.00011447138207267392,1.131556495388168,0.2578209390054924,-9.482895020257001e-05,0.0003538906220433598,2266,2266,0,63,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_log_price_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,9.411031384881826e-05,0.0001356020222357142,0.6940185131253296,0.4876705989508202,-0.00017166476596398118,0.0003598853936616177,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_log_price_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,9.411031384881826e-05,0.0001301999813272488,0.7228135740839962,0.46979442664854676,-0.00016107696034037695,0.00034929758803801345,2266,2266,0,21,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_log_price_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,9.411031384881826e-05,0.00013110645884670784,0.7178159998879524,0.4728707466699089,-0.00016285362363131187,0.00035107425132894837,2266,2266,0,63,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_turnover1_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-4.283379125163455e-05,6.063972986454327e-05,-0.7063651396092374,0.47996109397970677,-0.0001616854778183773,7.601789531510819e-05,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_turnover1_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-4.283379125163455e-05,6.114501660171417e-05,-0.7005279192357554,0.48359767565556333,-0.00016267582162509802,7.700823912182891e-05,2266,2266,0,21,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_turnover1_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-4.283379125163455e-05,4.558668149338189e-05,-0.9396119622757143,0.34741663805219325,-0.00013218204515336166,4.6514462650092555e-05,2266,2266,0,63,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_turnover21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,1.546508298883983e-05,3.5667258881169976e-05,0.4335932581857139,0.664583831344524,-5.444145984551971e-05,8.537162582319937e-05,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_turnover21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,1.546508298883983e-05,3.0782612450502976e-05,0.5023967024795889,0.6153884981428978,-4.486772876420026e-05,7.579789474187992e-05,2266,2266,0,21,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_turnover21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,1.546508298883983e-05,2.9945910231152914e-05,0.5164338926238886,0.6055513992314947,-4.32278225484894e-05,7.415798852616907e-05,2266,2266,0,63,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume1_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,0.0002691807008743805,0.0001234091067596925,2.181206135771979,0.029168173207670768,2.730329626112466e-05,0.0005110581054876363,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume1_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,0.0002691807008743805,0.00011554978167668531,2.329564772589212,0.01982916584673456,4.270729036661103e-05,0.0004956541113821499,2266,2266,0,21,rank_ic,35,35,0.6940208046357096,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume1_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,0.0002691807008743805,0.00011029904763482669,2.4404626027739815,0.014668464614584327,5.299853998105237e-05,0.00048536286176770866,2266,2266,0,63,rank_ic,35,35,0.5133962615104515,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,0.00024740845110536884,0.00011241680353099248,2.200813787034606,0.027749209159754994,2.7075564927508413e-05,0.00046774133728322927,2266,2266,0,5,rank_ic,35,35,0.9712223205914248,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,0.00024740845110536884,0.00011153679884063121,2.218177800304966,0.02654271176821881,2.880034242684279e-05,0.0004660165597838949,2266,2266,0,21,rank_ic,35,35,0.9289949118876584,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,0.00024740845110536884,0.00010743222090117063,2.3029259660652976,0.02128300891316649,3.684516735992318e-05,0.00045797173485081447,2266,2266,0,63,rank_ic,35,35,0.7449053119608271,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_volatility21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-6.439914375316236e-05,9.132797936081982e-05,-0.7051414495741042,0.4807222139178079,-0.0002433986940811866,0.00011460040657486187,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_volatility21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-6.439914375316236e-05,8.719507814504651e-05,-0.7385639777286079,0.460171804702208,-0.00023529835654660913,0.0001065000690402844,2266,2266,0,21,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_volatility21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-6.439914375316236e-05,7.36762763689555e-05,-0.8740824988313037,0.38207332763740653,-0.0002088019919513346,8.000370444500989e-05,2266,2266,0,63,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_volatility63_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-0.00010811462573945963,8.440325978064025e-05,-1.280929504623921,0.20021842834811,-0.00027354197508729257,5.731272360837332e-05,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_volatility63_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-0.00010811462573945963,8.436526231280557e-05,-1.2815064254597737,0.20001584447746745,-0.0002734675014188329,5.723824993991364e-05,2266,2266,0,21,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_volatility63_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-0.00010811462573945963,7.900981435750687e-05,-1.3683695705226961,0.17119642413660396,-0.00026297101630536876,4.6741764826449506e-05,2266,2266,0,63,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_max_return21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-7.152126895616078e-05,8.218508984871758e-05,-0.8702462829670655,0.38416582772852326,-0.0002326010851258356,8.955854721351407e-05,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_max_return21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-7.152126895616078e-05,8.548759087528992e-05,-0.836627494398534,0.4028019860057048,-0.00023907386819682397,9.60313302845024e-05,2266,2266,0,21,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_max_return21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-7.152126895616078e-05,7.887135712239124e-05,-0.9068091581735468,0.3645077260624462,-0.0002261062883278443,8.306375041552273e-05,2266,2266,0,63,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_amihud21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,0.0002066287425687174,0.00010776734347773456,1.9173595256285432,0.05519227245448906,-4.591369357199825e-06,0.0004178488544946346,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_amihud21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,0.0002066287425687174,0.00010468573707749412,1.9738003317086021,0.04840445112376537,1.4484682017995457e-06,0.00041180901693563525,2266,2266,0,21,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_net_sentiment__x__char_amihud21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,0.0002066287425687174,0.00010696065322961833,1.9318201257160996,0.053381711124757376,-3.0102855242123327e-06,0.00041626777066164713,2266,2266,0,63,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_ret1_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,8.099075841329747e-08,6.78349376508204e-05,0.0011939387168039648,0.9990473749576435,-0.00013287304393071482,0.0001330350254475414,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_ret1_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,8.099075841329747e-08,6.343543076798627e-05,0.0012767432558236963,0.9989813065448266,-0.00012425016889062383,0.0001244121504074504,2266,2266,0,21,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_ret1_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,8.099075841329747e-08,5.211787329830856e-05,0.001553992004810487,0.9987600942707902,-0.00010206816385709324,0.00010223014537391984,2266,2266,0,63,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_ret5_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-6.856470036875823e-05,4.9041404520165595e-05,-1.3980982200573955,0.16208357431995757,-0.0001646840869795426,2.755468624202615e-05,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_ret5_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-6.856470036875823e-05,5.629570103952333e-05,-1.2179384766986248,0.22324735319267508,-0.00017890224689065803,4.177284615314158e-05,2266,2266,0,21,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_ret5_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-6.856470036875823e-05,5.962685490083893e-05,-1.1498963090168546,0.2501865812889812,-0.00018543118848579816,4.830178774828168e-05,2266,2266,0,63,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_ret21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-0.00011523915086694857,5.394655543299701e-05,-2.136172549702057,0.03266535202198481,-0.00022097245660561627,-9.505845128280859e-06,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_ret21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-0.00011523915086694857,5.6847501780051307e-05,-2.0271629756540652,0.04264574819045429,-0.00022665820696692575,-3.820094766971398e-06,2266,2266,0,21,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_ret21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-0.00011523915086694857,5.934658961688416e-05,-1.941799042049131,0.05216143290601946,-0.00023155632912132026,1.0780273874231184e-06,2266,2266,0,63,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_ret63_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-6.687079075651065e-05,6.541936983304768e-05,-1.0221864094253283,0.30669268189525856,-0.0001950903995205902,6.134881800756889e-05,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_ret63_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-6.687079075651065e-05,6.57865285862878e-05,-1.016481522790805,0.3094001419465019,-0.00019581001745354944,6.206843594052816e-05,2266,2266,0,21,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_ret63_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-6.687079075651065e-05,5.003503459552932e-05,-1.3364793548575984,0.18139264405096245,-0.00016493765652896375,3.119607501594245e-05,2266,2266,0,63,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_ret126_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-1.591651817818568e-05,3.3998242236965e-05,-0.4681570908063081,0.6396722548834095,-8.255184850030556e-05,5.07188121439342e-05,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_ret126_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-1.591651817818568e-05,3.147396020264637e-05,-0.5057043370362844,0.6130642231891319,-7.760434662621955e-05,4.577131026984819e-05,2266,2266,0,21,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_ret126_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-1.591651817818568e-05,3.308012490070358e-05,-0.4811504861593541,0.6304095485476832,-8.075237158765132e-05,4.891933523127996e-05,2266,2266,0,63,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_ret252_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-6.233215958323173e-05,6.579882556319918e-05,-0.9473141663199179,0.34347871426712273,-0.00019129548791213557,6.66311687456721e-05,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_ret252_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-6.233215958323173e-05,6.514141294460678e-05,-0.95687454056663,0.33863058294780957,-0.0001900069828567123,6.534266369024884e-05,2266,2266,0,21,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_ret252_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-6.233215958323173e-05,5.2291780640468545e-05,-1.192006828220207,0.2332585678953375,-0.00016482216632601892,4.015784715955545e-05,2266,2266,0,63,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_momentum252_skip21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-2.675953876384212e-05,4.710509365309326e-05,-0.5680816380689839,0.5699795352668735,-0.00011908382581229119,6.556474828460696e-05,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_momentum252_skip21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-2.675953876384212e-05,5.076040619641177e-05,-0.527173456025924,0.5980731399426196,-0.00012624810674943297,7.272902922174875e-05,2266,2266,0,21,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_momentum252_skip21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-2.675953876384212e-05,5.466554219012954e-05,-0.4895138270241806,0.6244779678285701,-0.00013390203265185085,8.03829551241666e-05,2266,2266,0,63,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_log_market_cap_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-6.975205591992256e-05,0.00014124820701402283,-0.4938261334035746,0.621428975173846,-0.00034659345454826515,0.00020708934270842,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_log_market_cap_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-6.975205591992256e-05,0.00013371470512337164,-0.5216483546485478,0.6019151893438314,-0.00033182806216512444,0.0001923239503252793,2266,2266,0,21,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_log_market_cap_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-6.975205591992256e-05,0.00011992754131789775,-0.5816183268114152,0.560823795605721,-0.0003048057176574414,0.0001653016058175963,2266,2266,0,63,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_log_price_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,5.9141664284455075e-05,8.21728374114366e-05,0.7197227958471821,0.4716956878854385,-0.00010191413754942624,0.00022019746611833639,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_log_price_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,5.9141664284455075e-05,7.563092299900712e-05,0.7819772910246181,0.43422791957792317,-8.909222091112092e-05,0.00020737554948003107,2266,2266,0,21,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_log_price_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,5.9141664284455075e-05,7.819228856575822e-05,0.7563618531860474,0.4494322727130693,-9.41124051731941e-05,0.00021239573374210425,2266,2266,0,63,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_turnover1_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,1.047620170763166e-05,7.870158677145027e-05,0.1331129668078306,0.8941040403786578,-0.00014377607389056484,0.00016472847730582813,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_turnover1_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,1.047620170763166e-05,7.950231013918821e-05,0.13177229302256135,0.8951644023805955,-0.00014534546285291082,0.00016629786626817412,2266,2266,0,21,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_turnover1_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,1.047620170763166e-05,8.255546483668565e-05,0.12689894882617497,0.899020378631219,-0.0001513295360992351,0.00017228193951449838,2266,2266,0,63,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_turnover21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,3.443261361816965e-05,4.637517249088007e-05,0.7424794727165923,0.4577968843494171,-5.6461054240787955e-05,0.00012532628147712724,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_turnover21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,3.443261361816965e-05,5.034984717457261e-05,0.6838672915686348,0.4940589697761615,-6.425127347108846e-05,0.00013311650070742774,2266,2266,0,21,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_turnover21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,3.443261361816965e-05,5.3966341792752505e-05,0.6380386825255187,0.5234484997807574,-7.1339472673004e-05,0.0001402046999093433,2266,2266,0,63,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_log_dollar_volume1_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,2.4269899190081837e-05,9.536670369817576e-05,0.2544902806632928,0.7991168118889233,-0.00016264540538264542,0.0002111852037628091,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_log_dollar_volume1_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,2.4269899190081837e-05,9.855292745362464e-05,0.24626259023611807,0.8054789669791268,-0.0001688902891900112,0.0002174300875701749,2266,2266,0,21,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_log_dollar_volume1_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,2.4269899190081837e-05,8.704611419319923e-05,0.27881657228506135,0.780385595756055,-0.00014633734962274947,0.00019487714800291316,2266,2266,0,63,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_log_dollar_volume21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,7.3518163367191145e-06,0.00013506307043195103,0.05443246857343723,0.9565906110103233,-0.0002573669373513016,0.0002720705700247398,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_log_dollar_volume21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,7.3518163367191145e-06,0.00013336791288107898,0.05512432621836525,0.9560394160866348,-0.00025404448960347125,0.00026874812227690943,2266,2266,0,21,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_log_dollar_volume21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,7.3518163367191145e-06,0.000115491194738852,0.06365694244780304,0.9492433901215468,-0.0002190067658829326,0.00023371039855637083,2266,2266,0,63,rank_ic,35,35,1.0,raw,full
individual_social,single_social_product_given_squares,li1_ridge_single_social192_log_volume__x__char_volatility21_raw_fixed504_union,li1_ridge_cq_s_squares_joint_raw_fixed504_union,-2.326102707885081e-05,9.270986650723047e-05,-0.2509013113187546,0.8018904105506887,-0.00020496902644453875,0.00015844697228683714,2266,2266,0,5,rank_ic,35,35,1.0,raw,full
