model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,target,subgroup,stock_days
ols_textcore_raw_fit504_val126,ols,textcore,504,ew_spread_bp,46.81420158637491,5.207370253664851,8.989989055114323,2.472550539123368e-19,36.60794343502659,57.02045973772322,2266,2266,0,5,raw,size_tercile_1,1010848
ols_textcore_raw_fit504_val126,ols,textcore,504,cap_spread_bp,29.945510878159144,5.007482527876399,5.980152843560416,2.229283456683331e-09,20.131025470307815,39.75999628601048,2266,2266,0,5,raw,size_tercile_1,1010848
ridge_textcore_raw_fit504_val126,ridge,textcore,504,rank_ic,0.05147355539438008,0.0019546860706511696,26.33341290309219,7.949705007928895e-153,0.04764244109482167,0.05530466969393849,2266,2266,0,5,raw,size_tercile_1,1010848
ridge_textcore_raw_fit504_val126,ridge,textcore,504,ew_spread_bp,43.55366537715943,5.042782036892637,8.636832815403064,5.7792863464708354e-18,33.66999420296433,53.437336551354534,2266,2266,0,5,raw,size_tercile_1,1010848
ridge_textcore_raw_fit504_val126,ridge,textcore,504,cap_spread_bp,30.309366039483248,4.841901055881716,6.259806982768646,3.8545425383430423e-10,20.819414353248625,39.79931772571787,2266,2266,0,5,raw,size_tercile_1,1010848
lasso_textcore_raw_fit504_val126,lasso,textcore,504,rank_ic,0.05371150126122491,0.0020358511832803262,26.38282292062264,2.1574145688466438e-153,0.04972130626411222,0.057701696258337605,2266,2266,0,5,raw,size_tercile_1,1010848
lasso_textcore_raw_fit504_val126,lasso,textcore,504,ew_spread_bp,53.519553791448935,5.284978920773264,10.126729849590072,4.2047693715335286e-24,43.161185447679976,63.877922135217894,2266,2266,0,5,raw,size_tercile_1,1010848
lasso_textcore_raw_fit504_val126,lasso,textcore,504,cap_spread_bp,33.09129954845107,5.2518205786189895,6.300919662634915,2.958847348689392e-10,22.797920361091542,43.384678735810596,2266,2266,0,5,raw,size_tercile_1,1010848
enet_textcore_raw_fit504_val126,enet,textcore,504,rank_ic,0.05371656410207848,0.0020383722408339176,26.352676427786577,4.782415561656898e-153,0.04972142792295779,0.057711700281199166,2266,2266,0,5,raw,size_tercile_1,1010848
enet_textcore_raw_fit504_val126,enet,textcore,504,ew_spread_bp,53.42714123689607,5.2843357401535975,10.110474402851459,4.964330205793372e-24,43.07003350397721,63.78424896981493,2266,2266,0,5,raw,size_tercile_1,1010848
enet_textcore_raw_fit504_val126,enet,textcore,504,cap_spread_bp,33.367930974067626,5.264300065286516,6.338531345145033,2.319656528109776e-10,23.0500924422942,43.68576950584105,2266,2266,0,5,raw,size_tercile_1,1010848
ols_textall_raw_fit504_val126,ols,textall,504,rank_ic,0.05487057071037386,0.0018223284018548378,30.110144063234937,3.569024466701988e-199,0.05129887267473394,0.05844226874601378,2266,2266,0,5,raw,size_tercile_1,1010848
ols_textall_raw_fit504_val126,ols,textall,504,ew_spread_bp,60.17409173299032,5.592995647614561,10.758830423666582,5.384924154402207e-27,49.2120216979765,71.13616176800413,2266,2266,0,5,raw,size_tercile_1,1010848
ols_textall_raw_fit504_val126,ols,textall,504,cap_spread_bp,37.01303677516573,5.3306480626396215,6.943440336002538,3.826642678638011e-12,26.56515855813386,47.4609149921976,2266,2266,0,5,raw,size_tercile_1,1010848
ridge_textall_raw_fit504_val126,ridge,textall,504,rank_ic,0.058731844526002636,0.0019443186491038692,30.206902841297115,1.922399585357155e-200,0.054921049999289484,0.06254263905271579,2266,2266,0,5,raw,size_tercile_1,1010848
ridge_textall_raw_fit504_val126,ridge,textall,504,ew_spread_bp,62.10909730878407,5.666830192591201,10.960112655216905,5.942534872262361e-28,51.00231422480114,73.215880392767,2266,2266,0,5,raw,size_tercile_1,1010848
ridge_textall_raw_fit504_val126,ridge,textall,504,cap_spread_bp,38.01544566280164,5.3319740683997265,7.129713155977732,1.0057830845076993e-12,27.56496852223667,48.46592280336661,2266,2266,0,5,raw,size_tercile_1,1010848
lasso_textall_raw_fit504_val126,lasso,textall,504,rank_ic,0.05628480827327759,0.0018893738597419822,29.79019106412533,5.234425634870631e-195,0.05258170355485187,0.0599879129917033,2266,2266,0,5,raw,size_tercile_1,1010848
lasso_textall_raw_fit504_val126,lasso,textall,504,ew_spread_bp,62.66891045869758,5.732122411705698,10.93293303205109,8.021306302362386e-28,51.43415697677953,73.90366394061563,2266,2266,0,5,raw,size_tercile_1,1010848
lasso_textall_raw_fit504_val126,lasso,textall,504,cap_spread_bp,36.94461738438082,5.3722594352053745,6.876923542127573,6.115891271433244e-12,26.415182375772794,47.474052392988845,2266,2266,0,5,raw,size_tercile_1,1010848
enet_textall_raw_fit504_val126,enet,textall,504,rank_ic,0.05626530328674084,0.001890435850190343,29.763138104408906,1.1724849993089712e-194,0.05256011710528441,0.059970489468197274,2266,2266,0,5,raw,size_tercile_1,1010848
enet_textall_raw_fit504_val126,enet,textall,504,ew_spread_bp,62.67775991809111,5.738553753924999,10.92222232391243,9.025986176850672e-28,51.43040123705099,73.92511859913124,2266,2266,0,5,raw,size_tercile_1,1010848
enet_textall_raw_fit504_val126,enet,textall,504,cap_spread_bp,36.60896290175902,5.385830880973045,6.797273013360005,1.0661794012627801e-11,26.05292834822822,47.16499745528982,2266,2266,0,5,raw,size_tercile_1,1010848
nn3_core_raw_fit504_val126,nn3,core,504,rank_ic,0.060097189917371716,0.0020289498510289157,29.6198498385238,8.296203849495242e-193,0.056120521282917134,0.0640738585518263,2266,2266,0,5,raw,size_tercile_1,1010848
nn3_core_raw_fit504_val126,nn3,core,504,ew_spread_bp,71.27262510094455,6.013077307944336,11.852936766134844,2.0777915059157941e-32,59.48721014111859,83.05804006077051,2266,2266,0,5,raw,size_tercile_1,1010848
nn3_core_raw_fit504_val126,nn3,core,504,cap_spread_bp,40.59533847506294,5.29351722601791,7.668878128049675,1.7350719433592203e-14,30.220235360525464,50.97044158960041,2266,2266,0,5,raw,size_tercile_1,1010848
nn3_textcore_raw_fit504_val126,nn3,textcore,504,rank_ic,0.05402326234549261,0.0019826162190230974,27.248471906535553,1.7326090747329225e-163,0.05013740596104236,0.05790911872994286,2266,2266,0,5,raw,size_tercile_1,1010848
nn3_textcore_raw_fit504_val126,nn3,textcore,504,ew_spread_bp,53.82565884861004,5.83414917490696,9.225965472414995,2.810176966058945e-20,42.390936585358325,65.26038111186176,2266,2266,0,5,raw,size_tercile_1,1010848
nn3_textcore_raw_fit504_val126,nn3,textcore,504,cap_spread_bp,37.360044215099386,6.02837354296832,6.197367158622293,5.741546068809747e-10,25.544649185527355,49.175439244671416,2266,2266,0,5,raw,size_tercile_1,1010848
nn3_all_raw_fit504_val126,nn3,all,504,rank_ic,0.058772123736949004,0.0021004080874624984,27.981288059098823,2.745037543863698e-172,0.054655399532685854,0.06288884794121216,2266,2266,0,5,raw,size_tercile_1,1010848
nn3_all_raw_fit504_val126,nn3,all,504,ew_spread_bp,70.72376175345877,6.0864622926368686,11.619847187588304,3.267201162114852e-31,58.79451486662943,82.65300864028812,2266,2266,0,5,raw,size_tercile_1,1010848
nn3_all_raw_fit504_val126,nn3,all,504,cap_spread_bp,43.550329338774496,5.712626929707483,7.623520645519295,2.4684879780436657e-14,32.353786299434205,54.74687237811479,2266,2266,0,5,raw,size_tercile_1,1010848
nn3_textall_raw_fit504_val126,nn3,textall,504,rank_ic,0.061061540894550834,0.002020074270077288,30.22737421046139,1.0349074395334219e-200,0.05710226807910331,0.06502081370999836,2266,2266,0,5,raw,size_tercile_1,1010848
nn3_textall_raw_fit504_val126,nn3,textall,504,ew_spread_bp,74.3401751829541,6.293579806424943,11.812065226703291,3.381517577151078e-32,62.00498542853265,86.67536493737555,2266,2266,0,5,raw,size_tercile_1,1010848
nn3_textall_raw_fit504_val126,nn3,textall,504,cap_spread_bp,53.11046032461398,6.332887341390324,8.386452728678115,5.010310487571975e-17,40.69822921733933,65.52269143188863,2266,2266,0,5,raw,size_tercile_1,1010848
ols_core_raw_fit504_val126,ols,core,504,rank_ic,0.020371332508151072,0.002581857884199176,7.890183511967282,3.01742500136962e-15,0.015310984041919901,0.025431680974382243,2266,2266,0,5,raw,size_tercile_2,1011055
ols_core_raw_fit504_val126,ols,core,504,ew_spread_bp,8.451091613181038,3.7716595671703126,2.240682506645601,0.025046648033931366,1.0587746995812966,15.843408526780781,2266,2266,0,5,raw,size_tercile_2,1011055
ols_core_raw_fit504_val126,ols,core,504,cap_spread_bp,6.7718503919758355,3.815972237161455,1.77460682916633,0.07596282884486372,-0.7073177588653534,14.251018542817025,2266,2266,0,5,raw,size_tercile_2,1011055
ridge_core_raw_fit504_val126,ridge,core,504,rank_ic,0.02036672326329591,0.0025791058058077902,7.896815717072506,2.861189161039107e-15,0.015311768771594486,0.025421677754997332,2266,2266,0,5,raw,size_tercile_2,1011055
ridge_core_raw_fit504_val126,ridge,core,504,ew_spread_bp,8.52627993428418,3.768623166346635,2.2624389751734437,0.023670295184767497,1.1399142569414735,15.912645611626886,2266,2266,0,5,raw,size_tercile_2,1011055
ridge_core_raw_fit504_val126,ridge,core,504,cap_spread_bp,6.7826365670384385,3.826690794778898,1.772454826058224,0.07631908771455888,-0.7175395706991567,14.282812704776035,2266,2266,0,5,raw,size_tercile_2,1011055
lasso_core_raw_fit504_val126,lasso,core,504,rank_ic,0.020269477883624487,0.0026137446981679704,7.754957053698396,8.837337837510514e-15,0.01514663241043275,0.025392323356816224,2266,2266,0,5,raw,size_tercile_2,1011055
lasso_core_raw_fit504_val126,lasso,core,504,ew_spread_bp,8.52715476632243,3.7641832353485407,2.2653399776732357,0.023491824570987745,1.1494911938298324,15.90481833881503,2266,2266,0,5,raw,size_tercile_2,1011055
lasso_core_raw_fit504_val126,lasso,core,504,cap_spread_bp,7.200336776424978,3.798643693330644,1.8955020153816362,0.05802592498835604,-0.24486805260329803,14.645541605453253,2266,2266,0,5,raw,size_tercile_2,1011055
enet_core_raw_fit504_val126,enet,core,504,rank_ic,0.02027284942306771,0.0026137358186236023,7.756273330540125,8.746141659807633e-15,0.015150021353463133,0.025395677492672283,2266,2266,0,5,raw,size_tercile_2,1011055
enet_core_raw_fit504_val126,enet,core,504,ew_spread_bp,8.52715476632243,3.7641832353485407,2.2653399776732357,0.023491824570987745,1.1494911938298324,15.90481833881503,2266,2266,0,5,raw,size_tercile_2,1011055
enet_core_raw_fit504_val126,enet,core,504,cap_spread_bp,7.200336776424978,3.798643693330644,1.8955020153816362,0.05802592498835604,-0.24486805260329803,14.645541605453253,2266,2266,0,5,raw,size_tercile_2,1011055
ols_all_raw_fit504_val126,ols,all,504,rank_ic,0.017177145987580748,0.002337918002113778,7.347197793956163,2.0240524537484447e-13,0.012594910904629905,0.02175938107053159,2266,2266,0,5,raw,size_tercile_2,1011055
ols_all_raw_fit504_val126,ols,all,504,ew_spread_bp,9.59318229114696,3.6698086581685474,2.614082418110193,0.008946745164195039,2.400489490983344,16.785875091310576,2266,2266,0,5,raw,size_tercile_2,1011055
ols_all_raw_fit504_val126,ols,all,504,cap_spread_bp,8.817582876265337,3.6455758769852284,2.418707818408429,0.015575745566157834,1.6723854544662675,15.962780298064407,2266,2266,0,5,raw,size_tercile_2,1011055
ridge_all_raw_fit504_val126,ridge,all,504,rank_ic,0.019617464622568942,0.002466128167629923,7.954762805950326,1.7947501627696715e-15,0.014783942232754536,0.024450987012383348,2266,2266,0,5,raw,size_tercile_2,1011055
ridge_all_raw_fit504_val126,ridge,all,504,ew_spread_bp,7.758507293869143,3.8136104034987857,2.0344257732124715,0.04190868547050323,0.2839682519442599,15.233046335794025,2266,2266,0,5,raw,size_tercile_2,1011055
ridge_all_raw_fit504_val126,ridge,all,504,cap_spread_bp,7.2755220695577565,3.7878447122441194,1.9207551054138523,0.054762588801281646,-0.1485171454712022,14.699561284586714,2266,2266,0,5,raw,size_tercile_2,1011055
lasso_all_raw_fit504_val126,lasso,all,504,rank_ic,0.017826363290339684,0.002446827663057352,7.285500143506366,3.204791331865622e-13,0.013030669194370969,0.0226220573863084,2266,2266,0,5,raw,size_tercile_2,1011055
lasso_all_raw_fit504_val126,lasso,all,504,ew_spread_bp,6.4253325338151805,3.7246761694877857,1.7250714535805638,0.08451459629159055,-0.8748986124554854,13.725563680085846,2266,2266,0,5,raw,size_tercile_2,1011055
lasso_all_raw_fit504_val126,lasso,all,504,cap_spread_bp,5.750482148418466,3.7425165793895903,1.5365281693304824,0.12440889445473739,-1.5847155587291688,13.0856798555661,2266,2266,0,5,raw,size_tercile_2,1011055
enet_all_raw_fit504_val126,enet,all,504,rank_ic,0.017749034907105395,0.002447712094041654,7.251275568851011,4.1286470385773214e-13,0.012951607358260635,0.022546462455950156,2266,2266,0,5,raw,size_tercile_2,1011055
enet_all_raw_fit504_val126,enet,all,504,ew_spread_bp,6.739737983775132,3.7111396887902024,1.8160830766174219,0.06935762930399147,-0.5339621478508487,14.013438115401113,2266,2266,0,5,raw,size_tercile_2,1011055
enet_all_raw_fit504_val126,enet,all,504,cap_spread_bp,6.179794825999649,3.731368428457794,1.6561738526993461,0.09768661674437029,-1.1335529068274477,13.493142558826747,2266,2266,0,5,raw,size_tercile_2,1011055
ols_textcore_raw_fit504_val126,ols,textcore,504,rank_ic,0.017415871549073064,0.001987322652444005,8.763484644858782,1.8930570252709578e-18,0.013520790724622204,0.021310952373523925,2266,2266,0,5,raw,size_tercile_2,1011055
ols_textcore_raw_fit504_val126,ols,textcore,504,ew_spread_bp,9.305068896049374,3.327969686311283,2.7960197276806027,0.005173624229799743,2.7823681692381976,15.82776962286055,2266,2266,0,5,raw,size_tercile_2,1011055
ols_textcore_raw_fit504_val126,ols,textcore,504,cap_spread_bp,7.336508151711481,3.278154495908002,2.2379995088301574,0.0252210871565449,0.9114434039737409,13.76157289944922,2266,2266,0,5,raw,size_tercile_2,1011055
ridge_textcore_raw_fit504_val126,ridge,textcore,504,rank_ic,0.01762205736789207,0.002242368044971776,7.858681989072794,3.881964032987516e-15,0.013227096759663898,0.022017017976120243,2266,2266,0,5,raw,size_tercile_2,1011055
ridge_textcore_raw_fit504_val126,ridge,textcore,504,ew_spread_bp,8.269606337730158,3.3563521580076943,2.46386730248203,0.013744698693520829,1.6912769886017882,14.847935686858527,2266,2266,0,5,raw,size_tercile_2,1011055
ridge_textcore_raw_fit504_val126,ridge,textcore,504,cap_spread_bp,7.129197186364881,3.3552079762767275,2.124815283217152,0.03360202905455911,0.553110392220975,13.705283980508788,2266,2266,0,5,raw,size_tercile_2,1011055
lasso_textcore_raw_fit504_val126,lasso,textcore,504,rank_ic,0.01901071035957225,0.0022802811659287524,8.337002753706138,7.619728802519384e-17,0.014541441399726893,0.02347997931941761,2266,2266,0,5,raw,size_tercile_2,1011055
lasso_textcore_raw_fit504_val126,lasso,textcore,504,ew_spread_bp,9.318226319730774,3.4791584829200457,2.678298894826435,0.007399715305833878,2.4992009967004725,16.137251642761075,2266,2266,0,5,raw,size_tercile_2,1011055
lasso_textcore_raw_fit504_val126,lasso,textcore,504,cap_spread_bp,6.293043707432005,3.4110824861049815,1.8448817151349084,0.06505474707142951,-0.39255511362910767,12.978642528493118,2266,2266,0,5,raw,size_tercile_2,1011055
enet_textcore_raw_fit504_val126,enet,textcore,504,rank_ic,0.01898962314269056,0.002284498859845339,8.312380223282826,9.380131097962446e-17,0.01451208765467088,0.023467158630710243,2266,2266,0,5,raw,size_tercile_2,1011055
enet_textcore_raw_fit504_val126,enet,textcore,504,ew_spread_bp,9.329794742857203,3.478593029309623,2.6820598627798766,0.007317036509379482,2.5118776885382568,16.14771179717615,2266,2266,0,5,raw,size_tercile_2,1011055
enet_textcore_raw_fit504_val126,enet,textcore,504,cap_spread_bp,6.235574671747359,3.406408944745335,1.8305420085765813,0.06716893111374467,-0.44086417656858945,12.912013520063308,2266,2266,0,5,raw,size_tercile_2,1011055
ols_textall_raw_fit504_val126,ols,textall,504,rank_ic,0.01693237483583176,0.001909317644628951,8.868285946795579,7.428038581277333e-19,0.013190181017312171,0.02067456865435135,2266,2266,0,5,raw,size_tercile_2,1011055
ols_textall_raw_fit504_val126,ols,textall,504,ew_spread_bp,8.866445981251424,3.4478456133189828,2.5715901973685997,0.010123264153000378,2.1087927548918035,15.624099207611044,2266,2266,0,5,raw,size_tercile_2,1011055
ols_textall_raw_fit504_val126,ols,textall,504,cap_spread_bp,8.25855996443777,3.4630312444769475,2.384777780335948,0.017089440772963885,1.4711434479260301,15.045976480949511,2266,2266,0,5,raw,size_tercile_2,1011055
ridge_textall_raw_fit504_val126,ridge,textall,504,rank_ic,0.02006628878714847,0.0023266176390211173,8.624661160735892,6.428269653351796e-18,0.015506202008871466,0.024626375565425473,2266,2266,0,5,raw,size_tercile_2,1011055
ridge_textall_raw_fit504_val126,ridge,textall,504,ew_spread_bp,11.67053556713373,3.763530234396539,3.1009543806694126,0.0019289800646039492,4.294151852988925,19.046919281278534,2266,2266,0,5,raw,size_tercile_2,1011055
ridge_textall_raw_fit504_val126,ridge,textall,504,cap_spread_bp,10.247155979595387,3.741535187486044,2.7387570786098907,0.006167192313134004,2.9138817652334223,17.58043019395735,2266,2266,0,5,raw,size_tercile_2,1011055
lasso_textall_raw_fit504_val126,lasso,textall,504,rank_ic,0.018302426857531116,0.0020801331247065702,8.79868054604097,1.3843414290587121e-18,0.014225440850057473,0.022379412865004757,2266,2266,0,5,raw,size_tercile_2,1011055
lasso_textall_raw_fit504_val126,lasso,textall,504,ew_spread_bp,10.532754721896557,3.6194204060058635,2.910066679300115,0.0036135165438049596,3.4388210812157247,17.62668836257739,2266,2266,0,5,raw,size_tercile_2,1011055
lasso_textall_raw_fit504_val126,lasso,textall,504,cap_spread_bp,9.191062557886257,3.6239906188401028,2.5361717301652273,0.011207176053562768,2.0881714646486325,16.293953651123882,2266,2266,0,5,raw,size_tercile_2,1011055
enet_textall_raw_fit504_val126,enet,textall,504,rank_ic,0.01829407236799555,0.0020802870287540535,8.79401357367133,1.4431013132865298e-18,0.014216784714131764,0.022371360021859334,2266,2266,0,5,raw,size_tercile_2,1011055
enet_textall_raw_fit504_val126,enet,textall,504,ew_spread_bp,10.621234942577964,3.6187209192902325,2.935079874758949,0.0033346183732474383,3.528672270667432,17.713797614488495,2266,2266,0,5,raw,size_tercile_2,1011055
enet_textall_raw_fit504_val126,enet,textall,504,cap_spread_bp,9.333059451787559,3.6240990023281765,2.5752771780770503,0.010015978543568716,2.229955930816791,16.436162972758325,2266,2266,0,5,raw,size_tercile_2,1011055
nn3_core_raw_fit504_val126,nn3,core,504,rank_ic,0.02024211018521398,0.002447560450728662,8.270320832806279,1.335990049272454e-16,0.015444979851801181,0.025039240518626778,2266,2266,0,5,raw,size_tercile_2,1011055
nn3_core_raw_fit504_val126,nn3,core,504,ew_spread_bp,8.902513029101343,3.748282041975732,2.3750915564530994,0.017544597722867806,1.5560152229306565,16.249010835272028,2266,2266,0,5,raw,size_tercile_2,1011055
nn3_core_raw_fit504_val126,nn3,core,504,cap_spread_bp,5.740738413695277,3.7759091326907006,1.5203592597061373,0.128420707807579,-1.6599074952743686,13.141384322664923,2266,2266,0,5,raw,size_tercile_2,1011055
nn3_textcore_raw_fit504_val126,nn3,textcore,504,rank_ic,0.01711461066278725,0.002140078389814089,7.997188675071858,1.272921083387023e-15,0.012920134094659166,0.021309087230915336,2266,2266,0,5,raw,size_tercile_2,1011055
nn3_textcore_raw_fit504_val126,nn3,textcore,504,ew_spread_bp,9.367301613088781,3.437522657245292,2.7250152354182307,0.006429851997291481,2.629881008847584,16.10472221732998,2266,2266,0,5,raw,size_tercile_2,1011055
nn3_textcore_raw_fit504_val126,nn3,textcore,504,cap_spread_bp,6.091993126584607,3.4867947852846597,1.7471613621468867,0.0806093518298116,-0.7419990740553963,12.92598532722461,2266,2266,0,5,raw,size_tercile_2,1011055
nn3_all_raw_fit504_val126,nn3,all,504,rank_ic,0.019480131826444213,0.0024316615439778973,8.011037504247868,1.1374475252231358e-15,0.014714162777656473,0.024246100875231952,2266,2266,0,5,raw,size_tercile_2,1011055
nn3_all_raw_fit504_val126,nn3,all,504,ew_spread_bp,14.913992785796255,3.734947813848411,3.99309268271387,6.52170618908045e-05,7.59362958651676,22.23435598507575,2266,2266,0,5,raw,size_tercile_2,1011055
nn3_all_raw_fit504_val126,nn3,all,504,cap_spread_bp,11.97519080610378,3.7362356236586063,3.2051487144639457,0.0013499271393421035,4.6523035459773645,19.298078066230197,2266,2266,0,5,raw,size_tercile_2,1011055
nn3_textall_raw_fit504_val126,nn3,textall,504,rank_ic,0.01970005684907806,0.0021734612775940773,9.063909742567452,1.2585655902347154e-19,0.015440151023201254,0.023959962674954864,2266,2266,0,5,raw,size_tercile_2,1011055
nn3_textall_raw_fit504_val126,nn3,textall,504,ew_spread_bp,9.873068447388867,3.5492756804761063,2.7817136047500473,0.005407273397180465,2.9166159424518066,16.82952095232593,2266,2266,0,5,raw,size_tercile_2,1011055
nn3_textall_raw_fit504_val126,nn3,textall,504,cap_spread_bp,7.571931165644997,3.5955705628380055,2.1059053169209467,0.03521257773847948,0.5247423586100943,14.619119972679899,2266,2266,0,5,raw,size_tercile_2,1011055
ols_core_raw_fit504_val126,ols,core,504,rank_ic,0.007671418663279232,0.0021666811883202857,3.5406310372900225,0.0003991713625648625,0.0034248015681910254,0.011918035758367439,2266,2266,0,5,raw,size_tercile_3,1011177
ols_core_raw_fit504_val126,ols,core,504,ew_spread_bp,1.9151427471090392,2.1899399352316076,0.8745183903441143,0.38183600954569974,-2.37706065425089,6.207346148468968,2266,2266,0,5,raw,size_tercile_3,1011177
ols_core_raw_fit504_val126,ols,core,504,cap_spread_bp,-2.2530164986841625,1.6127282643721734,-1.3970217726426777,0.16240702388214123,-5.413905813703414,0.9078728163350882,2266,2266,0,5,raw,size_tercile_3,1011177
ridge_core_raw_fit504_val126,ridge,core,504,rank_ic,0.007403105039582542,0.002171927042976262,3.4085422268318126,0.0006531097619071804,0.0031462062583004907,0.011660003820864594,2266,2266,0,5,raw,size_tercile_3,1011177
ridge_core_raw_fit504_val126,ridge,core,504,ew_spread_bp,1.484867503960322,2.188910633181065,0.6783591259741919,0.4975440184571711,-2.805318502451331,5.775053510371975,2266,2266,0,5,raw,size_tercile_3,1011177
