model,rank_corr,rank_corr_t,spread_bp,spread_t,D1_bp,D10_bp,n_days
lr_2_rank_dgtw,0.026501070256848017,18.04215935390954,19.027853160008224,7.754003282958703,-19.580440916852556,-0.5525877568443014,2768
core_rank_dgtw,0.027659167741930776,18.797601107134632,18.189119822652042,7.313284313043844,-19.73318496767892,-1.544065145026902,2768
text_rank_dgtw,0.03284277854067849,26.61487003697237,13.648821391730573,5.603585687329696,-12.033313944818856,1.6155074469117212,2768
textcore_rank_dgtw,0.03405699529592028,27.58890492053549,20.14122855139424,7.798958741835824,-18.92814542370089,1.2130831276933485,2768
lr_2_rank,0.02702262130081652,18.634926627969346,19.267379800820414,7.956601467585239,-20.025687732062504,-0.7583079312420494,2768
text_rank,0.033874718247240636,26.378673579842257,11.7133696511575,5.730231298021475,-9.806280697362187,1.9070889537953042,2768
lr_2_dgtw,0.022671001324105582,17.445298526865663,17.116102034274846,8.307950718422504,-16.26709348931289,0.8490085449619603,2768
ridge_text_dm_dgtw,0.012489238667012166,11.540474201742908,7.063881406240649,4.344772092296238,-3.6368049940298204,3.427076412210836,2768
lr_2,0.020563926182298783,15.06909622076591,15.320910733661334,6.908676276667756,-17.568135300799494,-2.2472245671381965,2768
