model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,basis,interaction_term,n_features,representation,transform,penalty_grid,pca_grid,history_policy,refit_policy,target,period
li1_ols_text_main_joint_raw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.06559678509236223,0.0033999059654366763,19.293705696338908,6.0665138995786395e-83,0.05893309184928347,0.072260478335441,1258,1258,0,5,text_main,,244,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ols_text_main_joint_raw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,39.150492143650034,6.295709131348936,6.2185992597249395,5.016125885335756e-10,26.81112898906617,51.4898552982339,1258,1258,0,5,text_main,,244,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ols_text_main_joint_raw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,27.302641486885417,6.918563748680144,3.94628747796014,7.937230804543246e-05,13.742505714727908,40.86277725904293,1258,1258,0,5,text_main,,244,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ridge_text_main_joint_raw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.0654303451663787,0.0036233444819251982,18.05799738136228,6.825418137040054e-73,0.05832872047822337,0.07253196985453403,1258,1258,0,5,text_main,,244,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ridge_text_main_joint_raw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,35.76387943227508,6.615810135729631,5.405820103440866,6.451252252846158e-08,22.79712983768996,48.73062902686021,1258,1258,0,5,text_main,,244,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ridge_text_main_joint_raw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,30.66671158564031,7.774558138978474,3.9444957562140908,7.996806969751259e-05,15.428857637529754,45.90456553375087,1258,1258,0,5,text_main,,244,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_enet_text_main_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.06568743687609228,0.003909836119660889,16.800560142605043,2.4175018714035437e-63,0.0580242988961031,0.07335057485608146,1258,1258,0,5,text_main,,244,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_enet_text_main_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,33.65713375878303,6.718526737871363,5.009600329349386,5.454318680249289e-07,20.489063323385786,46.82520419418028,1258,1258,0,5,text_main,,244,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_enet_text_main_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,27.495612009737943,7.37964223471454,3.725873305943744,0.00019464015551835402,13.031779010906765,41.95944500856912,1258,1258,0,5,text_main,,244,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ols_text_squares_joint_raw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.06513750046957234,0.0033742419976878443,19.30433576317495,4.938622043171136e-83,0.05852410767898168,0.071750893260163,1258,1258,0,5,text_squares,,262,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ols_text_squares_joint_raw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,39.159145319766694,6.352476841777395,6.16439009462176,7.075531972848315e-10,26.70851949725825,51.609771142275136,1258,1258,0,5,text_squares,,262,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ols_text_squares_joint_raw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,25.804411404673086,6.919775274743264,3.7290822866542404,0.00019217839328421665,12.24190108506553,39.366921724280644,1258,1258,0,5,text_squares,,262,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ridge_text_squares_joint_raw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.06521974569718508,0.003615134761360444,18.040750899322394,9.326796028945325e-73,0.05813421176565981,0.07230527962871036,1258,1258,0,5,text_squares,,262,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ridge_text_squares_joint_raw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,35.45943856862205,6.614010806823447,5.361261056912663,8.264298420567412e-08,22.49621559388939,48.42266154335471,1258,1258,0,5,text_squares,,262,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ridge_text_squares_joint_raw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,28.945438772860044,7.308394977844373,3.960573950998686,7.476983269806975e-05,14.621247831491665,43.26962971422842,1258,1258,0,5,text_squares,,262,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_enet_text_squares_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.06551942017704591,0.003934891032595908,16.65088553515083,2.9815747243767783e-62,0.05780717547006831,0.07323166488402352,1258,1258,0,5,text_squares,,262,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_enet_text_squares_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,33.74529181010492,6.772703058336154,4.982544121518759,6.275367554467907e-07,20.471037737781785,47.01954588242806,1258,1258,0,5,text_squares,,262,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_enet_text_squares_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,28.541715627290312,7.358912447123895,3.8785236041835707,0.00010509233107445274,14.118512265543963,42.96491898903666,1258,1258,0,5,text_squares,,262,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ols_agreement_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.06458940870479739,0.003342413534654684,19.32418237154797,3.3626914901561925e-83,0.05803839855543499,0.07114041885415978,1258,1258,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ols_agreement_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,39.474891845842,6.292960046088228,6.272865480908308,3.544631374239059e-10,27.14091679935956,51.808866892324446,1258,1258,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ols_agreement_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,24.125836110836723,6.7360811929100874,3.5815833301163047,0.0003415181700836474,10.923359575795347,37.3283126458781,1258,1258,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ridge_agreement_c_joint_raw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.06572125975543712,0.0037588877404727823,17.48423052058769,1.889462301231371e-68,0.058353975162181326,0.07308854434869291,1258,1258,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ridge_agreement_c_joint_raw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,36.131760471815085,6.7427440048588485,5.358613710646347,8.38629473551713e-08,22.916225065318372,49.3472958783118,1258,1258,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ridge_agreement_c_joint_raw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,25.64443054553123,7.821934151031023,3.2785280533397216,0.0010434999172136033,10.31372132006654,40.975139770995916,1258,1258,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_enet_agreement_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.06546678369409566,0.0039134368052897136,16.728718758306133,8.096120212530567e-63,0.05779658849995433,0.07313697888823699,1258,1258,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_enet_agreement_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,33.69031236335012,6.695323377995414,5.031917125030192,4.855991901553688e-07,20.567719677630052,46.81290504907018,1258,1258,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_enet_agreement_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,27.605588727973316,7.168010599465615,3.851220411146065,0.00011753065835695047,13.55654611221935,41.65463134372728,1258,1258,0,5,agreement_c,,296,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ols_text_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.06200554121987341,0.003107844738076907,19.951299516410725,1.4604282585122354e-88,0.055914277463700354,0.06809680497604646,1258,1258,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ols_text_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,36.17897708250979,6.055402456076334,5.974661031193023,2.3056908606655324e-09,24.31060635670479,48.04734780831479,1258,1258,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ols_text_c_joint_raw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,22.425380812540705,6.349746319056038,3.5316971239056514,0.00041290198442291,9.980106716225091,34.870654908856324,1258,1258,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ridge_text_c_joint_raw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.06446307243112175,0.003734127928215619,17.263220133415704,8.900604145474789e-67,0.057144316178153964,0.07178182868408953,1258,1258,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ridge_text_c_joint_raw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,32.2405658157922,6.752150247097112,4.774859065029408,1.7983315035574163e-06,19.006594513278635,45.47453711830577,1258,1258,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ridge_text_c_joint_raw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,26.145571537167232,8.004178225148024,3.266490425590656,0.0010888948994486906,10.457670490037373,41.83347258429709,1258,1258,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_enet_text_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.06554575703190489,0.004001617858997604,16.379814200530372,2.6655616424959694e-60,0.057702730148377304,0.07338878391543248,1258,1258,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_enet_text_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,30.817765427755255,6.755628441060543,4.561791060095259,5.0719105729480225e-06,17.576976990342118,44.05855386516839,1258,1258,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_enet_text_c_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,26.423199142764517,7.622304022856439,3.4665632679477523,0.0005271576554723503,11.483757778751126,41.36264050677791,1258,1258,0,5,text_c,,568,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ols_text_s_joint_raw_fixed504_union,ols,characteristics_textcore,504,rank_ic,0.061936876904872346,0.0030829221416033732,20.090314986891,8.969129372205501e-90,0.055894460540188644,0.06797929326955605,1258,1258,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ols_text_s_joint_raw_fixed504_union,ols,characteristics_textcore,504,ew_spread_bp,36.5026547213836,6.033594781094748,6.049901600246426,1.4493433169659646e-09,24.677026253129064,48.328283189638135,1258,1258,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ols_text_s_joint_raw_fixed504_union,ols,characteristics_textcore,504,cap_spread_bp,22.626219739591598,6.158445889526266,3.674014539621473,0.00023876913671344244,10.555887595381378,34.69655188380182,1258,1258,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ridge_text_s_joint_raw_fixed504_union,ridge,characteristics_textcore,504,rank_ic,0.06444452677022817,0.0037445352299875,17.210287208445706,2.2232641520823718e-66,0.05710537258061127,0.07178368095984508,1258,1258,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ridge_text_s_joint_raw_fixed504_union,ridge,characteristics_textcore,504,ew_spread_bp,32.14281203335532,6.775565672470976,4.743930409227836,2.0961088353358355e-06,18.862947340426295,45.422676726284344,1258,1258,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ridge_text_s_joint_raw_fixed504_union,ridge,characteristics_textcore,504,cap_spread_bp,25.6534764218749,7.974658612484098,3.2168745608388956,0.0012959524676258408,10.023432752403908,41.28352009134589,1258,1258,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_enet_text_s_joint_raw_fixed504_union,enet,characteristics_textcore,504,rank_ic,0.06525231283027279,0.003986499157910278,16.368324749497262,3.2195461389403816e-60,0.05743891805636939,0.07306570760417619,1258,1258,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_enet_text_s_joint_raw_fixed504_union,enet,characteristics_textcore,504,ew_spread_bp,31.198775724248026,6.777479815361762,4.603300426440699,4.158476817995811e-06,17.915159380191795,44.48239206830426,1258,1258,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_enet_text_s_joint_raw_fixed504_union,enet,characteristics_textcore,504,cap_spread_bp,25.063907318356957,7.5235140911924026,3.331409633125918,0.0008640734929368858,10.318090662440252,39.809723974273666,1258,1258,0,5,text_s,,604,pca_interactions,standard,original,fixed16,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.0660308994798527,0.003673527516698442,17.974793758778628,3.0700323126094957e-72,0.0588309178509069,0.07323088110879851,1258,1258,0,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,36.022707237195384,6.617897229128996,5.4432255427962355,5.232432698583518e-08,23.051867014715135,48.99354745967563,1258,1258,0,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_ret1_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,30.77052163102261,7.884907007191049,3.9024584060357137,9.522060490483984e-05,15.31638787548065,46.22465538656457,1258,1258,0,5,single_social192,net_sentiment__x__char_ret1,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_ret5_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06596688043533112,0.0036735599899288458,17.957207889943525,4.2148276005932155e-72,0.05876683516002326,0.07316692571063899,1258,1258,0,5,single_social192,net_sentiment__x__char_ret5,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_ret5_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,35.591245304659985,6.5759956899558505,5.412297541347527,6.222118669465212e-08,22.702530589855897,48.47996001946407,1258,1258,0,5,single_social192,net_sentiment__x__char_ret5,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_ret5_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,29.11925032774232,7.724710589439438,3.7696234688134034,0.00016349401354628842,13.979095781445851,44.25940487403879,1258,1258,0,5,single_social192,net_sentiment__x__char_ret5,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_ret21_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06612643906803232,0.003675389126638842,17.99168381621274,2.2637362592537037e-72,0.05892280875065007,0.07333006938541457,1258,1258,0,5,single_social192,net_sentiment__x__char_ret21,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_ret21_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,36.31660650769369,6.551258628189451,5.543454863990065,2.9656114512313423e-08,23.476375543035086,49.156837472352294,1258,1258,0,5,single_social192,net_sentiment__x__char_ret21,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_ret21_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,31.286970635031228,7.6361410140239565,4.097222743473694,4.1813651771359744e-05,16.320409266675107,46.25353200338735,1258,1258,0,5,single_social192,net_sentiment__x__char_ret21,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_ret63_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.0660127931401639,0.003673382320670626,17.970575175009923,3.312624092329276e-72,0.058813096090203305,0.07321249019012449,1258,1258,0,5,single_social192,net_sentiment__x__char_ret63,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_ret63_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,35.65774120231696,6.615548611131016,5.389990051969521,7.04615840865058e-08,22.691504186526195,48.62397821810773,1258,1258,0,5,single_social192,net_sentiment__x__char_ret63,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_ret63_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,31.671709000433335,7.869971268988365,4.024374158166975,5.7127031246825735e-05,16.246848753851154,47.096569247015516,1258,1258,0,5,single_social192,net_sentiment__x__char_ret63,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_ret126_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06595421504481634,0.0036711950431668867,17.965325805169478,3.6413388838363154e-72,0.05875880497998728,0.07314962510964541,1258,1258,0,5,single_social192,net_sentiment__x__char_ret126,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_ret126_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,36.154303773664324,6.5471597475275845,5.522135577540679,3.3490390287290126e-08,23.322106467479905,48.98650107984874,1258,1258,0,5,single_social192,net_sentiment__x__char_ret126,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_ret126_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,30.524373995479944,7.686004381099757,3.9714229243143295,7.1444616128667e-05,15.460082223507353,45.58866576745254,1258,1258,0,5,single_social192,net_sentiment__x__char_ret126,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_ret252_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06583658490481775,0.003671845596013547,17.930107130946705,6.864728659613776e-72,0.05863989977983919,0.07303327002979632,1258,1258,0,5,single_social192,net_sentiment__x__char_ret252,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_ret252_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,35.72620183800204,6.563078651181942,5.443512677022105,5.224001403655512e-08,22.86280405398172,48.58959962202236,1258,1258,0,5,single_social192,net_sentiment__x__char_ret252,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_ret252_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,31.48637694103441,7.486928864445564,4.205513036267655,2.6049057246103248e-05,16.81226601190774,46.16048787016108,1258,1258,0,5,single_social192,net_sentiment__x__char_ret252,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_momentum252_skip21_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.0659463483392914,0.003682465689806502,17.908204419076775,1.0176584346964564e-71,0.058728848212966214,0.07316384846561659,1258,1258,0,5,single_social192,net_sentiment__x__char_momentum252_skip21,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_momentum252_skip21_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,35.71995238448614,6.565286991518012,5.440729770173695,5.306275221780201e-08,22.852226332941513,48.58767843603077,1258,1258,0,5,single_social192,net_sentiment__x__char_momentum252_skip21,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_momentum252_skip21_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,31.69477273214141,7.488794575229334,4.232292983036031,2.313207997850446e-05,17.01700507707298,46.37254038720984,1258,1258,0,5,single_social192,net_sentiment__x__char_momentum252_skip21,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_log_market_cap_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06614762897845965,0.0036756532986980403,17.99615567711185,2.08820186800251e-72,0.058943480893355646,0.07335177706356365,1258,1258,0,5,single_social192,net_sentiment__x__char_log_market_cap,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_log_market_cap_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,35.98365916305564,6.6899637320735605,5.378752502130901,7.500373329934442e-08,22.871571190312295,49.09574713579899,1258,1258,0,5,single_social192,net_sentiment__x__char_log_market_cap,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_log_market_cap_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,30.44319879298202,7.983386946884269,3.8133187074019124,0.00013711311335696226,14.796047902441671,46.09034968352237,1258,1258,0,5,single_social192,net_sentiment__x__char_log_market_cap,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_log_price_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06618133803438532,0.003680558989238265,17.981327898261,2.7287829228612324e-72,0.05896757497250318,0.07339510109626747,1258,1258,0,5,single_social192,net_sentiment__x__char_log_price,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_log_price_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,36.424888890002954,6.613522865008896,5.507637855570332,3.636805922675104e-08,23.462622263653365,49.38715551635254,1258,1258,0,5,single_social192,net_sentiment__x__char_log_price,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_log_price_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,30.815320598180904,7.6927463836364005,4.005763229596339,6.181754816067429e-05,15.737814744052812,45.892826452308995,1258,1258,0,5,single_social192,net_sentiment__x__char_log_price,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_turnover1_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06597746123941652,0.003674566761577476,17.95516737627395,4.372616099642599e-72,0.05877544272793668,0.07317947975089635,1258,1258,0,5,single_social192,net_sentiment__x__char_turnover1,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_turnover1_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,36.0588361498605,6.624534827786794,5.443225386726131,5.232437284948081e-08,23.07498647306713,49.042685826653866,1258,1258,0,5,single_social192,net_sentiment__x__char_turnover1,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_turnover1_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,32.053107460104634,7.599213878730603,4.217950431664767,2.4653299572779106e-05,17.158921946975724,46.947292973233544,1258,1258,0,5,single_social192,net_sentiment__x__char_turnover1,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_turnover21_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06603529405277588,0.003674702525511196,17.97024210649257,3.332572242601613e-72,0.05883300944887555,0.0732375786566762,1258,1258,0,5,single_social192,net_sentiment__x__char_turnover21,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_turnover21_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,36.448321449968226,6.577722074073913,5.541176875445872,3.00445554555375e-08,23.556223084469252,49.3404198154672,1258,1258,0,5,single_social192,net_sentiment__x__char_turnover21,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_turnover21_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,31.12386048363557,7.431569499634155,4.188060205205341,2.8134888932251944e-05,16.558251915746276,45.68946905152487,1258,1258,0,5,single_social192,net_sentiment__x__char_turnover21,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume1_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06638014110227024,0.0037008356419230256,17.93652772641852,6.115937709356485e-72,0.059126636531398935,0.07363364567314154,1258,1258,0,5,single_social192,net_sentiment__x__char_log_dollar_volume1,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume1_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,36.01146262957776,6.689826713292665,5.383018749652079,7.324690516742811e-08,22.899643208710174,49.12328205044534,1258,1258,0,5,single_social192,net_sentiment__x__char_log_dollar_volume1,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume1_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,29.06712768520399,8.101397158228034,3.5879154073668023,0.0003333323938082109,13.1886810306219,44.94557433978608,1258,1258,0,5,single_social192,net_sentiment__x__char_log_dollar_volume1,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume21_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06624311874909722,0.0036759761982369924,18.020551596843198,1.3439681230765212e-72,0.05903833779252624,0.07344789970566819,1258,1258,0,5,single_social192,net_sentiment__x__char_log_dollar_volume21,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume21_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,36.51534757322551,6.67167655948032,5.4731891223560485,4.420079533419109e-08,23.439101800143987,49.591593346307036,1258,1258,0,5,single_social192,net_sentiment__x__char_log_dollar_volume21,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_log_dollar_volume21_raw_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,31.405032065023335,8.025869113666136,3.912975855979021,9.116565275887604e-05,15.674617657605303,47.135446472441366,1258,1258,0,5,single_social192,net_sentiment__x__char_log_dollar_volume21,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_volatility21_raw_fixed504_union,ridge,characteristics_core,504,rank_ic,0.06595578546027064,0.003672173373202863,17.96096718678185,3.938843297777099e-72,0.05875845790380607,0.07315311301673522,1258,1258,0,5,single_social192,net_sentiment__x__char_volatility21,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
li1_ridge_single_social192_net_sentiment__x__char_volatility21_raw_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,35.82011932348638,6.6119244756841855,5.417502794415964,6.043720533560355e-08,22.860985482646498,48.77925316432626,1258,1258,0,5,single_social192,net_sentiment__x__char_volatility21,192,explicit,standard,original,none,fixed504,union,raw,2014-2018
