family,comparison,model_id,benchmark_id,metric,family_size,observed_family_size,p_bonferroni,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,target,period
incremental_social,full_text_given_core,ld2_enet_characteristics_textcore_full_raw_select_recent,ld2_enet_characteristics_core_full_raw_select_recent,rank_ic,90,90,1.0,-0.0007340164452153134,0.0004719388152062212,-1.5553212017421647,0.11986959035629631,-0.001658999525926011,0.00019096663549538417,1258,1258,0,5,raw,2014-2018
incremental_social,full_text_given_core,ld2_enet_characteristics_textcore_full_raw_select_recent,ld2_enet_characteristics_core_full_raw_select_recent,rank_ic,90,90,1.0,-0.0007340164452153134,0.000431465208280975,-1.7012181541583618,0.08890203011153902,-0.0015796727140280973,0.00011163982359747068,1258,1258,0,21,raw,2014-2018
incremental_social,full_text_given_core,ld2_enet_characteristics_textcore_full_raw_select_recent,ld2_enet_characteristics_core_full_raw_select_recent,rank_ic,90,90,1.0,-0.0007340164452153134,0.000353831308760643,-2.0744813334533236,0.038034630600181904,-0.0014275130669888455,-4.051982344178138e-05,1258,1258,0,63,raw,2014-2018
estimator,versus_ols,ld2_enet_characteristics_textcore_full_raw_select_recent,ld2_ols_characteristics_textcore_full_raw_select_recent,rank_ic,90,90,0.030384250745935024,0.004580590073610838,0.0012778545913686157,3.5845941350063204,0.0003376027860659447,0.002076041097049203,0.007085139050172473,1258,1258,0,5,raw,2014-2018
estimator,versus_ols,ld2_enet_characteristics_textcore_full_raw_select_recent,ld2_ols_characteristics_textcore_full_raw_select_recent,rank_ic,90,90,0.06599455060550574,0.004580590073610838,0.0013564777546315576,3.376826533255611,0.0007332727845056193,0.0019219425287032243,0.007239237618518451,1258,1258,0,21,raw,2014-2018
estimator,versus_ols,ld2_enet_characteristics_textcore_full_raw_select_recent,ld2_ols_characteristics_textcore_full_raw_select_recent,rank_ic,90,90,0.13407030883236776,0.004580590073610838,0.0014419387528908521,3.1766883748893644,0.0014896700981374196,0.001754442050032167,0.0074067380971895086,1258,1258,0,63,raw,2014-2018
refit,union_minus_retain,ld2_enet_characteristics_textcore_full_raw_select_union,ld2_enet_characteristics_textcore_full_raw_select_retain,rank_ic,114,114,1.0,-8.04800858916108e-05,0.00025049355770308723,-0.32128605074548355,0.7479936264174231,-0.0005714384373489677,0.000410478265565746,1258,1258,0,5,raw,2014-2018
refit,union_minus_retain,ld2_enet_characteristics_textcore_full_raw_select_union,ld2_enet_characteristics_textcore_full_raw_select_retain,rank_ic,114,114,1.0,-8.04800858916108e-05,0.00024193914664069816,-0.3326459856086502,0.7394015267641643,-0.0005546720997577341,0.00039371192797451243,1258,1258,0,21,raw,2014-2018
refit,union_minus_retain,ld2_enet_characteristics_textcore_full_raw_select_union,ld2_enet_characteristics_textcore_full_raw_select_retain,rank_ic,114,114,1.0,-8.04800858916108e-05,0.0001935891554962249,-0.4157262098970219,0.6776103599299275,-0.00045990785846173585,0.00029894768667851427,1258,1258,0,63,raw,2014-2018
refit,union_minus_recent,ld2_enet_characteristics_textcore_full_raw_select_union,ld2_enet_characteristics_textcore_full_raw_select_recent,rank_ic,114,114,1.0,0.00045419083311813973,0.0002750696090436451,1.651185075287883,0.09870078967472744,-8.493569384891784e-05,0.0009933173600851974,1258,1258,0,5,raw,2014-2018
refit,union_minus_recent,ld2_enet_characteristics_textcore_full_raw_select_union,ld2_enet_characteristics_textcore_full_raw_select_recent,rank_ic,114,114,1.0,0.00045419083311813973,0.0002665535176570652,1.70393862032044,0.08839255491054403,-6.824446144216949e-05,0.000976626127678449,1258,1258,0,21,raw,2014-2018
refit,union_minus_recent,ld2_enet_characteristics_textcore_full_raw_select_union,ld2_enet_characteristics_textcore_full_raw_select_recent,rank_ic,114,114,1.0,0.00045419083311813973,0.0002432804865458016,1.8669431304044632,0.06190952995443547,-2.2630158653012594e-05,0.0009310118248892921,1258,1258,0,63,raw,2014-2018
history,selected_minus_fixed504,ld2_enet_characteristics_textcore_full_raw_select_union,ld2_enet_characteristics_textcore_full_raw_fixed504_union,rank_ic,57,57,1.0,7.899738582671646e-05,0.0003512685019405574,0.2248917434677494,0.822063492545374,-0.0006094762268801142,0.000767470998533547,1258,1258,0,5,raw,2014-2018
history,selected_minus_fixed504,ld2_enet_characteristics_textcore_full_raw_select_union,ld2_enet_characteristics_textcore_full_raw_fixed504_union,rank_ic,57,57,1.0,7.899738582671646e-05,0.00029638603308965254,0.2665354537904992,0.7898268584141259,-0.0005019085645496993,0.0006599033362031322,1258,1258,0,21,raw,2014-2018
history,selected_minus_fixed504,ld2_enet_characteristics_textcore_full_raw_select_union,ld2_enet_characteristics_textcore_full_raw_fixed504_union,rank_ic,57,57,1.0,7.899738582671646e-05,0.00029818504450165563,0.26492739083793265,0.7910653971828364,-0.0005054345621250018,0.0006634293337784347,1258,1258,0,63,raw,2014-2018
incremental_social,full_text_given_core,ld2_enet_characteristics_textcore_full_raw_select_union,ld2_enet_characteristics_core_full_raw_select_union,rank_ic,90,90,1.0,-0.000394621967987874,0.0004557769083318702,-0.8658226443111797,0.38658742926705647,-0.0012879282933033532,0.0004986843573276053,1258,1258,0,5,raw,2014-2018
incremental_social,full_text_given_core,ld2_enet_characteristics_textcore_full_raw_select_union,ld2_enet_characteristics_core_full_raw_select_union,rank_ic,90,90,1.0,-0.000394621967987874,0.00041889534526611287,-0.9420538386197186,0.34616507641320104,-0.0012156417580009263,0.00042639782202517825,1258,1258,0,21,raw,2014-2018
incremental_social,full_text_given_core,ld2_enet_characteristics_textcore_full_raw_select_union,ld2_enet_characteristics_core_full_raw_select_union,rank_ic,90,90,1.0,-0.000394621967987874,0.0003413698532395284,-1.1559953646843568,0.24768305298883686,-0.0010636945857450735,0.0002744506497693256,1258,1258,0,63,raw,2014-2018
estimator,versus_ols,ld2_enet_characteristics_textcore_full_raw_select_union,ld2_ols_characteristics_textcore_full_raw_select_union,rank_ic,90,90,0.034683459324876896,0.004594490016338809,0.001294257568218377,3.5499039211054413,0.00038537177027640995,0.0020577917959123987,0.00713118823676522,1258,1258,0,5,raw,2014-2018
estimator,versus_ols,ld2_enet_characteristics_textcore_full_raw_select_union,ld2_ols_characteristics_textcore_full_raw_select_union,rank_ic,90,90,0.09729884314309425,0.004594490016338809,0.0014056771021034606,3.268524477964105,0.0010810982571454917,0.0018394135223233944,0.007349566510354224,1258,1258,0,21,raw,2014-2018
estimator,versus_ols,ld2_enet_characteristics_textcore_full_raw_select_union,ld2_ols_characteristics_textcore_full_raw_select_union,rank_ic,90,90,0.30270774837630016,0.004594490016338809,0.0015667963776821359,2.932410415152822,0.0033634194264033353,0.0015236255449740071,0.007665354487703611,1258,1258,0,63,raw,2014-2018
group_penalty,group_minus_global_ridge,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_retain,ld2_ridge_characteristics_textcore_full_raw_fixed504_retain,rank_ic,18,18,0.0009539605594473836,0.002484986183605883,0.0006147916255772002,4.041997451206075,5.2997808858187976e-05,0.0012800167394777366,0.0036899556277340292,1258,1258,0,5,raw,2014-2018
group_penalty,group_minus_global_ridge,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_retain,ld2_ridge_characteristics_textcore_full_raw_fixed504_retain,rank_ic,18,18,0.00012870588969879617,0.002484986183605883,0.0005535521194045043,4.489163886282579,7.1503272054886765e-06,0.001400043966007239,0.003569928401204527,1258,1258,0,21,raw,2014-2018
group_penalty,group_minus_global_ridge,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_retain,ld2_ridge_characteristics_textcore_full_raw_fixed504_retain,rank_ic,18,18,0.00011497482548978276,0.002484986183605883,0.0005506113972899502,4.513139749443467,6.387490304987931e-06,0.0014058076754403055,0.0035641646917714603,1258,1258,0,63,raw,2014-2018
incremental_social,full_text_given_core,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_retain,ld2_group_ridge_characteristics_core_full_raw_fixed504_retain,rank_ic,90,90,1.0,-0.00020905539880897387,0.00021334138734669186,-0.9799101871839193,0.32713045391718154,-0.0006271968344202991,0.00020908603680235138,1258,1258,0,5,raw,2014-2018
incremental_social,full_text_given_core,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_retain,ld2_group_ridge_characteristics_core_full_raw_fixed504_retain,rank_ic,90,90,1.0,-0.00020905539880897387,0.00021194096846721274,-0.9863850312702271,0.3239442076468064,-0.0006244520638532501,0.00020634126623530235,1258,1258,0,21,raw,2014-2018
incremental_social,full_text_given_core,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_retain,ld2_group_ridge_characteristics_core_full_raw_fixed504_retain,rank_ic,90,90,1.0,-0.00020905539880897387,0.0002015984437128381,-1.036989150108508,0.2997409137099777,-0.0006041810878254618,0.00018607029020751412,1258,1258,0,63,raw,2014-2018
estimator,versus_ols,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_retain,ld2_ols_characteristics_textcore_full_raw_fixed504_retain,rank_ic,90,90,1.8776896321400649e-06,0.0084958375725599,0.00151584526658524,5.604686546733467,2.086321813488961e-08,0.005524835443917312,0.011466839701202488,1258,1258,0,5,raw,2014-2018
estimator,versus_ols,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_retain,ld2_ols_characteristics_textcore_full_raw_fixed504_retain,rank_ic,90,90,3.192234336900545e-05,0.0084958375725599,0.0016685354470570876,5.091793277478523,3.5469270410006055e-07,0.00522556818939957,0.01176610695572023,1258,1258,0,21,raw,2014-2018
estimator,versus_ols,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_retain,ld2_ols_characteristics_textcore_full_raw_fixed504_retain,rank_ic,90,90,0.0048226245803261025,0.0084958375725599,0.0021032347252623548,4.039414845387806,5.358471755917891e-05,0.004373573260011689,0.012618101885108111,1258,1258,0,63,raw,2014-2018
refit,recent_minus_retain,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_recent,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_retain,rank_ic,114,114,1.0,-0.00018852350140963724,0.0003365679722037272,-0.560135000889278,0.5753873582095059,-0.0008481846052786206,0.00047113760245934614,1258,1258,0,5,raw,2014-2018
refit,recent_minus_retain,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_recent,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_retain,rank_ic,114,114,1.0,-0.00018852350140963724,0.00032980618476891033,-0.5716190602724218,0.5675800797207949,-0.000834931745435264,0.0004578847426159895,1258,1258,0,21,raw,2014-2018
refit,recent_minus_retain,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_recent,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_retain,rank_ic,114,114,1.0,-0.00018852350140963724,0.0002673683865361468,-0.7051076750397708,0.48074323057703117,-0.0007125559096250689,0.0003355089068057944,1258,1258,0,63,raw,2014-2018
group_penalty,group_minus_global_ridge,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_recent,ld2_ridge_characteristics_textcore_full_raw_fixed504_recent,rank_ic,18,18,0.003148735707299499,0.0021459555915985394,0.0005718408269257729,3.752714899940316,0.00017492976151663883,0.0010251681659344221,0.0032667430172626565,1258,1258,0,5,raw,2014-2018
group_penalty,group_minus_global_ridge,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_recent,ld2_ridge_characteristics_textcore_full_raw_fixed504_recent,rank_ic,18,18,0.0015542460940337287,0.0021459555915985394,0.0005465920347693054,3.9260645144678357,8.634700522409604e-05,0.0010746548892142359,0.003217256293982843,1258,1258,0,21,raw,2014-2018
group_penalty,group_minus_global_ridge,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_recent,ld2_ridge_characteristics_textcore_full_raw_fixed504_recent,rank_ic,18,18,0.0018286388886892728,0.0021459555915985394,0.0005521193787664647,3.8867601358115618,0.00010159104937162626,0.00106382149404964,0.0032280896891474387,1258,1258,0,63,raw,2014-2018
incremental_social,full_text_given_core,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_recent,ld2_group_ridge_characteristics_core_full_raw_fixed504_recent,rank_ic,90,90,1.0,-0.0003050052797783335,0.00023228326777658713,-1.3130746897864864,0.18915778155445007,-0.0007602721188317176,0.0001502615592750506,1258,1258,0,5,raw,2014-2018
incremental_social,full_text_given_core,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_recent,ld2_group_ridge_characteristics_core_full_raw_fixed504_recent,rank_ic,90,90,1.0,-0.0003050052797783335,0.00023405526061893664,-1.3031336231100994,0.19252914639623075,-0.0007637451609835853,0.00015373460142691835,1258,1258,0,21,raw,2014-2018
incremental_social,full_text_given_core,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_recent,ld2_group_ridge_characteristics_core_full_raw_fixed504_recent,rank_ic,90,90,1.0,-0.0003050052797783335,0.00023793757192820886,-1.2818710273733502,0.19988789291605114,-0.0007713543513265314,0.00016134379176986445,1258,1258,0,63,raw,2014-2018
estimator,versus_ols,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_recent,ld2_ols_characteristics_textcore_full_raw_fixed504_recent,rank_ic,90,90,0.0004859610970693953,0.005885446232852477,0.0012938935849580364,4.548632361480758,5.399567745215503e-06,0.003349461406507309,0.008421431059197645,1258,1258,0,5,raw,2014-2018
estimator,versus_ols,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_recent,ld2_ols_characteristics_textcore_full_raw_fixed504_recent,rank_ic,90,90,0.0036292946561693163,0.005885446232852477,0.001433514351750733,4.1056067737756905,4.032549617965907e-05,0.0030758097320997576,0.008695082733605195,1258,1258,0,21,raw,2014-2018
estimator,versus_ols,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_recent,ld2_ols_characteristics_textcore_full_raw_fixed504_recent,rank_ic,90,90,0.0451247576318718,0.005885446232852477,0.0016912130182912362,3.4800147404251893,0.0005013861959096866,0.0025707296268163743,0.00920016283888858,1258,1258,0,63,raw,2014-2018
refit,union_minus_retain,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_union,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_retain,rank_ic,114,114,1.0,5.552993332363687e-05,0.00021552626547305005,0.25764810243316016,0.7966785022696012,-0.00036689378472595975,0.0004779536513732335,1258,1258,0,5,raw,2014-2018
refit,union_minus_retain,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_union,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_retain,rank_ic,114,114,1.0,5.552993332363687e-05,0.000207046818122397,0.2681998874805698,0.7885454615999445,-0.00035027437330987626,0.00046133423995715,1258,1258,0,21,raw,2014-2018
refit,union_minus_retain,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_union,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_retain,rank_ic,114,114,1.0,5.552993332363687e-05,0.00018090775438435173,0.30695164788602414,0.7588801760356618,-0.0002990427497937106,0.00041010261644098433,1258,1258,0,63,raw,2014-2018
refit,union_minus_recent,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_union,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_recent,rank_ic,114,114,1.0,0.00024405343473327424,0.00023733225332420375,1.0283197134604758,0.3037994609178005,-0.0002211092341519016,0.0007092161036184501,1258,1258,0,5,raw,2014-2018
refit,union_minus_recent,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_union,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_recent,rank_ic,114,114,1.0,0.00024405343473327424,0.000251125727415841,0.9718376418245046,0.3311313262159985,-0.0002481439465931969,0.0007362508160597454,1258,1258,0,21,raw,2014-2018
refit,union_minus_recent,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_union,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_recent,rank_ic,114,114,1.0,0.00024405343473327424,0.00024719339447784643,0.9872975580467884,0.3234967874434782,-0.000240436715659507,0.0007285435851260555,1258,1258,0,63,raw,2014-2018
group_penalty,group_minus_global_ridge,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_union,ld2_ridge_characteristics_textcore_full_raw_fixed504_union,rank_ic,18,18,0.006787144326409432,0.0019309821921702388,0.0005430762141387297,3.5556375733240384,0.0003770635736894129,0.0008665723715979665,0.0029953920127425114,1258,1258,0,5,raw,2014-2018
group_penalty,group_minus_global_ridge,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_union,ld2_ridge_characteristics_textcore_full_raw_fixed504_union,rank_ic,18,18,0.0019021005316066952,0.0019309821921702388,0.0004980372285425644,3.877184438241666,0.00010567225175592751,0.0009548471612666687,0.002907117223073809,1258,1258,0,21,raw,2014-2018
group_penalty,group_minus_global_ridge,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_union,ld2_ridge_characteristics_textcore_full_raw_fixed504_union,rank_ic,18,18,0.0010943046361370917,0.0019309821921702388,0.0004815771445439766,4.009704808559298,6.079470200761621e-05,0.000987108333086405,0.0028748560512540725,1258,1258,0,63,raw,2014-2018
incremental_social,full_text_given_core,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_union,ld2_group_ridge_characteristics_core_full_raw_fixed504_union,rank_ic,90,90,1.0,-0.00026226034782096685,0.00021505325702223617,-1.2195134891346917,0.22264935924440998,-0.0006837569863425852,0.00015923629070065148,1258,1258,0,5,raw,2014-2018
incremental_social,full_text_given_core,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_union,ld2_group_ridge_characteristics_core_full_raw_fixed504_union,rank_ic,90,90,1.0,-0.00026226034782096685,0.00021985992132499667,-1.192852004314574,0.23292733898615914,-0.0006931778752617701,0.00016865717961983643,1258,1258,0,21,raw,2014-2018
incremental_social,full_text_given_core,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_union,ld2_group_ridge_characteristics_core_full_raw_fixed504_union,rank_ic,90,90,1.0,-0.00026226034782096685,0.0002208363127851533,-1.1875780052355522,0.23499970750403343,-0.0006950915673584896,0.00017057087171655592,1258,1258,0,63,raw,2014-2018
estimator,versus_ols,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_union,ld2_ols_characteristics_textcore_full_raw_fixed504_union,rank_ic,90,90,0.0003535077646196115,0.00580791304677232,0.0012584415125213928,4.615163270588301,3.927864051329017e-06,0.0033414130055802785,0.008274413087964361,1258,1258,0,5,raw,2014-2018
estimator,versus_ols,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_union,ld2_ols_characteristics_textcore_full_raw_fixed504_union,rank_ic,90,90,0.0022479127548761233,0.00580791304677232,0.0013779123286919493,4.215009130722972,2.497680838751248e-05,0.0031072545086823825,0.008508571584862257,1258,1258,0,21,raw,2014-2018
estimator,versus_ols,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_union,ld2_ols_characteristics_textcore_full_raw_fixed504_union,rank_ic,90,90,0.04928968063143935,0.00580791304677232,0.0016803887581103786,3.456291300891231,0.0005476631181271039,0.0025144116008499894,0.009101414492694651,1258,1258,0,63,raw,2014-2018
history,selected_minus_fixed504,ld2_group_ridge_characteristics_textcore_full_raw_select_retain,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_retain,rank_ic,57,57,1.0,-8.400799593617921e-05,0.000259356501158046,-0.3239093508783365,0.7460066643559495,-0.0005923373973622702,0.0004243214054899118,1258,1258,0,5,raw,2014-2018
history,selected_minus_fixed504,ld2_group_ridge_characteristics_textcore_full_raw_select_retain,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_retain,rank_ic,57,57,1.0,-8.400799593617921e-05,0.00024276845814238035,-0.3460416422256539,0.7293114197439146,-0.0005598254304775643,0.0003918094386052059,1258,1258,0,21,raw,2014-2018
history,selected_minus_fixed504,ld2_group_ridge_characteristics_textcore_full_raw_select_retain,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_retain,rank_ic,57,57,1.0,-8.400799593617921e-05,0.00020366159861328053,-0.41248814949987905,0.6799816648787801,-0.00048317739425206166,0.00031516140237970323,1258,1258,0,63,raw,2014-2018
group_penalty,group_minus_global_ridge,ld2_group_ridge_characteristics_textcore_full_raw_select_retain,ld2_ridge_characteristics_textcore_full_raw_select_retain,rank_ic,18,18,0.0011595645112111481,0.0023128810512921525,0.0005787982721051188,3.9960054526080158,6.442025062284157e-05,0.0011784572836521054,0.0034473048189322,1258,1258,0,5,raw,2014-2018
group_penalty,group_minus_global_ridge,ld2_group_ridge_characteristics_textcore_full_raw_select_retain,ld2_ridge_characteristics_textcore_full_raw_select_retain,rank_ic,18,18,0.00039588275710415765,0.0023128810512921525,0.00054502446297057,4.243627962470085,2.1993486505786535e-05,0.001244652733176551,0.003381109369407754,1258,1258,0,21,raw,2014-2018
group_penalty,group_minus_global_ridge,ld2_group_ridge_characteristics_textcore_full_raw_select_retain,ld2_ridge_characteristics_textcore_full_raw_select_retain,rank_ic,18,18,0.0021642590231296006,0.0023128810512921525,0.000601428921731717,3.8456432135531275,0.00012023661239608892,0.0011341020254372282,0.0034916600771470767,1258,1258,0,63,raw,2014-2018
incremental_social,full_text_given_core,ld2_group_ridge_characteristics_textcore_full_raw_select_retain,ld2_group_ridge_characteristics_core_full_raw_select_retain,rank_ic,90,90,1.0,-0.00033971266693063647,0.00022310767990188068,-1.5226399516145606,0.1278488087220847,-0.0007769956842126134,9.75703503513405e-05,1258,1258,0,5,raw,2014-2018
incremental_social,full_text_given_core,ld2_group_ridge_characteristics_textcore_full_raw_select_retain,ld2_group_ridge_characteristics_core_full_raw_select_retain,rank_ic,90,90,1.0,-0.00033971266693063647,0.0002365621187731084,-1.4360400079797302,0.1509909572413035,-0.0008033658998324155,0.00012394056597114263,1258,1258,0,21,raw,2014-2018
incremental_social,full_text_given_core,ld2_group_ridge_characteristics_textcore_full_raw_select_retain,ld2_group_ridge_characteristics_core_full_raw_select_retain,rank_ic,90,90,1.0,-0.00033971266693063647,0.0002669681834007641,-1.2724837192328295,0.20320130507633927,-0.000862960691414218,0.00018353535755294507,1258,1258,0,63,raw,2014-2018
estimator,versus_ols,ld2_group_ridge_characteristics_textcore_full_raw_select_retain,ld2_ols_characteristics_textcore_full_raw_select_retain,rank_ic,90,90,0.00014879648887366229,0.006834015145934285,0.0014262032142007047,4.791754132852878,1.6532943208184698e-06,0.00403870821146564,0.00962932208040293,1258,1258,0,5,raw,2014-2018
estimator,versus_ols,ld2_group_ridge_characteristics_textcore_full_raw_select_retain,ld2_ols_characteristics_textcore_full_raw_select_retain,rank_ic,90,90,0.001566586739011306,0.006834015145934285,0.0015908600555705238,4.295799069191808,1.7406519322347843e-05,0.0037159867325726697,0.0099520435592959,1258,1258,0,21,raw,2014-2018
estimator,versus_ols,ld2_group_ridge_characteristics_textcore_full_raw_select_retain,ld2_ols_characteristics_textcore_full_raw_select_retain,rank_ic,90,90,0.04644319567184327,0.006834015145934285,0.001968157041983991,3.4722915906371425,0.0005160355074649252,0.002976498227726776,0.010691532064141794,1258,1258,0,63,raw,2014-2018
refit,recent_minus_retain,ld2_group_ridge_characteristics_textcore_full_raw_select_recent,ld2_group_ridge_characteristics_textcore_full_raw_select_retain,rank_ic,114,114,1.0,-0.00046677410379323354,0.00036249076447898097,-1.2876855068684085,0.197855460648256,-0.0011772429469004272,0.00024369473931396023,1258,1258,0,5,raw,2014-2018
refit,recent_minus_retain,ld2_group_ridge_characteristics_textcore_full_raw_select_recent,ld2_group_ridge_characteristics_textcore_full_raw_select_retain,rank_ic,114,114,1.0,-0.00046677410379323354,0.00034668452209775353,-1.3463944134824073,0.1781753516401594,-0.001146263281102311,0.00021271507351584384,1258,1258,0,21,raw,2014-2018
refit,recent_minus_retain,ld2_group_ridge_characteristics_textcore_full_raw_select_recent,ld2_group_ridge_characteristics_textcore_full_raw_select_retain,rank_ic,114,114,1.0,-0.00046677410379323354,0.0003081656103393843,-1.5146858965838952,0.12985196768883908,-0.0010707676013322308,0.0001372193937457638,1258,1258,0,63,raw,2014-2018
history,selected_minus_fixed504,ld2_group_ridge_characteristics_textcore_full_raw_select_recent,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_recent,rank_ic,57,57,1.0,-0.0003622585983197755,0.00029541264037146646,-1.2262799515425393,0.22009334321148066,-0.000941256734025733,0.00021673953738618197,1258,1258,0,5,raw,2014-2018
history,selected_minus_fixed504,ld2_group_ridge_characteristics_textcore_full_raw_select_recent,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_recent,rank_ic,57,57,1.0,-0.0003622585983197755,0.00029015158538083294,-1.2485149713874557,0.21184252917876267,-0.0009309452557234065,0.00020642805908385547,1258,1258,0,21,raw,2014-2018
history,selected_minus_fixed504,ld2_group_ridge_characteristics_textcore_full_raw_select_recent,ld2_group_ridge_characteristics_textcore_full_raw_fixed504_recent,rank_ic,57,57,1.0,-0.0003622585983197755,0.0002535184651224314,-1.4289239174149717,0.15302610225658445,-0.0008591456593756148,0.0001346284627360638,1258,1258,0,63,raw,2014-2018
group_penalty,group_minus_global_ridge,ld2_group_ridge_characteristics_textcore_full_raw_select_recent,ld2_ridge_characteristics_textcore_full_raw_select_recent,rank_ic,18,18,0.013574213186075507,0.0017888160233625425,0.000530946719803766,3.3691064595401885,0.0007541229547819726,0.0007481795748374817,0.0028294524718876033,1258,1258,0,5,raw,2014-2018
group_penalty,group_minus_global_ridge,ld2_group_ridge_characteristics_textcore_full_raw_select_recent,ld2_ridge_characteristics_textcore_full_raw_select_recent,rank_ic,18,18,0.0036453332241220887,0.0017888160233625425,0.00048140105298942655,3.7158539896293745,0.00020251851245122715,0.0008452872973836083,0.0027323447493414767,1258,1258,0,21,raw,2014-2018
group_penalty,group_minus_global_ridge,ld2_group_ridge_characteristics_textcore_full_raw_select_recent,ld2_ridge_characteristics_textcore_full_raw_select_recent,rank_ic,18,18,0.005366706564334512,0.0017888160233625425,0.000494571356441714,3.616901787908854,0.00029815036468525065,0.0008194739769516614,0.0027581580697734237,1258,1258,0,63,raw,2014-2018
incremental_social,full_text_given_core,ld2_group_ridge_characteristics_textcore_full_raw_select_recent,ld2_group_ridge_characteristics_core_full_raw_select_recent,rank_ic,90,90,1.0,-0.0005284226231185325,0.0002917445787498389,-1.8112508735651163,0.07010202644763146,-0.0011002314901530264,4.338624391596129e-05,1258,1258,0,5,raw,2014-2018
incremental_social,full_text_given_core,ld2_group_ridge_characteristics_textcore_full_raw_select_recent,ld2_group_ridge_characteristics_core_full_raw_select_recent,rank_ic,90,90,1.0,-0.0005284226231185325,0.0003173457049139677,-1.665132424785102,0.0958863390087817,-0.001150408775398385,9.356352916131986e-05,1258,1258,0,21,raw,2014-2018
incremental_social,full_text_given_core,ld2_group_ridge_characteristics_textcore_full_raw_select_recent,ld2_group_ridge_characteristics_core_full_raw_select_recent,rank_ic,90,90,1.0,-0.0005284226231185325,0.00036761889838834674,-1.437419636028383,0.15059879264001783,-0.0012489424239959818,0.00019209717775891676,1258,1258,0,63,raw,2014-2018
estimator,versus_ols,ld2_group_ridge_characteristics_textcore_full_raw_select_recent,ld2_ols_characteristics_textcore_full_raw_select_recent,rank_ic,90,90,0.009115917327554884,0.0045965828420740824,0.0011824050932738445,3.8874856580218706,0.00010128797030616537,0.002279111444120624,0.006914054240027541,1258,1258,0,5,raw,2014-2018
estimator,versus_ols,ld2_group_ridge_characteristics_textcore_full_raw_select_recent,ld2_ols_characteristics_textcore_full_raw_select_recent,rank_ic,90,90,0.024304030730618237,0.0045965828420740824,0.001261944577090477,3.642460156746268,0.0002700447858957582,0.0021232169204911176,0.007069948763657047,1258,1258,0,21,raw,2014-2018
estimator,versus_ols,ld2_group_ridge_characteristics_textcore_full_raw_select_recent,ld2_ols_characteristics_textcore_full_raw_select_recent,rank_ic,90,90,0.09172616691918047,0.0045965828420740824,0.001399188368296588,3.2851779976345097,0.0010191796324353385,0.0018542240326254048,0.00733894165152276,1258,1258,0,63,raw,2014-2018
