model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,target,year
ols_core_raw_fit756_val126,ols,core,756,ew_spread_bp,35.22265594892213,7.63540479246767,4.613069890370357,3.967648141570247e-06,20.257537548300974,50.18777434954329,252,252,0,5,raw,2019
ols_core_raw_fit756_val126,ols,core,756,cap_spread_bp,-5.386563997623687,3.2268820957003195,-1.6692782189969229,0.0950622547458385,-11.711136687553445,0.9380086923060711,252,252,0,5,raw,2019
ridge_core_raw_fit756_val126,ridge,core,756,rank_ic,0.034343295417159886,0.0033402171254652974,10.281755385101144,8.516219680086415e-25,0.027796590150703994,0.04089000068361578,252,252,0,5,raw,2019
ridge_core_raw_fit756_val126,ridge,core,756,ew_spread_bp,35.99767743571331,7.568139917851852,4.756476205044967,1.9700144761069965e-06,21.164395766763754,50.83095910466286,252,252,0,5,raw,2019
ridge_core_raw_fit756_val126,ridge,core,756,cap_spread_bp,-5.403212450028221,3.066071349037909,-1.7622592023906016,0.07802551352398991,-11.41260186817266,0.6061769681162179,252,252,0,5,raw,2019
lasso_core_raw_fit756_val126,lasso,core,756,rank_ic,0.03465079059240637,0.003426603085172684,10.11228605447314,4.8733630435279536e-24,0.027934771956154073,0.041366809228658666,252,252,0,5,raw,2019
lasso_core_raw_fit756_val126,lasso,core,756,ew_spread_bp,34.94799710694408,7.514296153695304,4.650867678373005,3.305413692061354e-06,20.220247276533428,49.67574693735473,252,252,0,5,raw,2019
lasso_core_raw_fit756_val126,lasso,core,756,cap_spread_bp,-5.937457952058377,3.0919667044590864,-1.9202852163626665,0.054821882701251774,-11.997601334195188,0.12268543007843302,252,252,0,5,raw,2019
enet_core_raw_fit756_val126,enet,core,756,rank_ic,0.034649435704652336,0.003426776987706502,10.111377492307358,4.9187757293029746e-24,0.027933076225696934,0.04136579518360774,252,252,0,5,raw,2019
enet_core_raw_fit756_val126,enet,core,756,ew_spread_bp,34.94628638566273,7.5184820397300935,4.64805079017217,3.3508641654903418e-06,20.210332369380502,49.68224040194496,252,252,0,5,raw,2019
enet_core_raw_fit756_val126,enet,core,756,cap_spread_bp,-5.830775019765768,3.0772367464118564,-1.8948087197270778,0.05811774757450424,-11.862048214636221,0.20049817510468593,252,252,0,5,raw,2019
ols_all_raw_fit756_val126,ols,all,756,rank_ic,0.0346797274569856,0.0032502485711266987,10.669869303246513,1.4082432463008926e-26,0.028309357316774503,0.0410500975971967,252,252,0,5,raw,2019
ols_all_raw_fit756_val126,ols,all,756,ew_spread_bp,33.95222554806441,7.6089857739244895,4.462122358595614,8.115186267857581e-06,19.038887472294782,48.86556362383404,252,252,0,5,raw,2019
ols_all_raw_fit756_val126,ols,all,756,cap_spread_bp,-6.71078407086316,3.307803170030365,-2.0287736984064733,0.04248134539809628,-13.193959152070097,-0.22760898965622367,252,252,0,5,raw,2019
ridge_all_raw_fit756_val126,ridge,all,756,rank_ic,0.03595376721873031,0.0036185419270227245,9.935981935218992,2.903014944380854e-23,0.028861555365217603,0.043045979072243015,252,252,0,5,raw,2019
ridge_all_raw_fit756_val126,ridge,all,756,ew_spread_bp,33.042046244550704,8.319141949177887,3.9718094061150118,7.132877944312973e-05,16.7368276418857,49.34726484721571,252,252,0,5,raw,2019
ridge_all_raw_fit756_val126,ridge,all,756,cap_spread_bp,-5.3262672049746635,3.369455402353304,-1.5807501714534278,0.11393517179919917,-11.930278441101056,1.2777440311517285,252,252,0,5,raw,2019
lasso_all_raw_fit756_val126,lasso,all,756,rank_ic,0.03505534054111844,0.0035380850334715487,9.907998312500235,3.842675386994909e-23,0.02812082130127401,0.04198985978096287,252,252,0,5,raw,2019
lasso_all_raw_fit756_val126,lasso,all,756,ew_spread_bp,33.407635503295374,8.0363306494994,4.157075780023612,3.223470898253597e-05,17.65671686242117,49.15855414416958,252,252,0,5,raw,2019
lasso_all_raw_fit756_val126,lasso,all,756,cap_spread_bp,-5.980300756766436,3.36900989798707,-1.7750914772733588,0.0758827840042648,-12.583438820380055,0.6228373068471829,252,252,0,5,raw,2019
enet_all_raw_fit756_val126,enet,all,756,rank_ic,0.035014542617354615,0.0035280962628374594,9.924486184284067,3.2577625048384917e-23,0.028099601008202833,0.04192948422650639,252,252,0,5,raw,2019
enet_all_raw_fit756_val126,enet,all,756,ew_spread_bp,33.881861559364616,7.992307276680044,4.239309173988483,2.2420869058673365e-05,18.21722714369433,49.5464959750349,252,252,0,5,raw,2019
enet_all_raw_fit756_val126,enet,all,756,cap_spread_bp,-6.281700275793019,3.4236308400898974,-1.8348065457980496,0.06653435840074548,-12.991893418729827,0.4284928671437882,252,252,0,5,raw,2019
ols_textcore_raw_fit756_val126,ols,textcore,756,rank_ic,0.04355661612544401,0.0042114562864158855,10.342412021688677,4.529900075121805e-25,0.03530231348160407,0.051810918769283947,252,252,0,5,raw,2019
ols_textcore_raw_fit756_val126,ols,textcore,756,ew_spread_bp,31.7516352393699,10.055593379993915,3.1576093065319544,0.0015906858878737024,12.043034371402435,51.460236107337366,252,252,0,5,raw,2019
ols_textcore_raw_fit756_val126,ols,textcore,756,cap_spread_bp,0.6855005497989151,7.664986595917515,0.08943271344584253,0.9287380260556807,-14.337597120181684,15.708598219779514,252,252,0,5,raw,2019
ridge_textcore_raw_fit756_val126,ridge,textcore,756,rank_ic,0.0442731724213237,0.004497464306943335,9.844029746489216,7.273764716483429e-23,0.035458304357960366,0.05308804048468703,252,252,0,5,raw,2019
ridge_textcore_raw_fit756_val126,ridge,textcore,756,ew_spread_bp,24.539167855773815,10.404884593948758,2.3584276821335655,0.01835253528418407,4.145968788338585,44.932366923209045,252,252,0,5,raw,2019
ridge_textcore_raw_fit756_val126,ridge,textcore,756,cap_spread_bp,-6.624450647832693,5.836492941280842,-1.1350053387332513,0.2563730814985451,-18.06376660876539,4.8148653131000065,252,252,0,5,raw,2019
lasso_textcore_raw_fit756_val126,lasso,textcore,756,rank_ic,0.04383183582858054,0.004294865064847686,10.205637468644197,1.8708852258594663e-24,0.03541405498301979,0.05224961667414128,252,252,0,5,raw,2019
lasso_textcore_raw_fit756_val126,lasso,textcore,756,ew_spread_bp,29.873467962165453,10.19166970230741,2.9311652393328695,0.003376931062210112,9.898162403314874,49.84877352101603,252,252,0,5,raw,2019
lasso_textcore_raw_fit756_val126,lasso,textcore,756,cap_spread_bp,1.7117030238794568,7.20821870369559,0.23746546743953284,0.8122957060833395,-12.416146028051896,15.83955207581081,252,252,0,5,raw,2019
enet_textcore_raw_fit756_val126,enet,textcore,756,rank_ic,0.04384278556452001,0.004297217798493249,10.202597964639537,1.9303851914205816e-24,0.03542039344574874,0.05226517768329128,252,252,0,5,raw,2019
enet_textcore_raw_fit756_val126,enet,textcore,756,ew_spread_bp,29.75665516458313,10.16967206192378,2.9260191462805256,0.0034332980670574343,9.824464188629332,49.688846140536924,252,252,0,5,raw,2019
enet_textcore_raw_fit756_val126,enet,textcore,756,cap_spread_bp,1.6601008558044532,7.199426964328185,0.23058791540353735,0.8176349567482062,-12.450516703605322,15.770718415214228,252,252,0,5,raw,2019
ols_textall_raw_fit756_val126,ols,textall,756,rank_ic,0.04238080460526564,0.00378189308488835,11.206240804270863,3.7999145963685675e-29,0.034968430365503386,0.04979317884502789,252,252,0,5,raw,2019
ols_textall_raw_fit756_val126,ols,textall,756,ew_spread_bp,36.64638568790157,9.032159461343166,4.0573227083450885,4.96384723003785e-05,18.94367844104627,54.34909293475687,252,252,0,5,raw,2019
ols_textall_raw_fit756_val126,ols,textall,756,cap_spread_bp,-3.7286796647095466,4.604570991471706,-0.8097778645644882,0.4180678568587939,-12.75347297225198,5.2961136428328865,252,252,0,5,raw,2019
ridge_textall_raw_fit756_val126,ridge,textall,756,rank_ic,0.04297076693381705,0.004032122722224683,10.657107904222809,1.6154290626299855e-26,0.035067951617011074,0.05087358225062303,252,252,0,5,raw,2019
ridge_textall_raw_fit756_val126,ridge,textall,756,ew_spread_bp,33.72526627850242,9.346483491908256,3.608337435967245,0.00030816551513041695,15.406495252264076,52.044037304740755,252,252,0,5,raw,2019
ridge_textall_raw_fit756_val126,ridge,textall,756,cap_spread_bp,-5.940275683159266,4.190560946196333,-1.4175371172088798,0.15632595037657057,-14.15362421272417,2.273072846405638,252,252,0,5,raw,2019
lasso_textall_raw_fit756_val126,lasso,textall,756,rank_ic,0.04308111496114482,0.0039565483412917005,10.888560241141919,1.3068997742572332e-27,0.0353264227091214,0.050835807213168244,252,252,0,5,raw,2019
lasso_textall_raw_fit756_val126,lasso,textall,756,ew_spread_bp,34.37634274472112,9.252446799712255,3.7153785899952654,0.00020289967183800492,16.24188024841222,52.51080524103003,252,252,0,5,raw,2019
lasso_textall_raw_fit756_val126,lasso,textall,756,cap_spread_bp,-10.383428399082998,4.070225769810503,-2.5510693967146736,0.010739293964799517,-18.3609243168584,-2.4059324813075955,252,252,0,5,raw,2019
enet_textall_raw_fit756_val126,enet,textall,756,rank_ic,0.043090077549737225,0.003956665051660945,10.890504247168634,1.279299678805811e-27,0.03533515654959346,0.05084499854988099,252,252,0,5,raw,2019
enet_textall_raw_fit756_val126,enet,textall,756,ew_spread_bp,34.681822163381376,9.289363965797934,3.733498040455162,0.00018883866370717636,16.47500335113326,52.88864097562949,252,252,0,5,raw,2019
enet_textall_raw_fit756_val126,enet,textall,756,cap_spread_bp,-10.33527211893958,4.055518556646529,-2.5484465117293706,0.010820387848546725,-18.28394242860064,-2.3866018092785195,252,252,0,5,raw,2019
nn3_core_raw_fit504_val126,nn3,core,504,rank_ic,0.03258101628323999,0.0034143693927390483,9.542323203964498,1.3966781300495455e-21,0.025888975243555563,0.03927305732292442,252,252,0,5,raw,2019
nn3_core_raw_fit504_val126,nn3,core,504,ew_spread_bp,31.854532309683503,7.913454407942039,4.0253637245592655,5.688731727979758e-05,16.34444667681737,47.364617942549636,252,252,0,5,raw,2019
nn3_core_raw_fit504_val126,nn3,core,504,cap_spread_bp,-9.509729774368617,3.5284031869371555,-2.695193624576554,0.00703477387613463,-16.425272943701792,-2.5941866050354445,252,252,0,5,raw,2019
nn3_textcore_raw_fit504_val126,nn3,textcore,504,rank_ic,0.04608821205191193,0.004382356678914624,10.516764250080753,7.231451204473007e-26,0.037498950793830706,0.05467747330999315,252,252,0,5,raw,2019
nn3_textcore_raw_fit504_val126,nn3,textcore,504,ew_spread_bp,28.4474373902303,10.381176871071222,2.740290214060753,0.006138495542019392,8.100704605790494,48.7941701746701,252,252,0,5,raw,2019
nn3_textcore_raw_fit504_val126,nn3,textcore,504,cap_spread_bp,-3.2662208962989583,6.444059490641882,-0.5068576572022949,0.6122546974696428,-15.896345412190573,9.363903619592655,252,252,0,5,raw,2019
nn3_all_raw_fit504_val126,nn3,all,504,rank_ic,0.03836473895286512,0.003633984253037378,10.557211116365977,4.704310717571897e-26,0.03124226069652617,0.045487217209204074,252,252,0,5,raw,2019
nn3_all_raw_fit504_val126,nn3,all,504,ew_spread_bp,34.97951277728203,8.724757666029584,4.009224567173603,6.091846264964567e-05,17.87930197802431,52.079723576539756,252,252,0,5,raw,2019
nn3_all_raw_fit504_val126,nn3,all,504,cap_spread_bp,-8.014690116454924,3.3284088761679222,-2.407964410214658,0.016041744758747513,-14.538251639567488,-1.49112859334236,252,252,0,5,raw,2019
nn3_textall_raw_fit504_val126,nn3,textall,504,rank_ic,0.04901696065661719,0.004593160152864042,10.671729054788761,1.380335545354342e-26,0.04001453218177918,0.0580193891314552,252,252,0,5,raw,2019
nn3_textall_raw_fit504_val126,nn3,textall,504,ew_spread_bp,32.261432262834724,9.962655540768598,3.2382362444246287,0.0012027117175261817,12.734986212549856,51.78787831311959,252,252,0,5,raw,2019
nn3_textall_raw_fit504_val126,nn3,textall,504,cap_spread_bp,-4.402687715434791,6.208228099986736,-0.7091697734888635,0.4782191284268237,-16.570591199218324,7.765215768348742,252,252,0,5,raw,2019
nn3_core_raw_fit252_val126,nn3,core,252,rank_ic,0.03362345046816982,0.0032782788701039697,10.256433879007817,1.1072035363294819e-24,0.027198141951487377,0.040048758984852266,252,252,0,5,raw,2019
nn3_core_raw_fit252_val126,nn3,core,252,ew_spread_bp,35.06992952910129,7.648529420548595,4.58518593585875,4.535826046404027e-06,20.07908733013103,50.06077172807154,252,252,0,5,raw,2019
nn3_core_raw_fit252_val126,nn3,core,252,cap_spread_bp,-9.88177292942523,3.251243772682174,-3.039382347289535,0.0023706377719992827,-16.25409362884242,-3.509452230008039,252,252,0,5,raw,2019
nn3_textcore_raw_fit252_val126,nn3,textcore,252,rank_ic,0.03765939937951457,0.003718675712899147,10.127099614758992,4.18890361185278e-24,0.030370928912048428,0.04494786984698071,252,252,0,5,raw,2019
nn3_textcore_raw_fit252_val126,nn3,textcore,252,ew_spread_bp,18.832750497643506,8.540924559269957,2.205001386788183,0.027453997218939,2.0928459668007555,35.57265502848625,252,252,0,5,raw,2019
nn3_textcore_raw_fit252_val126,nn3,textcore,252,cap_spread_bp,3.2908572913261955,4.826379919189593,0.6818479577709601,0.4953350957974054,-6.168673525992743,12.750388108645135,252,252,0,5,raw,2019
nn3_all_raw_fit252_val126,nn3,all,252,rank_ic,0.03514325152053647,0.003059866153861273,11.48522508940101,1.565272603635522e-30,0.029146024061455278,0.04114047897961766,252,252,0,5,raw,2019
nn3_all_raw_fit252_val126,nn3,all,252,ew_spread_bp,35.933206182600095,7.752665239148245,4.63494876589666,3.570258952689379e-06,20.73826152967393,51.128150835526256,252,252,0,5,raw,2019
nn3_all_raw_fit252_val126,nn3,all,252,cap_spread_bp,-8.754538212858954,3.149756079269487,-2.7794337061457046,0.005445376717574376,-14.927946688313236,-2.5811297374046713,252,252,0,5,raw,2019
nn3_textall_raw_fit252_val126,nn3,textall,252,rank_ic,0.041188693976286765,0.0031509979770758096,13.071634534818303,4.78266900350846e-39,0.03501285142585961,0.04736453652671392,252,252,0,5,raw,2019
nn3_textall_raw_fit252_val126,nn3,textall,252,ew_spread_bp,28.825347486060778,8.719080636741372,3.306007672941287,0.0009463549616201297,11.736263459747125,45.914431512374435,252,252,0,5,raw,2019
nn3_textall_raw_fit252_val126,nn3,textall,252,cap_spread_bp,-8.58504478206571,6.118388938113357,-1.4031544690771098,0.16057078148624593,-20.576866744176158,3.4067771800447364,252,252,0,5,raw,2019
nn3_core_raw_fit756_val126,nn3,core,756,rank_ic,0.034956904832965,0.003364693668994616,10.38932760955034,2.773010632539687e-25,0.02836222642272562,0.04155158324320438,252,252,0,5,raw,2019
nn3_core_raw_fit756_val126,nn3,core,756,ew_spread_bp,38.157241337811044,8.207233586490617,4.649220828881872,3.3319132968390024e-06,22.071359095581936,54.24312358004015,252,252,0,5,raw,2019
nn3_core_raw_fit756_val126,nn3,core,756,cap_spread_bp,-6.552423865686553,3.1653258130680135,-2.0700630054053017,0.038446444681548626,-12.756348458634822,-0.34849927273828296,252,252,0,5,raw,2019
nn3_textcore_raw_fit756_val126,nn3,textcore,756,rank_ic,0.045834488269305064,0.004544086805251122,10.086622512655124,6.331046632360576e-24,0.03692824178838919,0.05474073475022094,252,252,0,5,raw,2019
nn3_textcore_raw_fit756_val126,nn3,textcore,756,ew_spread_bp,29.847898081913108,10.369222929820172,2.8785086678072553,0.0039956030055435625,9.524594591798671,50.17120157202754,252,252,0,5,raw,2019
nn3_textcore_raw_fit756_val126,nn3,textcore,756,cap_spread_bp,5.572907330146222,7.032434136838114,0.7924578064590142,0.4280937848307548,-8.210410301706503,19.356224961998947,252,252,0,5,raw,2019
nn3_all_raw_fit756_val126,nn3,all,756,rank_ic,0.03935635213836006,0.003835212114030983,10.261844969245972,1.0468718288876493e-24,0.031839474521787606,0.04687322975493251,252,252,0,5,raw,2019
nn3_all_raw_fit756_val126,nn3,all,756,ew_spread_bp,41.12894516098827,8.704452229595251,4.725046915778264,2.300622357077972e-06,24.06853228583221,58.18935803614434,252,252,0,5,raw,2019
nn3_all_raw_fit756_val126,nn3,all,756,cap_spread_bp,-5.54512498218079,3.8638390233863897,-1.4351335416973114,0.1512490471025768,-13.11811031007853,2.027860345716949,252,252,0,5,raw,2019
nn3_textall_raw_fit756_val126,nn3,textall,756,rank_ic,0.04787119004355963,0.004881600399864134,9.80645405652048,1.056147805006984e-22,0.0383034290729096,0.057438951014209656,252,252,0,5,raw,2019
nn3_textall_raw_fit756_val126,nn3,textall,756,ew_spread_bp,30.912426468035825,9.56394675481817,3.23218303703569,0.0012284833906513093,12.167435278533485,49.65741765753816,252,252,0,5,raw,2019
nn3_textall_raw_fit756_val126,nn3,textall,756,cap_spread_bp,-5.443727158143315,6.232091260967532,-0.8734992685742823,0.38239100473488763,-17.658401578006487,6.770947261719857,252,252,0,5,raw,2019
ols_core_raw_fit504_val126,ols,core,504,rank_ic,0.04007511932182075,0.005462105469177842,7.336936195751063,2.1853872506354674e-13,0.029369589322472925,0.050780649321168575,253,253,0,5,raw,2020
ols_core_raw_fit504_val126,ols,core,504,ew_spread_bp,8.081563382011192,14.518648458418648,0.5566333123332214,0.5777779887588174,-20.374464700687334,36.53759146470972,253,253,0,5,raw,2020
ols_core_raw_fit504_val126,ols,core,504,cap_spread_bp,-9.265388263279668,8.014131446698778,-1.156131306917397,0.24762745219560767,-24.972797266179153,6.442020739619817,253,253,0,5,raw,2020
ridge_core_raw_fit504_val126,ridge,core,504,rank_ic,0.039588746358498544,0.005395600274056314,7.337227434888621,2.180638793793378e-13,0.029013564146373724,0.050163928570623365,253,253,0,5,raw,2020
ridge_core_raw_fit504_val126,ridge,core,504,ew_spread_bp,11.800943842020503,13.604123932609976,0.8674534207772738,0.38569362266766916,-14.862649107114455,38.46453679115546,253,253,0,5,raw,2020
ridge_core_raw_fit504_val126,ridge,core,504,cap_spread_bp,-8.246590281212129,7.43844828010773,-1.1086438959676002,0.26758383370785777,-22.825681011087187,6.33250044866293,253,253,0,5,raw,2020
lasso_core_raw_fit504_val126,lasso,core,504,rank_ic,0.04000407832796367,0.0054296514991895315,7.367706441920805,1.735885034296696e-13,0.029362156940948278,0.05064599971497906,253,253,0,5,raw,2020
lasso_core_raw_fit504_val126,lasso,core,504,ew_spread_bp,10.147272242028562,14.028626217517596,0.7233261535871294,0.4694795284349451,-17.348329896880294,37.642874380937414,253,253,0,5,raw,2020
lasso_core_raw_fit504_val126,lasso,core,504,cap_spread_bp,-9.317992414474174,7.608316258167776,-1.2247114996660404,0.22068393977932665,-24.230018263473564,5.594033434525215,253,253,0,5,raw,2020
enet_core_raw_fit504_val126,enet,core,504,rank_ic,0.04000458524516065,0.00542965988977847,7.36778841718442,1.7348182742747319e-13,0.029362647412893128,0.050646523077428174,253,253,0,5,raw,2020
enet_core_raw_fit504_val126,enet,core,504,ew_spread_bp,10.147272242028562,14.028626217517596,0.7233261535871294,0.4694795284349451,-17.348329896880294,37.642874380937414,253,253,0,5,raw,2020
enet_core_raw_fit504_val126,enet,core,504,cap_spread_bp,-9.317992414474174,7.608316258167776,-1.2247114996660404,0.22068393977932665,-24.230018263473564,5.594033434525215,253,253,0,5,raw,2020
ols_all_raw_fit504_val126,ols,all,504,rank_ic,0.04016125695923576,0.004746133314607469,8.461889773645625,2.6307912143486843e-17,0.030859006596779412,0.04946350732169211,253,253,0,5,raw,2020
ols_all_raw_fit504_val126,ols,all,504,ew_spread_bp,9.116987533761153,14.786969591200297,0.6165555070314513,0.5375279493280634,-19.864940305480395,38.0989153730027,253,253,0,5,raw,2020
ols_all_raw_fit504_val126,ols,all,504,cap_spread_bp,-3.3433900406179053,8.021202411785573,-0.41681905891134896,0.6768107608171798,-19.06465788042345,12.377877799187639,253,253,0,5,raw,2020
ridge_all_raw_fit504_val126,ridge,all,504,rank_ic,0.04021160969725639,0.004835787791751414,8.315420657177482,9.142739417919977e-17,0.03073363978854514,0.049689579605967635,253,253,0,5,raw,2020
ridge_all_raw_fit504_val126,ridge,all,504,ew_spread_bp,5.624288193313876,14.173593127557833,0.39681456513511215,0.69150420926619,-22.1554438682239,33.40402025485165,253,253,0,5,raw,2020
ridge_all_raw_fit504_val126,ridge,all,504,cap_spread_bp,-1.1132060966901909,7.6785626215310385,-0.14497584399047686,0.8847299439770284,-16.16291228792649,13.936500094546105,253,253,0,5,raw,2020
lasso_all_raw_fit504_val126,lasso,all,504,rank_ic,0.03972643818196918,0.004829201909597056,8.226294722326886,1.9309356151563626e-16,0.030261376365086898,0.04919149999885146,253,253,0,5,raw,2020
lasso_all_raw_fit504_val126,lasso,all,504,ew_spread_bp,7.713818387122408,14.424003634159337,0.5347903801725564,0.5927948158229368,-20.556709248704745,35.98434602294956,253,253,0,5,raw,2020
lasso_all_raw_fit504_val126,lasso,all,504,cap_spread_bp,-4.35874723578668,7.870591379978368,-0.5538017444120774,0.5797145343413885,-19.784822877575685,11.067328406002325,253,253,0,5,raw,2020
enet_all_raw_fit504_val126,enet,all,504,rank_ic,0.03971809960245152,0.004833022605727397,8.218066175685458,2.068108459788041e-16,0.030245549358757895,0.04919064984614514,253,253,0,5,raw,2020
enet_all_raw_fit504_val126,enet,all,504,ew_spread_bp,7.738354007113171,14.38951715974072,0.5377771832931054,0.5907308859717066,-20.464581380899734,35.94128939512608,253,253,0,5,raw,2020
enet_all_raw_fit504_val126,enet,all,504,cap_spread_bp,-4.114639767068888,7.811650413021602,-0.5267311706896156,0.5983802863411949,-19.425193236408667,11.19591370227089,253,253,0,5,raw,2020
ols_textcore_raw_fit504_val126,ols,textcore,504,rank_ic,0.045848019629254534,0.004889826155824988,9.376206467920795,6.838909491936477e-21,0.03626413647317561,0.055431902785333456,253,253,0,5,raw,2020
ols_textcore_raw_fit504_val126,ols,textcore,504,ew_spread_bp,1.332540813366818,12.384125873263015,0.10760071619134111,0.9143124288525248,-22.939899878239334,25.604981504972972,253,253,0,5,raw,2020
ols_textcore_raw_fit504_val126,ols,textcore,504,cap_spread_bp,-5.226564973776534,7.810295164863238,-0.6691891744744392,0.5033748109734733,-20.534462205535803,10.081332257982737,253,253,0,5,raw,2020
ridge_textcore_raw_fit504_val126,ridge,textcore,504,rank_ic,0.04662796579832955,0.005133653722195075,9.08280307195946,1.0581395404849383e-19,0.03656618939372721,0.05668974220293189,253,253,0,5,raw,2020
ridge_textcore_raw_fit504_val126,ridge,textcore,504,ew_spread_bp,0.3628408311556751,12.732243011782701,0.028497793422564595,0.9772651279095775,-24.591896914350205,25.317578576661557,253,253,0,5,raw,2020
ridge_textcore_raw_fit504_val126,ridge,textcore,504,cap_spread_bp,-3.3937973855273342,8.5021505172281,-0.39916929001085144,0.6897684697429425,-20.057706190433006,13.270111419378336,253,253,0,5,raw,2020
lasso_textcore_raw_fit504_val126,lasso,textcore,504,rank_ic,0.046634904218669185,0.005167193146006882,9.025190833965212,1.7938244394506826e-19,0.03650739175133348,0.05676241668600489,253,253,0,5,raw,2020
lasso_textcore_raw_fit504_val126,lasso,textcore,504,ew_spread_bp,2.2135695903471744,12.521557038068854,0.17678069776924193,0.8596806511994823,-22.328231234631815,26.755370415326162,253,253,0,5,raw,2020
lasso_textcore_raw_fit504_val126,lasso,textcore,504,cap_spread_bp,-2.802806308957879,8.171310174630966,-0.3430057419261361,0.7315941404901299,-18.818279957740273,13.212667339824513,253,253,0,5,raw,2020
enet_textcore_raw_fit504_val126,enet,textcore,504,rank_ic,0.046644944762240216,0.005169661407374235,9.022823950462945,1.8330200040906001e-19,0.036512594591520064,0.05677729493296037,253,253,0,5,raw,2020
enet_textcore_raw_fit504_val126,enet,textcore,504,ew_spread_bp,2.334848429700098,12.537515294150781,0.18622895963998481,0.8522652146738561,-22.238230002455534,26.90792686185573,253,253,0,5,raw,2020
enet_textcore_raw_fit504_val126,enet,textcore,504,cap_spread_bp,-2.869425574890181,8.243427284043502,-0.3480864785990679,0.7277752386362724,-19.02624616079028,13.287395011009918,253,253,0,5,raw,2020
ols_textall_raw_fit504_val126,ols,textall,504,rank_ic,0.046613970318499384,0.004646921315536763,10.031151197384764,1.1121230528270506e-23,0.03750617190105584,0.05572176873594293,253,253,0,5,raw,2020
ols_textall_raw_fit504_val126,ols,textall,504,ew_spread_bp,9.469441775807406,15.212769460579965,0.62246665870702,0.5336350607749334,-20.347038472040154,39.28592202365496,253,253,0,5,raw,2020
ols_textall_raw_fit504_val126,ols,textall,504,cap_spread_bp,5.361483905454413,8.973704238870651,0.5974660812009512,0.5501962462429231,-12.226653210646482,22.94962102155531,253,253,0,5,raw,2020
ridge_textall_raw_fit504_val126,ridge,textall,504,rank_ic,0.047409270597094065,0.0049227355404828175,9.630675913263504,5.93378665439342e-22,0.037760886232332425,0.057057654961855706,253,253,0,5,raw,2020
ridge_textall_raw_fit504_val126,ridge,textall,504,ew_spread_bp,6.5437080985637355,15.057343067857637,0.4345858408800123,0.663863074326333,-22.968142017301084,36.05555821442855,253,253,0,5,raw,2020
ridge_textall_raw_fit504_val126,ridge,textall,504,cap_spread_bp,7.605374092582449,8.55653058629545,0.8888385328468972,0.37408986375026343,-9.165117689172028,24.375865874336924,253,253,0,5,raw,2020
lasso_textall_raw_fit504_val126,lasso,textall,504,rank_ic,0.04718961531070262,0.0048387713587729475,9.752396179072475,1.8016462939052629e-22,0.0377057977180837,0.05667343290332154,253,253,0,5,raw,2020
lasso_textall_raw_fit504_val126,lasso,textall,504,ew_spread_bp,7.574718471735985,15.185776669081317,0.49880349466473667,0.6179178253975581,-22.188856876932025,37.338293820404,253,253,0,5,raw,2020
lasso_textall_raw_fit504_val126,lasso,textall,504,cap_spread_bp,3.9505316741138885,8.839393870503532,0.44692336736985433,0.6549303914977708,-13.374361957237143,21.27542530546492,253,253,0,5,raw,2020
enet_textall_raw_fit504_val126,enet,textall,504,rank_ic,0.047193373054889236,0.00484128447197563,9.748109892751371,1.8793463724459347e-22,0.03770462985090399,0.05668211625887448,253,253,0,5,raw,2020
enet_textall_raw_fit504_val126,enet,textall,504,ew_spread_bp,7.5519157509937695,15.169597751479891,0.497832300810813,0.6186022471646615,-22.179949501866602,37.283781003854145,253,253,0,5,raw,2020
enet_textall_raw_fit504_val126,enet,textall,504,cap_spread_bp,4.541107806836263,8.839885680789598,0.513706621422127,0.6074571218888414,-12.784749754962686,21.86696536863521,253,253,0,5,raw,2020
ols_core_raw_fit252_val126,ols,core,252,rank_ic,0.03978714673688545,0.0054746859235249214,7.2674756675846295,3.662672838035706e-13,0.029056959500108198,0.050517333973662704,253,253,0,5,raw,2020
ols_core_raw_fit252_val126,ols,core,252,ew_spread_bp,5.80487876799817,14.361223600078812,0.4042050266501187,0.6860619576644389,-22.342602262082956,33.9523597980793,253,253,0,5,raw,2020
ols_core_raw_fit252_val126,ols,core,252,cap_spread_bp,-10.85436018600011,8.180142494700483,-1.3269157833169924,0.18453654269584174,-26.887144864018687,5.1784244920184666,253,253,0,5,raw,2020
ridge_core_raw_fit252_val126,ridge,core,252,rank_ic,0.039570249406511646,0.005382069599900968,7.352236657667852,1.9491729729901427e-13,0.02902158682841785,0.05011891198460544,253,253,0,5,raw,2020
ridge_core_raw_fit252_val126,ridge,core,252,ew_spread_bp,13.480164474306434,13.386450090601228,1.0070006897325978,0.3139344427348705,-12.756795584114915,39.71712453272778,253,253,0,5,raw,2020
ridge_core_raw_fit252_val126,ridge,core,252,cap_spread_bp,-8.717878728201296,7.410797076552917,-1.1763753126885452,0.2394449324219624,-23.242774094979737,5.807016638577144,253,253,0,5,raw,2020
lasso_core_raw_fit252_val126,lasso,core,252,rank_ic,0.03990344993102003,0.005429094307985181,7.3499275693792105,1.98314288819085e-13,0.02926262061869767,0.0505442792433424,253,253,0,5,raw,2020
lasso_core_raw_fit252_val126,lasso,core,252,ew_spread_bp,10.581172930054233,13.8890695679618,0.7618345403396957,0.4461587626234145,-16.640903201922182,37.803249062030645,253,253,0,5,raw,2020
