model_id,estimator,feature_set,fit_days,metric,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,representation,transform,penalty_grid,pca_grid,history_policy,refit_policy,target,subgroup,stock_days
ld3_lasso_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_core,504,rank_ic,0.02096303746672223,0.004037693097087065,5.191835278873897,2.0823119388813177e-07,0.013049304415805596,0.028876770517638865,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,size_tercile_3,1011177
ld3_lasso_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_core,504,ew_spread_bp,4.100055373032839,3.699278705099722,1.1083391384868129,0.26771537860831884,-3.1503976577385835,11.35050840380426,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,size_tercile_3,1011177
ld3_lasso_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_core,504,cap_spread_bp,4.679313795550666,3.671149828084035,1.2746180392187343,0.20244446935920557,-2.516007649344454,11.874635240445786,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,size_tercile_3,1011177
ld3_lasso_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_core,504,rank_ic,0.021125767075928264,0.004098591935850607,5.154396291843555,2.544493314884445e-07,0.013092674494334775,0.029158859657521755,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,size_tercile_3,1011177
ld3_lasso_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_core,504,ew_spread_bp,4.089507481664437,3.8283274644530985,1.068223008516501,0.28541992836753605,-3.41387646968918,11.592891433018053,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,size_tercile_3,1011177
ld3_lasso_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_core,504,cap_spread_bp,5.796383166823568,3.7764846385844613,1.5348621063095929,0.12481770330007282,-1.6053907129707383,13.198157046617874,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,size_tercile_3,1011177
ld3_enet_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics_core,504,rank_ic,0.020689838473222005,0.004073201222223175,5.07950315843453,3.7842323384782095e-07,0.012706510775880054,0.02867316617056396,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,size_tercile_3,1011177
ld3_enet_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics_core,504,ew_spread_bp,3.875334919489343,3.7172561018399897,1.0425256730552157,0.2971680290886052,-3.410353161428792,11.161023000407479,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,size_tercile_3,1011177
ld3_enet_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics_core,504,cap_spread_bp,4.439825500847638,3.6454497783978375,1.2179088372461204,0.22325861757745524,-2.7051247722616445,11.58477577395692,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,size_tercile_3,1011177
ld3_enet_characteristics_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics,504,rank_ic,0.04146124374247693,0.0035573200210705473,11.655190845045055,2.158961785594018e-31,0.03448902461969539,0.048433462865258466,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_1,1152254
ld3_enet_characteristics_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics,504,ew_spread_bp,-4.5477012746576655,4.886398750106017,-0.9306856659127536,0.35201618655137734,-14.124866838966994,5.0294642896516635,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_1,1152254
ld3_enet_characteristics_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics,504,cap_spread_bp,6.491584242650415,5.059961184676264,1.282931628469744,0.19951603077646052,-3.425757442485688,16.40892592778652,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_1,1152254
ld3_enet_characteristics_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics,504,rank_ic,0.041018224020838254,0.003562210359666882,11.514823628965598,1.1108659170718524e-30,0.034036420010535695,0.04800002803114081,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_1,1152254
ld3_enet_characteristics_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics,504,ew_spread_bp,-6.045098994714799,4.910798629769017,-1.2309808343738042,0.21833003250936855,-15.670087444390719,3.579889454961121,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_1,1152254
ld3_enet_characteristics_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics,504,cap_spread_bp,5.635747285295592,5.054580530582314,1.1149782363139686,0.2648597481447359,-4.2710485116031,15.542543082194284,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_1,1152254
ld3_ols_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_core,504,rank_ic,0.04091820307616221,0.0033355561472117683,12.267280558405899,1.3573603136080548e-34,0.03438063315921596,0.04745577299310846,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_1,1152254
ld3_ols_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_core,504,ew_spread_bp,-0.6972713107183602,4.627013742533316,-0.15069575097838378,0.8802157251852456,-9.766051602055546,8.371508980618826,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_1,1152254
ld3_ols_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_core,504,cap_spread_bp,7.062876185421182,5.047788758695885,1.3992020116241752,0.16175241352809955,-2.8306079831888997,16.95636035403126,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_1,1152254
ld3_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_core,504,rank_ic,0.04263364070274809,0.003501314807496113,12.176465998279253,4.1487211334099526e-34,0.035771189781518914,0.049496091623977265,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_1,1152254
ld3_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,-2.378047413453838,4.851479106295937,-0.4901695671259846,0.6240139139264654,-11.886771733542442,7.1306769066347675,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_1,1152254
ld3_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,7.893660684749954,5.160674219247161,1.5295793435884586,0.12612088566099625,-2.221074920918844,18.00839629041875,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_1,1152254
ld3_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_core,504,rank_ic,0.04253025424296985,0.0035034787058767633,12.13943563339753,6.527469667760962e-34,0.035663562158848396,0.0493969463270913,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_1,1152254
ld3_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,-1.87576266580991,4.869010164131318,-0.38524517357309024,0.7000557775909071,-11.41884722786675,7.66732189624693,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_1,1152254
ld3_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,8.82944111639105,5.140779776619537,1.717529538329513,0.08588246215665732,-1.2463020982351054,18.905184331017207,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_1,1152254
ld3_lasso_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_core,504,rank_ic,0.04199858724659526,0.003453477404163089,12.161245704392597,4.999051014481426e-34,0.03522989591301273,0.04876727858017779,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_1,1152254
ld3_lasso_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_core,504,ew_spread_bp,-2.4072876819471962,4.800859562427021,-0.5014284735149008,0.6160696049198544,-11.81679951913888,7.002224155244489,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_1,1152254
ld3_lasso_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_core,504,cap_spread_bp,6.902401668472277,5.026791862035734,1.3731226312754006,0.1697142265864725,-2.949929338896797,16.75473267584135,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_1,1152254
ld3_lasso_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_core,504,rank_ic,0.04194134380497197,0.0034663817577691393,12.099458956293429,1.0630951580145575e-33,0.03514736040307781,0.04873532720686613,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_1,1152254
ld3_lasso_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_core,504,ew_spread_bp,-4.204978155041331,4.8184216469796874,-0.8726878764703213,0.3828332275523637,-13.648911045449688,5.238954735367026,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_1,1152254
ld3_lasso_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_core,504,cap_spread_bp,5.168265539891593,4.973058110824178,1.0392529957859395,0.2986870891577915,-4.578749250348597,14.915280330131782,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_1,1152254
ld3_enet_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics_core,504,rank_ic,0.04200891570375223,0.0034628650850589793,12.131259714681242,7.2131219818227815e-34,0.0352218248537154,0.04879600655378906,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_1,1152254
ld3_enet_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics_core,504,ew_spread_bp,-2.513883931847507,4.786699914078075,-0.5251810176054633,0.5994573595369169,-11.895643368241506,6.867875504546491,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_1,1152254
ld3_enet_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics_core,504,cap_spread_bp,6.981312356518604,4.982298819661784,1.4012231319743524,0.1611473590785797,-2.7838138902349137,16.74643860327212,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_1,1152254
ld3_enet_characteristics_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics,504,rank_ic,0.05170210840317425,0.00381670680004933,13.54626150547011,8.336924028804007e-42,0.044221500535528445,0.05918271627082005,2264,2266,2,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_2,873714
ld3_enet_characteristics_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics,504,ew_spread_bp,-3.385483986652041,6.288367958334084,-0.5383724376632891,0.5903199509051373,-15.710458706522516,8.939490733218435,2198,2266,68,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_2,873714
ld3_enet_characteristics_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics,504,cap_spread_bp,7.812087468109886,6.729089599562731,1.1609427029501183,0.24566520124389457,-5.376685795776122,21.000860731995893,2198,2266,68,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_2,873714
ld3_enet_characteristics_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics,504,rank_ic,0.05137888956403606,0.003813937873754102,13.471349367697812,2.3061258526257413e-41,0.043903708692204745,0.05885407043586737,2264,2266,2,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_2,873714
ld3_enet_characteristics_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics,504,ew_spread_bp,-3.953370673936543,6.299688794515234,-0.627550154124837,0.5302986709337802,-16.30053382499695,8.393792477123863,2198,2266,68,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_2,873714
ld3_enet_characteristics_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics,504,cap_spread_bp,5.8084432041143605,6.8813683507726555,0.8440825876531047,0.3986232570336743,-7.678790927753833,19.295677335982553,2198,2266,68,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_2,873714
ld3_ols_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_core,504,rank_ic,0.05175644673237763,0.0036363717109268896,14.232991246977118,5.718254070825337e-46,0.04462928914456063,0.05888360432019463,2264,2266,2,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_2,873714
ld3_ols_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_core,504,ew_spread_bp,-3.5716401808161584,6.089788766931398,-0.5864965629367606,0.5575418705764965,-15.507406837458284,8.364126475825966,2198,2266,68,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_2,873714
ld3_ols_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_core,504,cap_spread_bp,-0.7082925138585929,7.7593604152310185,-0.09128233204224798,0.9272682563602438,-15.916359470777149,14.499774443059962,2198,2266,68,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_2,873714
ld3_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_core,504,rank_ic,0.052744335822912526,0.0037863676290057313,13.930061998961984,4.159942357669942e-44,0.04532319163783298,0.06016548000799207,2264,2266,2,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_2,873714
ld3_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,-1.0471185092070794,6.308658181195212,-0.1659811768417443,0.86817176339398,-13.411861335123657,11.317624316709498,2198,2266,68,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_2,873714
ld3_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,7.2542800891738315,6.938998517790708,1.0454361779404884,0.29582142334967754,-6.345907094472774,20.854467272820436,2198,2266,68,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_2,873714
ld3_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_core,504,rank_ic,0.052606698886373295,0.003788835014172554,13.884663409621202,7.846811814758177e-44,0.045180718715230786,0.0600326790575158,2264,2266,2,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_2,873714
ld3_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,-0.7534251452141332,6.304835407454774,-0.11949957398146999,0.9048795775320005,-13.110675472278405,11.60382518185014,2198,2266,68,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_2,873714
ld3_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,8.336788703604244,6.840853096934729,1.2186767623090486,0.22296690116494255,-5.071036989917117,21.744614397125602,2198,2266,68,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_2,873714
ld3_lasso_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_core,504,rank_ic,0.05202307124684706,0.003731509442602441,13.941562267778952,3.541033693672019e-44,0.044709447131375146,0.059336695362318975,2264,2266,2,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_2,873714
ld3_lasso_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_core,504,ew_spread_bp,-1.753571935758396,6.3414925207478365,-0.2765235360636524,0.7821459849471997,-14.182668884654277,10.675525013137484,2198,2266,68,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_2,873714
ld3_lasso_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_core,504,cap_spread_bp,6.567248175572185,6.719994807157963,0.9772698289256003,0.32843558573432363,-6.603699622753609,19.73819597389798,2198,2266,68,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_2,873714
ld3_lasso_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_core,504,rank_ic,0.05206313370806327,0.003744525214539451,13.903801076277878,6.006490636441633e-44,0.04472399914836383,0.059402268267762716,2264,2266,2,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_2,873714
ld3_lasso_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_core,504,ew_spread_bp,-2.7968560880008964,6.373414498989254,-0.43883166369368315,0.6607835153274519,-15.288518964565228,9.694806788563433,2198,2266,68,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_2,873714
ld3_lasso_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_core,504,cap_spread_bp,5.2698639710641375,6.9550221703898645,0.7577062792840435,0.44862683905783796,-8.361728994577597,18.90145693670587,2198,2266,68,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_2,873714
ld3_enet_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics_core,504,rank_ic,0.052088163415505324,0.003736801882834284,13.939236022862836,3.658351613015897e-44,0.044764166307788664,0.059412160523221985,2264,2266,2,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_2,873714
ld3_enet_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics_core,504,ew_spread_bp,-1.285306346865153,6.323650536506383,-0.20325385462797002,0.8389366213098539,-13.679433649235055,11.108820955504747,2198,2266,68,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_2,873714
ld3_enet_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics_core,504,cap_spread_bp,7.265140398059438,6.639994502187936,1.094148556247375,0.27388982946581475,-5.749009683772882,20.279290479891756,2198,2266,68,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_2,873714
ld3_enet_characteristics_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics,504,rank_ic,0.09655752973750406,0.003447323172804837,28.00942206382763,1.2475366113450568e-172,0.08980090047573623,0.10331415899927189,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_3,1007112
ld3_enet_characteristics_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics,504,ew_spread_bp,49.23977606327536,8.276324359170403,5.949473936303171,2.6900567214234368e-09,33.01847839492983,65.46107373162089,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_3,1007112
ld3_enet_characteristics_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics,504,cap_spread_bp,37.07818625228978,9.386014535956708,3.950365313227212,7.803199976511049e-05,18.681935803445207,55.47443670113436,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_3,1007112
ld3_enet_characteristics_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics,504,rank_ic,0.09627473544908997,0.0034400591772134606,27.98636025996363,2.3813662561808836e-172,0.0895323433570651,0.10301712754111485,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_3,1007112
ld3_enet_characteristics_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics,504,ew_spread_bp,46.575010659373625,8.335980381278832,5.587226520347029,2.3072469108548212e-08,30.236789336234647,62.9132319825126,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_3,1007112
ld3_enet_characteristics_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics,504,cap_spread_bp,37.20276001289075,9.58148897887481,3.8827743887108874,0.0001032713785028597,18.42338669602866,55.98213332975284,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_3,1007112
ld3_ols_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_core,504,rank_ic,0.09912238900276481,0.003309736813755054,29.948722385060503,4.571709589330506e-197,0.09263542404949855,0.10560935395603106,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_3,1007112
ld3_ols_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_core,504,ew_spread_bp,68.73212562467941,8.041385140389067,8.5472993053724,1.2600212981661469e-17,52.971300363701275,84.49295088565755,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_3,1007112
ld3_ols_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,ols,characteristics_core,504,cap_spread_bp,46.70469888656364,9.65579785154853,4.836959058652359,1.3184057031214378e-06,27.77968285552929,65.629714917598,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_3,1007112
ld3_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_core,504,rank_ic,0.09881823741323256,0.003407529695882525,28.99996367827379,6.586512869730677e-185,0.0921396019330521,0.10549687289341303,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_3,1007112
ld3_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,51.17857741378384,8.135275542165232,6.290945788931752,3.1553752331180855e-10,35.23373034683043,67.12342448073726,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_3,1007112
ld3_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,44.380357843152815,9.256415226583128,4.794551320007625,1.6303932386804649e-06,26.23811737310172,62.522598313203915,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_3,1007112
ld3_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_core,504,rank_ic,0.09869123143758964,0.0034092673090161947,28.947930007303757,2.9797857516437383e-184,0.09200919029824811,0.10537327257693116,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_3,1007112
ld3_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_core,504,ew_spread_bp,51.10838482642377,8.119090112300416,6.294841431676513,3.0771425366229344e-10,35.1952606190797,67.02150903376786,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_3,1007112
ld3_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,ridge,characteristics_core,504,cap_spread_bp,43.63461288384841,9.481285009258139,4.602183442565091,4.180847151442802e-06,25.051635738542945,62.21759002915388,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_3,1007112
ld3_lasso_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_core,504,rank_ic,0.0980314094114954,0.003397368882974916,28.855097220309474,4.3731289648752e-183,0.09137268875866748,0.1046901300643233,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_3,1007112
ld3_lasso_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_core,504,ew_spread_bp,51.688419082890064,8.16443973174283,6.330920526233874,2.4370285364567776e-10,35.68641125472626,67.69042691105386,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_3,1007112
ld3_lasso_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,lasso,characteristics_core,504,cap_spread_bp,43.088944543117435,9.901815302683373,4.351620710541876,1.3513488823104491e-05,23.68174316829045,62.49614591794442,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_3,1007112
ld3_lasso_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_core,504,rank_ic,0.09750837867288359,0.0034051807268083317,28.635302057602672,2.443440975554565e-180,0.09083434708748933,0.10418241025827785,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_3,1007112
ld3_lasso_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_core,504,ew_spread_bp,47.37834115126958,8.229955626506076,5.7568161119458505,8.571519369070466e-09,31.247924528954897,63.508757773584264,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_3,1007112
ld3_lasso_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,lasso,characteristics_core,504,cap_spread_bp,34.992163904556016,9.69327859943283,3.609941006606729,0.0003062666525823251,15.99368695755481,53.99064085155722,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,activity_tercile_3,1007112
ld3_enet_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics_core,504,rank_ic,0.09777307035112677,0.003402378293310042,28.736684143375236,1.3287264066365941e-181,0.09110453143445824,0.1044416092677953,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_3,1007112
ld3_enet_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics_core,504,ew_spread_bp,51.5792186764735,8.106923610489057,6.362366435738741,1.986687771385124e-10,35.68994037449753,67.46849697844948,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_3,1007112
ld3_enet_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,enet,characteristics_core,504,cap_spread_bp,43.01761877101522,9.871104250036838,4.357933791536513,1.312960866610918e-05,23.67060995330276,62.364627588727686,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,activity_tercile_3,1007112
ld3_enet_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,rank_ic,0.09056035949544378,0.0025635078972441744,35.32673318182405,2.2829322616222314e-273,0.0855359763427612,0.09558474264812636,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,size_tercile_1,1010848
ld3_enet_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,ew_spread_bp,52.0512275546168,7.668185233874398,6.787946035090442,1.1374117674639897e-11,37.021860669441125,67.08059443979248,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,size_tercile_1,1010848
ld3_enet_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,enet,characteristics_core,504,cap_spread_bp,47.519357646482725,8.159440167041705,5.823850248749528,5.750710916625414e-09,31.5271487850715,63.511566507893946,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,size_tercile_1,1010848
ld3_group_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,rank_ic,0.09207611998550393,0.00259064973484251,35.54170938168196,1.1158812341945846e-276,0.08699853980865437,0.09715370016235349,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,size_tercile_1,1010848
ld3_group_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,ew_spread_bp,52.040904393144345,7.820698838057309,6.654252448630473,2.8474357113141442e-11,36.71261633661777,67.36919244967092,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,size_tercile_1,1010848
ld3_group_ridge_characteristics_core_full_raw_daily_rank_original_none_fixed504_union,group_ridge,characteristics_core,504,cap_spread_bp,43.37824167594373,8.330058419466967,5.207435469428492,1.9146839098275017e-07,27.051627184673826,59.70485616721363,2266,2266,0,5,full,daily_rank,original,none,fixed504,union,raw,size_tercile_1,1010848
ld3_group_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,rank_ic,0.09205110100494178,0.0026001436767979303,35.402313274588906,1.5731155406418222e-274,0.08695491304378829,0.09714728896609527,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,size_tercile_1,1010848
ld3_group_ridge_characteristics_core_full_raw_daily_rank_expanded_none_fixed504_union,group_ridge,characteristics_core,504,ew_spread_bp,52.793499980886196,7.884305535014101,6.696024113529204,2.141663987687402e-11,37.340545089148755,68.24645487262363,2266,2266,0,5,full,daily_rank,expanded,none,fixed504,union,raw,size_tercile_1,1010848
