family,comparison,model_id,benchmark_id,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,metric,family_size,observed_family_size,p_bonferroni,target,period
incremental_social,core_given_characteristics,ld3_enet_characteristics_core_full_raw_standard_original_none_fixed504_union,ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,0.001126663379140929,0.0002748777251513613,4.098780206801159,4.1533320733722164e-05,0.000587912937691961,0.001665413820589897,2266,2266,0,5,rank_ic,72,72,0.0029903990928279956,raw,full
incremental_social,core_given_characteristics,ld3_enet_characteristics_core_full_raw_standard_original_none_fixed504_union,ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,0.001126663379140929,0.00027039677854951425,4.166704149304862,3.090351428848853e-05,0.0005966954316482284,0.0016566313266336294,2266,2266,0,21,rank_ic,72,72,0.002225053028771174,raw,full
incremental_social,core_given_characteristics,ld3_enet_characteristics_core_full_raw_standard_original_none_fixed504_union,ld3_enet_characteristics_full_raw_standard_original_none_fixed504_union,0.001126663379140929,0.00029303300618276464,3.844834388513317,0.00012063388241984135,0.0005523292407412072,0.0017009975175406506,2266,2266,0,63,rank_ic,72,72,0.008685639534228577,raw,full
estimator,versus_ols,ld3_enet_characteristics_core_full_raw_standard_original_none_fixed504_union,ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,0.0004270110099721013,0.00045416405393207637,0.9402131372465774,0.34710824445810073,-0.00046313417880747515,0.0013171561987516778,2266,2266,0,5,rank_ic,76,76,1.0,raw,full
estimator,versus_ols,ld3_enet_characteristics_core_full_raw_standard_original_none_fixed504_union,ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,0.0004270110099721013,0.0004924032202604726,0.8671978419357615,0.3858336185080591,-0.0005380815676099684,0.0013921035875541711,2266,2266,0,21,rank_ic,76,76,1.0,raw,full
estimator,versus_ols,ld3_enet_characteristics_core_full_raw_standard_original_none_fixed504_union,ld3_ols_characteristics_core_full_raw_standard_original_none_fixed504_union,0.0004270110099721013,0.0005237065643152628,0.815363104203994,0.41486449721086704,-0.0005994349945530232,0.001453457014497226,2266,2266,0,63,rank_ic,76,76,1.0,raw,full
penalty_expansion,expanded_minus_original_penalties,ld3_enet_characteristics_core_full_raw_standard_expanded_none_fixed504_union,ld3_enet_characteristics_core_full_raw_standard_original_none_fixed504_union,-2.5007614870078023e-05,0.00016004046325283306,-0.1562580760002601,0.875829600852001,-0.0003386811589147368,0.0002886659291745807,2266,2266,0,5,rank_ic,38,38,1.0,raw,full
penalty_expansion,expanded_minus_original_penalties,ld3_enet_characteristics_core_full_raw_standard_expanded_none_fixed504_union,ld3_enet_characteristics_core_full_raw_standard_original_none_fixed504_union,-2.5007614870078023e-05,0.00016029970920427715,-0.15600536641154908,0.8760287912310998,-0.00033918927164270507,0.000289174041902549,2266,2266,0,21,rank_ic,38,38,1.0,raw,full
penalty_expansion,expanded_minus_original_penalties,ld3_enet_characteristics_core_full_raw_standard_expanded_none_fixed504_union,ld3_enet_characteristics_core_full_raw_standard_original_none_fixed504_union,-2.5007614870078023e-05,0.0001671185039103767,-0.14964001163802457,0.8810486388580342,-0.00035255386368463257,0.0003025386339444765,2266,2266,0,63,rank_ic,38,38,1.0,raw,full
incremental_social,core_given_characteristics,ld3_enet_characteristics_core_full_raw_standard_expanded_none_fixed504_union,ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,0.001367854865815323,0.00022603124604174142,6.051618480936569,1.4339775914098531e-09,0.0009248417641927983,0.0018108679674378478,2266,2266,0,5,rank_ic,72,72,1.0324638658150942e-07,raw,full
incremental_social,core_given_characteristics,ld3_enet_characteristics_core_full_raw_standard_expanded_none_fixed504_union,ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,0.001367854865815323,0.00021736463191473912,6.29290447928926,3.1158008956649544e-10,0.0009418280157496287,0.0017938817158810174,2266,2266,0,21,rank_ic,72,72,2.243376644878767e-08,raw,full
incremental_social,core_given_characteristics,ld3_enet_characteristics_core_full_raw_standard_expanded_none_fixed504_union,ld3_enet_characteristics_full_raw_standard_expanded_none_fixed504_union,0.001367854865815323,0.00020429500925045043,6.695488405878947,2.1495248990912982e-11,0.0009674440054631629,0.0017682657261674831,2266,2266,0,63,rank_ic,72,72,1.5476579273457347e-09,raw,full
