family,comparison,model_id,benchmark_id,metric,family_size,observed_family_size,p_bonferroni,mean,se,t,p,ci_low,ci_high,n,calendar_days,missing_days,hac_lags,target,period
incremental_social,core_given_characteristics,lasso_characteristics_core_raw_fit756_val126,lasso_characteristics_raw_fit756_val126,cap_spread_bp,144,144,1.0,-0.4201901044118674,2.3923609276317648,-0.17563825740450464,0.860578144475925,-5.109131360590961,4.268751151767226,2266,2266,0,63,raw,full
incremental_social,attention_given_characteristics_sentiment,lasso_characteristics_core_raw_fit756_val126,lasso_characteristics_sentiment_raw_fit756_val126,cap_spread_bp,144,144,1.0,-1.1708312315035496,2.098197192098935,-0.5580177287018037,0.576832278104828,-5.283222160480531,2.9415596974734326,2266,2266,0,5,raw,full
incremental_social,attention_given_characteristics_sentiment,lasso_characteristics_core_raw_fit756_val126,lasso_characteristics_sentiment_raw_fit756_val126,cap_spread_bp,144,144,1.0,-1.1708312315035496,2.0607236793270425,-0.5681650787289932,0.5699228812839465,-5.2097754250734205,2.8681129620663217,2266,2266,0,21,raw,full
incremental_social,attention_given_characteristics_sentiment,lasso_characteristics_core_raw_fit756_val126,lasso_characteristics_sentiment_raw_fit756_val126,cap_spread_bp,144,144,1.0,-1.1708312315035496,2.1946057340321388,-0.5335041339532031,0.5936846501533899,-5.4721794304716305,3.1305169674645317,2266,2266,0,63,raw,full
incremental_social,sentiment_given_characteristics_attention,lasso_characteristics_core_raw_fit756_val126,lasso_characteristics_attention_raw_fit756_val126,cap_spread_bp,144,144,1.0,-0.7733544697183544,1.3629196224237654,-0.5674248554313495,0.5704255669034728,-3.4446278434918636,1.897918904055155,2266,2266,0,5,raw,full
incremental_social,sentiment_given_characteristics_attention,lasso_characteristics_core_raw_fit756_val126,lasso_characteristics_attention_raw_fit756_val126,cap_spread_bp,144,144,1.0,-0.7733544697183544,1.303649168599372,-0.5932228457977224,0.5530320252826686,-3.3284598886487085,1.7817509492119998,2266,2266,0,21,raw,full
incremental_social,sentiment_given_characteristics_attention,lasso_characteristics_core_raw_fit756_val126,lasso_characteristics_attention_raw_fit756_val126,cap_spread_bp,144,144,1.0,-0.7733544697183544,1.3610019335010524,-0.5682243725613021,0.5698826239854536,-3.4408692422697946,1.894160302833086,2266,2266,0,63,raw,full
incremental_social,engineered_given_characteristics_core,lasso_characteristics_all_raw_fit756_val126,lasso_characteristics_core_raw_fit756_val126,cap_spread_bp,144,144,1.0,-0.7748786339896655,3.4225875104999686,-0.2264014087623641,0.8208892323414396,-7.483026888506208,5.933269620526877,2266,2266,0,5,raw,full
incremental_social,engineered_given_characteristics_core,lasso_characteristics_all_raw_fit756_val126,lasso_characteristics_core_raw_fit756_val126,cap_spread_bp,144,144,1.0,-0.7748786339896655,3.5422468023186977,-0.21875342889220548,0.826842126538486,-7.717554790886485,6.167797522907154,2266,2266,0,21,raw,full
incremental_social,engineered_given_characteristics_core,lasso_characteristics_all_raw_fit756_val126,lasso_characteristics_core_raw_fit756_val126,cap_spread_bp,144,144,1.0,-0.7748786339896655,3.816493755191688,-0.20303416792850124,0.839108326215549,-8.255068941387401,6.70531167340807,2266,2266,0,63,raw,full
incremental_social,text_given_characteristics_core,lasso_characteristics_textcore_raw_fit756_val126,lasso_characteristics_core_raw_fit756_val126,cap_spread_bp,144,144,1.0,-3.6444992671504433,2.848239154508862,-1.2795622380870206,0.20069913766120107,-9.226945429344628,1.937946895043741,2266,2266,0,5,raw,full
incremental_social,text_given_characteristics_core,lasso_characteristics_textcore_raw_fit756_val126,lasso_characteristics_core_raw_fit756_val126,cap_spread_bp,144,144,1.0,-3.6444992671504433,3.1955318008435047,-1.140498513013836,0.2540786718497028,-9.907626508256133,2.6186279739552467,2266,2266,0,21,raw,full
incremental_social,text_given_characteristics_core,lasso_characteristics_textcore_raw_fit756_val126,lasso_characteristics_core_raw_fit756_val126,cap_spread_bp,144,144,1.0,-3.6444992671504433,3.8833660559987453,-0.938489757235397,0.3479927783463701,-11.255756875693338,3.966758341392452,2266,2266,0,63,raw,full
incremental_social,text_given_characteristics_all,lasso_characteristics_textall_raw_fit756_val126,lasso_characteristics_all_raw_fit756_val126,cap_spread_bp,144,144,1.0,2.0920855246950856,2.467135273326737,0.8479816843906064,0.3964481710417864,-2.7434107560137013,6.9275818054038725,2266,2266,0,5,raw,full
incremental_social,text_given_characteristics_all,lasso_characteristics_textall_raw_fit756_val126,lasso_characteristics_all_raw_fit756_val126,cap_spread_bp,144,144,1.0,2.0920855246950856,2.5643066442898244,0.8158484202167176,0.41458683577475874,-2.9338631434297335,7.118034192819905,2266,2266,0,21,raw,full
incremental_social,text_given_characteristics_all,lasso_characteristics_textall_raw_fit756_val126,lasso_characteristics_all_raw_fit756_val126,cap_spread_bp,144,144,1.0,2.0920855246950856,2.6872022963468862,0.7785366689881028,0.43625269796599564,-3.1747341953181403,7.358905244708311,2266,2266,0,63,raw,full
incremental_social,engineered_given_characteristics_textcore,lasso_characteristics_textall_raw_fit756_val126,lasso_characteristics_textcore_raw_fit756_val126,cap_spread_bp,144,144,1.0,4.961706157855864,3.1689594838798945,1.5657209197831181,0.11741396656570446,-1.2493402990153673,11.172752614727095,2266,2266,0,5,raw,full
incremental_social,engineered_given_characteristics_textcore,lasso_characteristics_textall_raw_fit756_val126,lasso_characteristics_textcore_raw_fit756_val126,cap_spread_bp,144,144,1.0,4.961706157855864,3.1083429014287307,1.5962544401311858,0.11043199749491699,-1.1305339805451835,11.05394629625691,2266,2266,0,21,raw,full
incremental_social,engineered_given_characteristics_textcore,lasso_characteristics_textall_raw_fit756_val126,lasso_characteristics_textcore_raw_fit756_val126,cap_spread_bp,144,144,1.0,4.961706157855864,3.075513470579264,1.6132935866872795,0.10668073922641902,-1.0661894784472805,10.989601794159007,2266,2266,0,63,raw,full
incremental_social,all_given_characteristics,lasso_characteristics_all_raw_fit756_val126,lasso_characteristics_raw_fit756_val126,cap_spread_bp,144,144,1.0,-1.195068738401531,3.5214601608580476,-0.3393673884728367,0.734332982632117,-8.09700382667593,5.706866349872867,2266,2266,0,5,raw,full
incremental_social,all_given_characteristics,lasso_characteristics_all_raw_fit756_val126,lasso_characteristics_raw_fit756_val126,cap_spread_bp,144,144,1.0,-1.195068738401531,3.5990904620407025,-0.33204743003984427,0.7398534448034864,-8.249156421102931,5.859018944299868,2266,2266,0,21,raw,full
incremental_social,all_given_characteristics,lasso_characteristics_all_raw_fit756_val126,lasso_characteristics_raw_fit756_val126,cap_spread_bp,144,144,1.0,-1.195068738401531,3.836729871340823,-0.31148107332974423,0.7554349290588795,-8.71492110463854,6.324783627835478,2266,2266,0,63,raw,full
incremental_social,textcore_given_characteristics,lasso_characteristics_textcore_raw_fit756_val126,lasso_characteristics_raw_fit756_val126,cap_spread_bp,144,144,1.0,-4.06468937156231,2.8134047055841864,-1.444758147839346,0.14852583056669705,-9.578861268442829,1.449482525318209,2266,2266,0,5,raw,full
incremental_social,textcore_given_characteristics,lasso_characteristics_textcore_raw_fit756_val126,lasso_characteristics_raw_fit756_val126,cap_spread_bp,144,144,1.0,-4.06468937156231,2.8223411205181916,-1.4401835915624612,0.1498154642222214,-9.596376319864387,1.4669975767397654,2266,2266,0,21,raw,full
incremental_social,textcore_given_characteristics,lasso_characteristics_textcore_raw_fit756_val126,lasso_characteristics_raw_fit756_val126,cap_spread_bp,144,144,1.0,-4.06468937156231,2.8638158912731404,-1.4193263554226974,0.1558038918421908,-9.677665376811142,1.5482866336865202,2266,2266,0,63,raw,full
incremental_social,textall_given_characteristics,lasso_characteristics_textall_raw_fit756_val126,lasso_characteristics_raw_fit756_val126,cap_spread_bp,144,144,1.0,0.8970167862935542,3.4688166297389964,0.2585944666556353,0.7959481530360294,-5.901738876968491,7.6957724495556,2266,2266,0,5,raw,full
incremental_social,textall_given_characteristics,lasso_characteristics_textall_raw_fit756_val126,lasso_characteristics_raw_fit756_val126,cap_spread_bp,144,144,1.0,0.8970167862935542,3.200115942469877,0.28030758960602814,0.7792415284374722,-5.375095207299856,7.169128779886965,2266,2266,0,21,raw,full
incremental_social,textall_given_characteristics,lasso_characteristics_textall_raw_fit756_val126,lasso_characteristics_raw_fit756_val126,cap_spread_bp,144,144,1.0,0.8970167862935542,3.1203168929980722,0.2874761817642438,0.7737477368028328,-5.218691944334589,7.012725516921698,2266,2266,0,63,raw,full
conditioning,characteristics_given_core,lasso_characteristics_core_raw_fit756_val126,lasso_core_raw_fit756_val126,cap_spread_bp,48,48,0.21409867695385765,19.07341437569987,6.707435983609426,2.8436222756815672,0.004460389103205367,5.9270814192174015,32.21974733218234,2266,2266,0,5,raw,full
conditioning,characteristics_given_core,lasso_characteristics_core_raw_fit756_val126,lasso_core_raw_fit756_val126,cap_spread_bp,48,48,0.20563044565287264,19.07341437569987,6.677295724048349,2.8564579380551876,0.00428396761776818,5.986155242441802,32.160673508957935,2266,2266,0,21,raw,full
conditioning,characteristics_given_core,lasso_characteristics_core_raw_fit756_val126,lasso_core_raw_fit756_val126,cap_spread_bp,48,48,0.214739788840921,19.07341437569987,6.7096844560811455,2.8426693536106877,0.004473745600852521,5.922674494152602,32.224154257247136,2266,2266,0,63,raw,full
conditioning,characteristics_given_all,lasso_characteristics_all_raw_fit756_val126,lasso_all_raw_fit756_val126,cap_spread_bp,48,48,0.4029590874900429,16.575801460630707,6.2888198860752915,2.635757067448037,0.008394980989375894,4.249940978663849,28.901661942597563,2266,2266,0,5,raw,full
conditioning,characteristics_given_all,lasso_characteristics_all_raw_fit756_val126,lasso_all_raw_fit756_val126,cap_spread_bp,48,48,0.2665870024789384,16.575801460630707,5.977530011580221,2.7730185257988733,0.005553895884977883,4.860057921426181,28.29154499983523,2266,2266,0,21,raw,full
conditioning,characteristics_given_all,lasso_characteristics_all_raw_fit756_val126,lasso_all_raw_fit756_val126,cap_spread_bp,48,48,0.13744977109795187,16.575801460630707,5.558582379613462,2.9820195741676443,0.0028635368978739972,5.681180191489371,27.470422729772043,2266,2266,0,63,raw,full
conditioning,characteristics_given_textcore,lasso_characteristics_textcore_raw_fit756_val126,lasso_textcore_raw_fit756_val126,cap_spread_bp,48,48,1.0,6.819690423313092,6.053609299490897,1.1265494824528273,0.2599330081945277,-5.045165780165811,18.684546626791995,2266,2266,0,5,raw,full
conditioning,characteristics_given_textcore,lasso_characteristics_textcore_raw_fit756_val126,lasso_textcore_raw_fit756_val126,cap_spread_bp,48,48,1.0,6.819690423313092,6.216524396290962,1.097026246270666,0.27262991890288746,-5.364473502431797,19.00385434905798,2266,2266,0,21,raw,full
conditioning,characteristics_given_textcore,lasso_characteristics_textcore_raw_fit756_val126,lasso_textcore_raw_fit756_val126,cap_spread_bp,48,48,1.0,6.819690423313092,6.325099334855623,1.078194991457594,0.28094674663519614,-5.577276471642182,19.216657318268364,2266,2266,0,63,raw,full
conditioning,characteristics_given_textall,lasso_characteristics_textall_raw_fit756_val126,lasso_textall_raw_fit756_val126,cap_spread_bp,48,48,0.8134227033672368,14.419321301427313,6.0385689116260854,2.38787062174048,0.016946306320150765,2.583943716476954,26.254698886377675,2266,2266,0,5,raw,full
conditioning,characteristics_given_textall,lasso_characteristics_textall_raw_fit756_val126,lasso_textall_raw_fit756_val126,cap_spread_bp,48,48,0.7465325967589973,14.419321301427313,5.960256814146855,2.4192449672978196,0.015552762432479111,2.737432607090035,26.10120999576459,2266,2266,0,21,raw,full
conditioning,characteristics_given_textall,lasso_characteristics_textall_raw_fit756_val126,lasso_textall_raw_fit756_val126,cap_spread_bp,48,48,0.44841937739002424,14.419321301427313,5.547438156412584,2.599275718785479,0.009342070362292171,3.5465423083953738,25.292100294459253,2266,2266,0,63,raw,full
incremental_social,sentiment_given_characteristics,enet_characteristics_sentiment_raw_fit504_val126,enet_characteristics_raw_fit504_val126,cap_spread_bp,144,144,1.0,-0.5800874548226636,1.7431701225719638,-0.3327773045850352,0.73930239108335,-3.9966381139899845,2.836463204344657,2266,2266,0,5,raw,full
incremental_social,sentiment_given_characteristics,enet_characteristics_sentiment_raw_fit504_val126,enet_characteristics_raw_fit504_val126,cap_spread_bp,144,144,1.0,-0.5800874548226636,1.5699391607778508,-0.36949677370634554,0.7117574775120268,-3.657111667866289,2.4969367582209614,2266,2266,0,21,raw,full
incremental_social,sentiment_given_characteristics,enet_characteristics_sentiment_raw_fit504_val126,enet_characteristics_raw_fit504_val126,cap_spread_bp,144,144,1.0,-0.5800874548226636,1.5074966444989655,-0.38480182157583676,0.7003842494351772,-3.5347265848556173,2.3745516752102898,2266,2266,0,63,raw,full
incremental_social,attention_given_characteristics,enet_characteristics_attention_raw_fit504_val126,enet_characteristics_raw_fit504_val126,cap_spread_bp,144,144,1.0,-4.556482340108275,2.4198047762298183,-1.8829958453125757,0.05970093100662013,-9.299212551136723,0.18624787092017403,2266,2266,0,5,raw,full
incremental_social,attention_given_characteristics,enet_characteristics_attention_raw_fit504_val126,enet_characteristics_raw_fit504_val126,cap_spread_bp,144,144,1.0,-4.556482340108275,2.453301717070682,-1.8572857583733546,0.06327050950560745,-9.364865348777085,0.25190066856053583,2266,2266,0,21,raw,full
incremental_social,attention_given_characteristics,enet_characteristics_attention_raw_fit504_val126,enet_characteristics_raw_fit504_val126,cap_spread_bp,144,144,1.0,-4.556482340108275,2.5098361225345527,-1.8154501400302268,0.06945476167877618,-9.475670747373655,0.36270606715710674,2266,2266,0,63,raw,full
incremental_social,core_given_characteristics,enet_characteristics_core_raw_fit504_val126,enet_characteristics_raw_fit504_val126,cap_spread_bp,144,144,1.0,-1.2203963038129513,2.551638435820803,-0.47827947983562097,0.6324512995093357,-6.221515739589844,3.7807231319639407,2266,2266,0,5,raw,full
incremental_social,core_given_characteristics,enet_characteristics_core_raw_fit504_val126,enet_characteristics_raw_fit504_val126,cap_spread_bp,144,144,1.0,-1.2203963038129513,2.51819993419078,-0.48463042478996965,0.6279385278006284,-6.155977480698015,3.7151848730721118,2266,2266,0,21,raw,full
incremental_social,core_given_characteristics,enet_characteristics_core_raw_fit504_val126,enet_characteristics_raw_fit504_val126,cap_spread_bp,144,144,1.0,-1.2203963038129513,2.5715847158167997,-0.4745697453818172,0.6350936749391154,-6.260609730007548,3.819817122381646,2266,2266,0,63,raw,full
incremental_social,attention_given_characteristics_sentiment,enet_characteristics_core_raw_fit504_val126,enet_characteristics_sentiment_raw_fit504_val126,cap_spread_bp,144,144,1.0,-0.6403088489902878,2.129907186376571,-0.3006275827819477,0.7636984958622692,-4.8148502247014076,3.5342325267208317,2266,2266,0,5,raw,full
incremental_social,attention_given_characteristics_sentiment,enet_characteristics_core_raw_fit504_val126,enet_characteristics_sentiment_raw_fit504_val126,cap_spread_bp,144,144,1.0,-0.6403088489902878,2.1679607018044456,-0.29535076371879965,0.7677259412756459,-4.889433744425181,3.6088160464446055,2266,2266,0,21,raw,full
incremental_social,attention_given_characteristics_sentiment,enet_characteristics_core_raw_fit504_val126,enet_characteristics_sentiment_raw_fit504_val126,cap_spread_bp,144,144,1.0,-0.6403088489902878,2.284404645682563,-0.28029572177610784,0.7792506328165001,-5.117659680644095,3.8370419826635187,2266,2266,0,63,raw,full
incremental_social,sentiment_given_characteristics_attention,enet_characteristics_core_raw_fit504_val126,enet_characteristics_attention_raw_fit504_val126,cap_spread_bp,144,144,1.0,3.336086036295324,1.3979466399315263,2.3864187237209076,0.017013367556291924,0.5961609697207493,6.076011102869899,2266,2266,0,5,raw,full
incremental_social,sentiment_given_characteristics_attention,enet_characteristics_core_raw_fit504_val126,enet_characteristics_attention_raw_fit504_val126,cap_spread_bp,144,144,1.0,3.336086036295324,1.3818620973864462,2.414196063851057,0.015769973843350982,0.6276860938169087,6.044485978773739,2266,2266,0,21,raw,full
incremental_social,sentiment_given_characteristics_attention,enet_characteristics_core_raw_fit504_val126,enet_characteristics_attention_raw_fit504_val126,cap_spread_bp,144,144,1.0,3.336086036295324,1.4677337565299922,2.2729504049715934,0.023029168796825268,0.4593807346028589,6.212791337987789,2266,2266,0,63,raw,full
incremental_social,engineered_given_characteristics_core,enet_characteristics_all_raw_fit504_val126,enet_characteristics_core_raw_fit504_val126,cap_spread_bp,144,144,1.0,-2.621633538334767,3.3077104861654005,-0.7925825277937198,0.42802109173102165,-9.104626962504426,3.861359885834891,2266,2266,0,5,raw,full
incremental_social,engineered_given_characteristics_core,enet_characteristics_all_raw_fit504_val126,enet_characteristics_core_raw_fit504_val126,cap_spread_bp,144,144,1.0,-2.621633538334767,3.658880231924321,-0.7165125317468966,0.4736749322896745,-9.792907016651997,4.5496399399824625,2266,2266,0,21,raw,full
incremental_social,engineered_given_characteristics_core,enet_characteristics_all_raw_fit504_val126,enet_characteristics_core_raw_fit504_val126,cap_spread_bp,144,144,1.0,-2.621633538334767,4.1467294819458775,-0.6322171604752355,0.5272449854493764,-10.749073976579123,5.505806899909589,2266,2266,0,63,raw,full
incremental_social,text_given_characteristics_core,enet_characteristics_textcore_raw_fit504_val126,enet_characteristics_core_raw_fit504_val126,cap_spread_bp,144,144,1.0,-6.3750604285848,2.7413672146064005,-2.325504002024084,0.020045026170517594,-11.74804143761223,-1.0020794195573695,2266,2266,0,5,raw,full
incremental_social,text_given_characteristics_core,enet_characteristics_textcore_raw_fit504_val126,enet_characteristics_core_raw_fit504_val126,cap_spread_bp,144,144,1.0,-6.3750604285848,2.6948983833565032,-2.3656032702222505,0.01800072223746135,-11.656964201958761,-1.093156655210838,2266,2266,0,21,raw,full
incremental_social,text_given_characteristics_core,enet_characteristics_textcore_raw_fit504_val126,enet_characteristics_core_raw_fit504_val126,cap_spread_bp,144,144,1.0,-6.3750604285848,3.158849657286541,-2.018158861685425,0.04357471903351485,-12.566291989443114,-0.18382886772648632,2266,2266,0,63,raw,full
incremental_social,text_given_characteristics_all,enet_characteristics_textall_raw_fit504_val126,enet_characteristics_all_raw_fit504_val126,cap_spread_bp,144,144,1.0,-2.1902213537778716,2.1045254032825884,-1.0407198460810294,0.29800558966873403,-6.315015348761378,1.934572641205634,2266,2266,0,5,raw,full
incremental_social,text_given_characteristics_all,enet_characteristics_textall_raw_fit504_val126,enet_characteristics_all_raw_fit504_val126,cap_spread_bp,144,144,1.0,-2.1902213537778716,2.214319891037594,-0.9891169576007239,0.3226059217652708,-6.5302085904622125,2.1497658829064696,2266,2266,0,21,raw,full
incremental_social,text_given_characteristics_all,enet_characteristics_textall_raw_fit504_val126,enet_characteristics_all_raw_fit504_val126,cap_spread_bp,144,144,1.0,-2.1902213537778716,2.3655448623686333,-0.9258845133821688,0.35450600030599133,-6.826604087834152,2.4461613802784083,2266,2266,0,63,raw,full
incremental_social,engineered_given_characteristics_textcore,enet_characteristics_textall_raw_fit504_val126,enet_characteristics_textcore_raw_fit504_val126,cap_spread_bp,144,144,1.0,1.563205536472162,3.1076561892643784,0.5030175287319002,0.6149519482507673,-4.52768867081901,7.654099743763333,2266,2266,0,5,raw,full
incremental_social,engineered_given_characteristics_textcore,enet_characteristics_textall_raw_fit504_val126,enet_characteristics_textcore_raw_fit504_val126,cap_spread_bp,144,144,1.0,1.563205536472162,3.3056872761557217,0.4728836716490794,0.6362961748504654,-4.915822468945365,8.042233541889688,2266,2266,0,21,raw,full
incremental_social,engineered_given_characteristics_textcore,enet_characteristics_textall_raw_fit504_val126,enet_characteristics_textcore_raw_fit504_val126,cap_spread_bp,144,144,1.0,1.563205536472162,3.712004158801371,0.42112170935092125,0.6736662097528807,-5.712188925241425,8.83859999818575,2266,2266,0,63,raw,full
incremental_social,all_given_characteristics,enet_characteristics_all_raw_fit504_val126,enet_characteristics_raw_fit504_val126,cap_spread_bp,144,144,1.0,-3.8420298421477197,3.610136799168583,-1.0642338658835704,0.28722276895795373,-10.917767947780852,3.233708263485413,2266,2266,0,5,raw,full
incremental_social,all_given_characteristics,enet_characteristics_all_raw_fit504_val126,enet_characteristics_raw_fit504_val126,cap_spread_bp,144,144,1.0,-3.8420298421477197,3.837180977496438,-1.0012636528429903,0.3166993602582244,-11.362766360202938,3.678706675907499,2266,2266,0,21,raw,full
incremental_social,all_given_characteristics,enet_characteristics_all_raw_fit504_val126,enet_characteristics_raw_fit504_val126,cap_spread_bp,144,144,1.0,-3.8420298421477197,4.4453454051242405,-0.8642815106603265,0.3874332645465651,-12.554746735031848,4.870687050736408,2266,2266,0,63,raw,full
incremental_social,textcore_given_characteristics,enet_characteristics_textcore_raw_fit504_val126,enet_characteristics_raw_fit504_val126,cap_spread_bp,144,144,1.0,-7.595456732397753,3.155172742023339,-2.4073029762316476,0.0160708311064819,-13.779481671765986,-1.4114317930295206,2266,2266,0,5,raw,full
incremental_social,textcore_given_characteristics,enet_characteristics_textcore_raw_fit504_val126,enet_characteristics_raw_fit504_val126,cap_spread_bp,144,144,1.0,-7.595456732397753,2.868836071288485,-2.647574327586586,0.008107153567863817,-13.218272109672565,-1.9726413551229394,2266,2266,0,21,raw,full
incremental_social,textcore_given_characteristics,enet_characteristics_textcore_raw_fit504_val126,enet_characteristics_raw_fit504_val126,cap_spread_bp,144,144,0.7052387560026498,-7.595456732397753,2.6994550922622804,-2.813699977513749,0.004897491361129513,-12.88629149111507,-2.304621973680434,2266,2266,0,63,raw,full
incremental_social,textall_given_characteristics,enet_characteristics_textall_raw_fit504_val126,enet_characteristics_raw_fit504_val126,cap_spread_bp,144,144,1.0,-6.032251195925591,3.657088426378636,-1.649468236101394,0.09905174538035548,-13.200012799905977,1.1355104080547962,2266,2266,0,5,raw,full
incremental_social,textall_given_characteristics,enet_characteristics_textall_raw_fit504_val126,enet_characteristics_raw_fit504_val126,cap_spread_bp,144,144,1.0,-6.032251195925591,3.4742302437585955,-1.7362842335399167,0.08251358960738024,-12.841617347692251,0.7771149558410695,2266,2266,0,21,raw,full
incremental_social,textall_given_characteristics,enet_characteristics_textall_raw_fit504_val126,enet_characteristics_raw_fit504_val126,cap_spread_bp,144,144,1.0,-6.032251195925591,3.9091484077747967,-1.543111329293156,0.12280376636438001,-13.69404128538629,1.6295388935351074,2266,2266,0,63,raw,full
conditioning,characteristics_given_core,enet_characteristics_core_raw_fit504_val126,enet_core_raw_fit504_val126,cap_spread_bp,48,48,0.436744207043759,17.728189237563715,6.796789761044291,2.608318023778313,0.009098837646744979,4.406726095426304,31.049652379701126,2266,2266,0,5,raw,full
conditioning,characteristics_given_core,enet_characteristics_core_raw_fit504_val126,enet_core_raw_fit504_val126,cap_spread_bp,48,48,0.43466028016901126,17.728189237563715,6.792527680184479,2.609954654919011,0.009055422503521067,4.415079620410733,31.041298854716697,2266,2266,0,21,raw,full
conditioning,characteristics_given_core,enet_characteristics_core_raw_fit504_val126,enet_core_raw_fit504_val126,cap_spread_bp,48,48,0.5450386243675074,17.728189237563715,7.002814429603631,2.5315806117351527,0.011354971340989737,4.002925165123196,31.453453310004235,2266,2266,0,63,raw,full
conditioning,characteristics_given_all,enet_characteristics_all_raw_fit504_val126,enet_all_raw_fit504_val126,cap_spread_bp,48,48,1.0,13.78634031984138,6.438789402199402,2.1411385679320643,0.032262865280031056,1.166544987492367,26.406135652190393,2266,2266,0,5,raw,full
conditioning,characteristics_given_all,enet_characteristics_all_raw_fit504_val126,enet_all_raw_fit504_val126,cap_spread_bp,48,48,1.0,13.78634031984138,6.511220029441383,2.1173206031288347,0.034232647471937064,1.0245835667204375,26.54809707296232,2266,2266,0,21,raw,full
conditioning,characteristics_given_all,enet_characteristics_all_raw_fit504_val126,enet_all_raw_fit504_val126,cap_spread_bp,48,48,1.0,13.78634031984138,6.223392027407831,2.215245361231674,0.02674322790725574,1.588716084448322,25.983964555234436,2266,2266,0,63,raw,full
conditioning,characteristics_given_textcore,enet_characteristics_textcore_raw_fit504_val126,enet_textcore_raw_fit504_val126,cap_spread_bp,48,48,1.0,5.820292389330936,6.355939451640148,0.9157249583032153,0.35981117107690797,-6.637120023801014,18.277704802462885,2266,2266,0,5,raw,full
conditioning,characteristics_given_textcore,enet_characteristics_textcore_raw_fit504_val126,enet_textcore_raw_fit504_val126,cap_spread_bp,48,48,1.0,5.820292389330936,6.462590000148479,0.9006129723837059,0.36779413485741674,-6.846151257808787,18.48673603647066,2266,2266,0,21,raw,full
conditioning,characteristics_given_textcore,enet_characteristics_textcore_raw_fit504_val126,enet_textcore_raw_fit504_val126,cap_spread_bp,48,48,1.0,5.820292389330936,6.741513639498377,0.8633509773279955,0.3879445240439118,-7.3928315453714255,19.033416324033297,2266,2266,0,63,raw,full
conditioning,characteristics_given_textall,enet_characteristics_textall_raw_fit504_val126,enet_textall_raw_fit504_val126,cap_spread_bp,48,48,1.0,5.9462993637979,6.2805939293019035,0.9467734151790386,0.34375425124758585,-6.363438539154734,18.256037266750532,2266,2266,0,5,raw,full
conditioning,characteristics_given_textall,enet_characteristics_textall_raw_fit504_val126,enet_textall_raw_fit504_val126,cap_spread_bp,48,48,1.0,5.9462993637979,6.360886430360096,0.9348224384916859,0.3498798138164604,-6.520808949457434,18.413407677053236,2266,2266,0,21,raw,full
conditioning,characteristics_given_textall,enet_characteristics_textall_raw_fit504_val126,enet_textall_raw_fit504_val126,cap_spread_bp,48,48,1.0,5.9462993637979,6.269365073368553,0.9484691502584538,0.34289067068723,-6.341430385937777,18.234029113533577,2266,2266,0,63,raw,full
incremental_social,sentiment_given_characteristics,enet_characteristics_sentiment_raw_fit252_val126,enet_characteristics_raw_fit252_val126,cap_spread_bp,144,144,1.0,3.4136531761293307,2.03829833915815,1.674756393874718,0.09398203774229592,-0.5813381583684518,7.408644510627113,2266,2266,0,5,raw,full
incremental_social,sentiment_given_characteristics,enet_characteristics_sentiment_raw_fit252_val126,enet_characteristics_raw_fit252_val126,cap_spread_bp,144,144,1.0,3.4136531761293307,2.1315396208221036,1.6014964689292215,0.10926700147759155,-0.764087712302155,7.5913940645608164,2266,2266,0,21,raw,full
incremental_social,sentiment_given_characteristics,enet_characteristics_sentiment_raw_fit252_val126,enet_characteristics_raw_fit252_val126,cap_spread_bp,144,144,1.0,3.4136531761293307,1.9412303776950202,1.758499771769818,0.0786625103726495,-0.3910884498479952,7.218394802106657,2266,2266,0,63,raw,full
incremental_social,attention_given_characteristics,enet_characteristics_attention_raw_fit252_val126,enet_characteristics_raw_fit252_val126,cap_spread_bp,144,144,1.0,5.072186969996191,2.6607037271062572,1.9063328691288106,0.05660703232918114,-0.14269650866356098,10.287070448655943,2266,2266,0,5,raw,full
incremental_social,attention_given_characteristics,enet_characteristics_attention_raw_fit252_val126,enet_characteristics_raw_fit252_val126,cap_spread_bp,144,144,1.0,5.072186969996191,2.5455008978106006,1.992608595957993,0.046304323182783366,0.08309688767304113,10.06127705231934,2266,2266,0,21,raw,full
incremental_social,attention_given_characteristics,enet_characteristics_attention_raw_fit252_val126,enet_characteristics_raw_fit252_val126,cap_spread_bp,144,144,1.0,5.072186969996191,2.6922427523078647,1.884000603455306,0.05956489384285042,-0.2045118621662132,10.348885802158595,2266,2266,0,63,raw,full
incremental_social,core_given_characteristics,enet_characteristics_core_raw_fit252_val126,enet_characteristics_raw_fit252_val126,cap_spread_bp,144,144,1.0,4.516916503780989,2.7953951149754594,1.6158418820949547,0.106128503749075,-0.9619572441301152,9.995790251692092,2266,2266,0,5,raw,full
incremental_social,core_given_characteristics,enet_characteristics_core_raw_fit252_val126,enet_characteristics_raw_fit252_val126,cap_spread_bp,144,144,1.0,4.516916503780989,2.6276428397318443,1.7189994147918322,0.08561447848435354,-0.6331688263279798,9.667001833889957,2266,2266,0,21,raw,full
incremental_social,core_given_characteristics,enet_characteristics_core_raw_fit252_val126,enet_characteristics_raw_fit252_val126,cap_spread_bp,144,144,1.0,4.516916503780989,2.692592472531063,1.6775344022019951,0.09343802805599108,-0.7604677674235498,9.794300774985526,2266,2266,0,63,raw,full
